team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,82,48,34,0.585,3966.0,28.8,62.8,0.458,7.4,21.1,0.35,11.6,14.9,0.783,6.2,25.2,31.3,19.1,11.1,6.8,4.4,3.7,14.3,13.6,76.5,2.7,1,7,7,7,11,9,16,11,6,6,15,29,30,8,30,11,24,2,22,3,6,14,7,29,14,7,ATLANTA HAWKS
1610612738,Boston Celtics,82,48,34,0.585,3956.0,29.3,66.6,0.439,6.5,19.5,0.335,13.8,17.6,0.788,8.6,24.9,33.5,18.0,10.3,6.8,3.2,4.1,16.3,15.6,78.9,2.4,1,7,7,7,23,7,1,24,12,10,28,8,12,6,3,16,7,6,12,2,22,23,29,10,5,8,BOSTON CELTICS
1610612751,Brooklyn Nets,82,21,61,0.256,3951.0,28.6,63.1,0.453,4.8,13.7,0.352,11.7,15.5,0.757,7.9,23.8,31.7,16.7,11.0,5.7,3.0,3.9,13.4,13.8,73.7,-5.5,1,28,28,28,26,14,15,13,26,27,13,27,27,18,14,25,23,15,21,18,25,18,2,28,26,28,BROOKLYN NETS
1610612766,Charlotte Hornets,82,48,34,0.585,3971.0,27.5,62.8,0.439,7.9,21.8,0.362,13.9,17.6,0.79,6.7,26.0,32.7,16.1,9.3,5.4,4.0,4.1,13.5,15.1,76.9,2.0,1,7,7,7,9,24,17,27,4,4,8,7,11,5,28,4,15,19,1,23,12,22,3,14,11,9,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,42,40,0.512,3981.0,28.6,64.8,0.441,5.9,15.9,0.371,12.2,15.6,0.787,8.2,26.1,34.3,16.9,10.3,4.5,4.3,4.2,14.0,13.9,75.4,-1.1,1,14,14,14,3,12,2,22,21,24,3,25,26,7,9,3,3,12,13,29,8,27,5,26,22,18,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,57,25,0.695,3971.0,28.7,62.4,0.46,8.0,22.0,0.362,12.1,16.2,0.748,7.9,25.2,33.1,16.9,10.1,5.0,2.9,3.3,15.1,15.3,77.6,4.5,1,3,3,3,9,10,20,10,2,3,7,26,24,21,12,9,9,13,10,28,27,8,13,12,9,4,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,42,40,0.512,4001.0,27.6,62.1,0.444,7.3,21.1,0.344,13.1,16.5,0.794,6.8,25.0,31.8,16.3,9.4,5.0,2.8,3.3,14.4,15.8,75.5,-0.2,1,14,14,14,1,23,24,20,7,7,23,12,22,3,27,14,22,18,2,26,29,7,8,8,21,16,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,33,49,0.402,3966.0,28.1,63.6,0.442,6.0,17.6,0.338,13.7,17.9,0.766,8.5,24.7,33.2,16.9,10.9,5.5,3.6,4.7,15.6,15.5,75.8,-2.3,1,21,21,21,11,20,12,21,20,18,26,10,10,14,6,20,8,14,18,20,16,30,23,11,17,23,DENVER NUGGETS
1610612765,Detroit Pistons,82,44,38,0.537,3976.0,28.2,64.2,0.439,6.7,19.4,0.345,12.7,19.0,0.668,9.2,25.1,34.4,14.4,10.1,5.2,2.8,3.3,14.1,16.1,75.7,0.5,1,12,12,12,5,18,7,25,11,11,22,19,6,30,2,12,2,27,9,24,30,9,6,6,18,14,DETROIT PISTONS
1610612744,Golden State Warriors,82,73,9,0.89,3976.0,31.6,64.8,0.487,9.8,23.5,0.416,12.4,16.2,0.763,7.4,26.9,34.3,21.5,11.3,6.2,4.5,3.0,15.4,14.7,85.3,8.0,1,1,1,1,5,1,3,1,1,1,1,22,23,16,21,1,4,1,24,9,2,3,20,18,1,1,GOLDEN STATE WARRIORS
