team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,82,48,34,0.585,3966.0,100.8,25.2,0.698,6.8,4.4,11.9,9.7,8.9,30.4,1,7,7,7,11,2,11,26,3,6,15,18,9,8,ATLANTA HAWKS
1610612738,Boston Celtics,82,48,34,0.585,3956.0,102.5,24.9,0.707,6.8,3.2,11.0,10.6,8.1,32.1,1,7,7,7,23,4,16,24,2,22,7,27,3,14,BOSTON CELTICS
1610612751,Brooklyn Nets,82,21,61,0.256,3951.0,109.7,23.8,0.716,5.7,3.0,13.6,9.0,10.8,35.8,1,28,28,28,26,29,25,19,18,25,26,11,24,30,BROOKLYN NETS
1610612766,Charlotte Hornets,82,48,34,0.585,3971.0,103.7,26.0,0.754,5.4,4.0,10.5,8.5,9.2,29.7,1,7,7,7,9,9,4,1,23,12,2,6,12,3,CHARLOTTE HORNETS
1610612741,Chicago Bulls,82,42,40,0.512,3981.0,105.5,26.1,0.714,4.5,4.3,11.9,10.6,10.2,32.9,1,14,14,14,3,15,3,20,29,8,16,26,21,22,CHICAGO BULLS
1610612739,Cleveland Cavaliers,82,57,25,0.695,3971.0,103.9,25.2,0.742,5.0,2.9,11.6,8.3,8.3,30.3,1,3,3,3,9,10,9,5,28,27,11,3,6,7,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,82,42,40,0.512,4001.0,105.9,25.0,0.723,5.0,2.8,10.9,9.9,11.8,30.1,1,14,14,14,1,16,14,14,26,29,6,20,27,6,DALLAS MAVERICKS
1610612743,Denver Nuggets,82,33,49,0.402,3966.0,108.2,24.7,0.732,5.5,3.6,12.5,9.0,9.7,32.1,1,21,21,21,11,25,20,9,20,16,22,12,17,15,DENVER NUGGETS
1610612765,Detroit Pistons,82,44,38,0.537,3976.0,104.9,25.1,0.753,5.2,2.8,10.8,8.0,7.7,33.0,1,12,12,12,5,13,12,2,24,30,5,2,1,23,DETROIT PISTONS
1610612744,Golden State Warriors,82,73,9,0.89,3976.0,102.8,26.9,0.72,6.2,4.5,12.4,10.2,10.7,33.5,1,1,1,1,5,6,1,15,9,2,21,22,23,25,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,82,41,41,0.5,3966.0,107.3,23.6,0.692,7.5,3.9,14.5,10.9,10.7,33.2,1,17,17,17,11,21,27,29,1,13,28,29,22,24,HOUSTON ROCKETS
1610612754,Indiana Pacers,82,45,37,0.549,3976.0,102.2,25.2,0.714,6.7,3.5,12.1,9.7,9.1,30.9,1,11,11,11,5,3,10,21,4,17,18,17,10,12,INDIANA PACERS
1610612746,LA Clippers,82,53,29,0.646,3966.0,102.7,24.8,0.697,6.4,4.2,10.8,10.3,9.2,30.7,1,6,6,6,11,5,18,27,8,10,4,23,13,10,LA CLIPPERS
1610612747,Los Angeles Lakers,82,17,65,0.207,3946.0,110.3,24.1,0.712,5.4,3.1,12.3,10.7,12.7,35.7,1,29,29,29,28,30,23,22,22,24,20,28,29,29,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,82,42,40,0.512,3966.0,107.1,22.7,0.709,6.6,3.2,11.2,8.8,10.9,28.7,1,14,14,14,11,20,30,23,6,21,9,10,25,1,MEMPHIS GRIZZLIES
1610612748,Miami Heat,82,48,34,0.585,3966.0,103.7,25.5,0.729,5.0,4.8,11.6,9.6,8.0,31.3,1,7,7,7,11,8,6,11,27,1,12,16,2,13,MIAMI HEAT
1610612749,Milwaukee Bucks,82,33,49,0.402,3966.0,107.8,23.2,0.689,6.1,4.3,13.2,10.5,9.7,32.7,1,21,21,21,11,23,29,30,12,7,24,25,16,20,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,82,29,53,0.354,3976.0,109.0,23.4,0.702,5.9,3.4,13.2,9.8,9.9,34.3,1,26,26,26,5,28,28,25,14,19,25,19,20,28,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,82,30,52,0.366,3956.0,108.4,24.7,0.748,5.8,3.1,11.1,8.4,8.8,32.3,1,25,25,25,23,26,19,3,17,23,8,4,8,18,NEW ORLEANS PELICANS
1610612752,New York Knicks,82,32,50,0.39,3961.0,106.7,25.3,0.718,4.2,4.2,11.5,9.4,9.5,32.2,1,24,24,24,19,18,7,17,30,9,10,14,15,16,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,82,55,27,0.671,3966.0,104.8,26.5,0.72,5.5,4.4,13.1,10.4,9.8,33.6,1,5,5,5,11,11,2,16,21,5,23,24,19,26,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,82,35,47,0.427,3981.0,106.0,24.5,0.726,6.1,3.8,11.9,8.4,9.8,32.2,1,20,20,20,3,17,21,13,13,15,16,5,18,17,ORLANDO MAGIC
1610612755,Philadelphia 76ers,82,10,72,0.122,3961.0,108.6,23.7,0.693,6.2,4.5,14.9,11.0,12.5,34.0,1,30,30,30,19,27,26,28,11,3,29,30,28,27,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,82,23,59,0.28,3941.0,107.9,25.0,0.733,5.8,2.9,15.1,9.4,12.9,32.8,1,27,27,27,29,24,15,8,16,28,30,15,30,21,PHOENIX SUNS
