player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,team
1630560,Cam Thomas,Cam,1610612751,BKN,23.0,25,8,17,0.32,31.2,3.5,1.5,1.7,7.1,10.7,10.8,10.7,35.2,0.1,1.1,1.8,4.6,33.1,427,445,202,446,85,26,159,140,94,468,558,511,37,480,554,342,23,74,BKN
1629661,Cameron Johnson,Cameron,1610612751,BKN,29.0,57,21,36,0.368,31.6,3.2,1.6,3.0,5.7,12.3,8.5,11.4,32.9,0.4,0.6,1.8,3.0,31.4,232,280,455,414,79,39,148,40,135,532,444,538,60,197,453,355,71,87,BKN
1642385,Cui Yongxi,Cui,1610612751,BKN,22.0,5,2,3,0.4,2.1,0.0,0.0,0.6,0.4,1.2,0.4,0.4,2.0,0.0,0.2,0.0,0.2,1.1,535,525,39,389,565,534,531,372,533,19,12,11,560,519,167,1,528,566,BKN
1626156,D'Angelo Russell,D'Angelo,1610612751,BKN,29.0,58,26,32,0.448,25.5,1.8,1.3,1.5,4.0,9.0,7.2,8.6,27.7,0.4,0.2,2.0,2.4,25.9,223,240,413,348,172,159,194,165,213,384,375,409,147,222,210,395,109,129,BKN
1641727,Dariq Whitehead,Dariq,1610612751,BKN,20.0,20,6,14,0.3,12.3,1.0,0.5,1.4,0.6,5.1,3.0,4.8,13.6,0.1,0.3,1.1,0.4,8.6,448,473,168,456,419,306,443,183,514,178,117,203,393,506,267,172,487,452,BKN
1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,23.0,50,14,36,0.28,18.1,1.4,2.9,1.0,5.8,7.1,5.6,5.3,17.3,0.8,0.5,2.3,1.5,22.3,283,364,455,469,315,226,28,272,125,283,272,232,324,68,416,462,208,179,BKN
1629001,De'Anthony Melton,De'Anthony,1610612751,BKN,27.0,6,4,2,0.667,20.2,2.8,1.0,2.7,3.0,7.3,6.7,3.8,19.3,0.3,0.2,3.0,1.2,21.4,524,493,23,84,269,62,276,62,279,292,342,157,289,248,137,556,270,188,BKN
1631166,Drew Timme,Drew,1610612751,BKN,24.0,9,3,6,0.333,28.2,1.6,1.3,1.7,7.8,10.8,6.2,9.1,31.8,0.1,0.2,2.3,2.4,24.1,509,508,76,437,121,207,192,148,71,470,310,449,74,443,192,480,104,149,BKN
1630592,Jalen Wilson,Jalen,1610612751,BKN,24.0,79,25,54,0.316,25.7,1.4,1.4,1.4,3.0,10.3,6.7,8.3,25.8,0.1,0.5,2.1,1.5,17.0,23,252,557,448,169,235,181,182,277,450,338,398,174,498,374,412,194,280,BKN
1630553,Keon Johnson,Keon,1610612751,BKN,23.0,79,25,54,0.316,24.4,1.6,0.9,1.5,4.0,10.0,6.6,7.9,25.5,0.4,0.9,2.6,1.5,21.2,23,252,557,448,194,206,304,171,215,436,335,379,182,228,536,530,199,192,BKN
