season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,available_flag,season_start,season_end,is_home,home,away,MON
2022-23,1610612757,POR,Portland Trail Blazers,22201230,2023-04-09,POR vs. GSW,L,48.0,17.0,14.0,14.0,48.0,25.0,9.0,26.0,60.0,0,0,0,0,159,1085,1027,1066,1354,2174,495,2337,1945,1,2022,2023,True,POR,GSW,APR
2022-23,1610612757,POR,Portland Trail Blazers,22201215,2023-04-08,POR @ LAC,L,48.0,16.0,6.0,19.0,56.0,9.0,19.0,13.0,66.0,0,0,0,0,159,1249,2200,459,642,184,1975,1089,2247,1,2022,2023,False,LAC,POR,APR
2022-23,1610612757,POR,Portland Trail Blazers,22201199,2023-04-06,POR @ SAS,L,48.0,15.0,10.0,17.0,70.0,29.0,33.0,23.0,72.0,0,0,0,0,159,1405,1696,670,69,2362,2454,2216,2393,1,2022,2023,False,SAS,POR,APR
2022-23,1610612757,POR,Portland Trail Blazers,22201184,2023-04-04,POR @ MEM,L,48.0,20.0,16.0,6.0,50.0,11.0,15.0,28.0,48.0,0,0,0,0,159,679,742,2181,1168,376,1435,2397,931,1,2022,2023,False,MEM,POR,APR
2022-23,1610612757,POR,Portland Trail Blazers,22201166,2023-04-02,POR @ MIN,W,48.0,21.0,10.0,25.0,62.0,13.0,4.0,15.0,52.0,0,0,0,0,159,545,1696,125,300,626,50,1396,1294,1,2022,2023,False,MIN,POR,APR
2022-23,1610612757,POR,Portland Trail Blazers,22201159,2023-03-31,POR vs. SAC,L,48.0,15.0,16.0,17.0,36.0,26.0,13.0,26.0,64.0,0,0,0,0,159,1405,742,670,2215,2237,1116,2337,2162,1,2022,2023,True,POR,SAC,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201145,2023-03-29,POR vs. SAC,L,48.0,5.0,7.0,14.0,36.0,14.0,15.0,19.0,46.0,0,0,0,0,159,2408,2112,1066,2215,770,1435,1897,760,1,2022,2023,True,POR,SAC,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201127,2023-03-27,POR vs. NOP,L,48.0,18.0,8.0,5.0,54.0,20.0,12.0,26.0,62.0,0,0,0,0,159,927,1967,2286,802,1660,955,2337,2055,1,2022,2023,True,POR,NOP,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201120,2023-03-26,POR vs. OKC,L,48.0,11.0,11.0,18.0,42.0,29.0,21.0,26.0,56.0,0,0,0,0,159,1977,1507,565,1859,2362,2149,2337,1660,1,2022,2023,True,POR,OKC,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201104,2023-03-24,POR vs. CHI,L,48.0,18.0,8.0,13.0,54.0,14.0,8.0,6.0,52.0,0,0,0,0,159,927,1967,1217,802,770,350,176,1294,1,2022,2023,True,POR,CHI,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201091,2023-03-22,POR @ UTA,W,48.0,17.0,9.0,18.0,62.0,13.0,4.0,11.0,52.0,0,0,0,0,159,1085,1835,565,300,626,50,768,1294,1,2022,2023,False,UTA,POR,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201069,2023-03-19,POR vs. LAC,L,48.0,14.0,13.0,13.0,54.0,22.0,19.0,14.0,60.0,0,0,0,0,159,1538,1203,1217,802,1917,1975,1245,1945,1,2022,2023,True,POR,LAC,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201053,2023-03-17,POR vs. BOS,L,48.0,19.0,4.0,24.0,38.0,28.0,14.0,18.0,50.0,0,0,0,0,159,802,2335,152,2107,2332,1259,1792,1108,1,2022,2023,True,POR,BOS,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201034,2023-03-14,POR vs. NYK,L,48.0,3.0,13.0,16.0,34.0,13.0,8.0,18.0,50.0,0,0,0,0,159,2449,1203,800,2297,626,350,1792,1108,1,2022,2023,True,POR,NYK,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22201017,2023-03-12,POR @ NOP,L,48.0,17.0,15.0,24.0,64.0,27.0,6.0,23.0,44.0,0,0,0,0,159,1085,883,152,215,2294,169,2216,603,1,2022,2023,False,NOP,POR,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22200998,2023-03-10,POR @ PHI,L,48.0,12.0,4.0,13.0,44.0,11.0,12.0,25.0,52.0,0,0,0,0,159,1836,2335,1217,1702,376,955,2310,1294,1,2022,2023,False,PHI,POR,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22200986,2023-03-08,POR @ BOS,L,48.0,9.0,7.0,9.0,34.0,16.0,7.0,7.0,44.0,0,0,0,0,159,2193,2112,1837,2297,1057,262,281,603,1,2022,2023,False,BOS,POR,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22200977,2023-03-06,POR @ DET,W,48.0,14.0,6.0,1.0,44.0,18.0,14.0,22.0,56.0,0,0,0,0,159,1538,2200,2450,1702,1377,1259,2152,1660,1,2022,2023,False,DET,POR,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22200966,2023-03-05,POR @ ORL,W,48.0,17.0,11.0,11.0,46.0,23.0,5.0,23.0,58.0,0,0,0,0,159,1085,1507,1535,1531,2017,127,2216,1820,1,2022,2023,False,ORL,POR,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22200947,2023-03-03,POR @ ATL,L,48.0,18.0,9.0,17.0,52.0,15.0,24.0,10.0,56.0,0,0,0,0,159,927,1835,670,999,924,2330,625,1660,1,2022,2023,False,ATL,POR,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22200941,2023-03-01,POR vs. NOP,L,48.0,6.0,15.0,6.0,46.0,17.0,16.0,10.0,58.0,0,0,0,0,159,2377,883,2181,1531,1213,1579,625,1820,1,2022,2023,True,POR,NOP,MAR
2022-23,1610612757,POR,Portland Trail Blazers,22200931,2023-02-28,POR @ GSW,L,48.0,22.0,4.0,11.0,40.0,12.0,17.0,8.0,66.0,0,0,0,0,159,445,2335,1535,1994,485,1720,377,2247,1,2022,2023,False,GSW,POR,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200917,2023-02-26,POR vs. HOU,W,48.0,17.0,6.0,14.0,38.0,16.0,23.0,15.0,74.0,0,0,0,0,159,1085,2200,1066,2107,1057,2296,1396,2420,1,2022,2023,True,POR,HOU,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200894,2023-02-23,POR @ SAC,L,48.0,17.0,16.0,6.0,44.0,24.0,14.0,11.0,56.0,0,0,0,0,159,1085,742,2181,1702,2102,1259,768,1660,1,2022,2023,False,SAC,POR,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200872,2023-02-14,POR vs. WAS,L,48.0,12.0,13.0,19.0,38.0,12.0,8.0,6.0,46.0,0,0,0,0,159,1836,1203,459,2107,485,350,176,760,1,2022,2023,True,POR,WAS,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200867,2023-02-13,POR vs. LAL,W,48.0,11.0,9.0,15.0,38.0,10.0,21.0,20.0,54.0,0,0,0,0,159,1977,1835,927,2107,269,2149,2003,1463,1,2022,2023,True,POR,LAL,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200843,2023-02-10,POR vs. OKC,L,48.0,13.0,11.0,12.0,42.0,28.0,13.0,17.0,70.0,0,0,0,0,159,1692,1507,1373,1859,2332,1116,1662,2350,1,2022,2023,True,POR,OKC,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200830,2023-02-08,POR vs. GSW,W,48.0,11.0,20.0,9.0,66.0,30.0,12.0,19.0,42.0,0,0,0,0,159,1977,313,1837,156,2386,955,1897,468,1,2022,2023,True,POR,GSW,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200815,2023-02-06,POR vs. MIL,L,48.0,17.0,10.0,8.0,50.0,13.0,9.0,14.0,44.0,0,0,0,0,159,1085,1696,1967,1168,626,495,1245,603,1,2022,2023,True,POR,MIL,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200796,2023-02-04,POR @ CHI,L,48.0,17.0,0.0,6.0,48.0,10.0,14.0,8.0,52.0,0,0,0,0,159,1085,2453,2181,1354,269,1259,377,1294,1,2022,2023,False,CHI,POR,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200787,2023-02-03,POR @ WAS,W,48.0,14.0,10.0,12.0,46.0,7.0,19.0,6.0,52.0,0,0,0,0,159,1538,1696,1373,1531,85,1975,176,1294,1,2022,2023,False,WAS,POR,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200771,2023-02-01,POR @ MEM,W,48.0,28.0,6.0,12.0,40.0,18.0,12.0,17.0,62.0,0,0,0,0,159,100,2200,1373,1994,1377,955,1662,2055,1,2022,2023,False,MEM,POR,FEB
2022-23,1610612757,POR,Portland Trail Blazers,22200763,2023-01-30,POR vs. ATL,W,48.0,5.0,3.0,14.0,34.0,14.0,21.0,2.0,50.0,0,0,0,0,159,2408,2412,1066,2297,770,2149,12,1108,1,2022,2023,True,POR,ATL,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200751,2023-01-28,POR vs. TOR,L,48.0,11.0,5.0,9.0,60.0,22.0,22.0,6.0,68.0,0,0,0,0,159,1977,2293,1837,407,1917,2229,176,2306,1,2022,2023,True,POR,TOR,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200727,2023-01-25,POR vs. UTA,W,48.0,17.0,13.0,26.0,58.0,13.0,17.0,17.0,50.0,0,0,0,0,159,1085,1203,84,517,626,1720,1662,1108,1,2022,2023,True,POR,UTA,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200711,2023-01-23,POR vs. SAS,W,48.0,24.0,6.0,24.0,62.0,15.0,8.0,6.0,54.0,0,0,0,0,159,288,2200,152,300,924,350,176,1463,1,2022,2023,True,POR,SAS,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200705,2023-01-22,POR vs. LAL,L,48.0,19.0,16.0,17.0,38.0,15.0,15.0,21.0,62.0,0,0,0,0,159,802,742,670,2107,924,1435,2083,2055,1,2022,2023,True,POR,LAL,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200682,2023-01-19,POR vs. PHI,L,48.0,18.0,8.0,12.0,34.0,19.0,6.0,19.0,56.0,0,0,0,0,159,927,1967,1373,2297,1535,169,1897,1660,1,2022,2023,True,POR,PHI,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200667,2023-01-17,POR @ DEN,L,48.0,18.0,11.0,10.0,48.0,5.0,11.0,16.0,52.0,0,0,0,0,159,927,1507,1694,1354,32,766,1535,1294,1,2022,2023,False,DEN,POR,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200654,2023-01-15,POR vs. DAL,W,48.0,17.0,13.0,13.0,46.0,10.0,16.0,8.0,50.0,0,0,0,0,159,1085,1203,1217,1531,269,1579,377,1108,1,2022,2023,True,POR,DAL,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200647,2023-01-14,POR vs. DAL,W,48.0,16.0,10.0,24.0,50.0,12.0,4.0,9.0,28.0,0,0,0,0,159,1249,1696,152,1168,485,50,495,24,1,2022,2023,True,POR,DAL,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200631,2023-01-12,POR vs. CLE,L,48.0,12.0,6.0,9.0,52.0,17.0,10.0,19.0,68.0,0,0,0,0,159,1836,2200,1837,999,1213,627,1897,2306,1,2022,2023,True,POR,CLE,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200616,2023-01-10,POR vs. ORL,L,48.0,27.0,11.0,22.0,70.0,22.0,11.0,14.0,48.0,0,0,0,0,159,130,1507,246,69,1917,766,1245,931,1,2022,2023,True,POR,ORL,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200597,2023-01-08,POR @ TOR,L,48.0,13.0,13.0,16.0,46.0,29.0,17.0,19.0,42.0,0,0,0,0,159,1692,1203,800,1531,2362,1720,1897,468,1,2022,2023,False,TOR,POR,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200580,2023-01-06,POR @ IND,L,48.0,15.0,16.0,12.0,48.0,29.0,4.0,26.0,50.0,0,0,0,0,159,1405,742,1373,1354,2362,50,2337,1108,1,2022,2023,False,IND,POR,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200571,2023-01-04,POR @ MIN,L,48.0,23.0,10.0,9.0,38.0,22.0,16.0,11.0,54.0,0,0,0,0,159,360,1696,1837,2107,1917,1579,768,1463,1,2022,2023,False,MIN,POR,JAN
2022-23,1610612757,POR,Portland Trail Blazers,22200559,2023-01-02,POR vs. DET,W,48.0,37.0,12.0,34.0,56.0,17.0,14.0,17.0,52.0,0,0,0,0,159,6,1346,8,642,1213,1259,1662,1294,1,2022,2023,True,POR,DET,JAN
