TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,TRAVEL,DOUBLE_DRIBBLE,DISCONTINUED_DRIBBLE,OFF_THREE_SEC,FIVE_SEC,EIGHT_SEC,SHOT_CLOCK,INBOUND,BACKCOURT,OFF_GOALTENDING,PALMING,OFF_FOUL,DEF_THREE_SEC,CHARGE,DELAY_OF_GAME,DEF_GOALTENDING,LANE,JUMP_BALL,KICKED_BALL,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,TRAVEL_RANK,DOUBLE_DRIBBLE_RANK,DISCONTINUED_DRIBBLE_RANK,OFF_THREE_SEC_RANK,FIVE_SEC_RANK,EIGHT_SEC_RANK,SHOT_CLOCK_RANK,INBOUND_RANK,BACKCOURT_RANK,OFF_GOALTENDING_RANK,PALMING_RANK,OFF_FOUL_RANK,DEF_THREE_SEC_RANK,CHARGE_RANK,DELAY_OF_GAME_RANK,DEF_GOALTENDING_RANK,LANE_RANK,JUMP_BALL_RANK,KICKED_BALL_RANK
1610612737,Atlanta Hawks,67,20,47,0.299,67.0,2.0,6.0,5.0,0.0,1.0,30.0,0.0,7.0,3.0,4.0,125.0,16.0,39.0,15.0,12.0,1.9999999999999998,1.0,22.0,23,26,28,27,24,19,2,17,15,8,28,18,8,18,8,25,6,20,11,21,11,4,20
1610612738,Boston Celtics,72,48,24,0.667,75.0,3.0,4.0,7.0,0.0,1.0,47.0,1.0,6.0,1.0,6.0,138.0,8.0,32.0,13.0,19.0,1.0,0.0,31.0,11,5,5,5,17,11,7,11,15,8,11,10,12,28,4,20,20,25,17,7,12,14,9
1610612751,Brooklyn Nets,72,35,37,0.486,91.0,4.0,1.0,3.0,0.0,1.0,52.0,0.0,6.0,4.0,4.0,158.0,18.0,29.0,13.0,9.0,2.0,0.0,20.0,11,14,14,14,6,8,22,25,15,8,3,18,12,14,8,5,5,28,17,24,7,14,24
1610612766,Charlotte Hornets,65,23,42,0.354,72.0,2.0,0.0,3.0,2.0,1.0,43.0,1.0,10.0,5.0,6.0,127.0,16.0,30.0,18.0,11.0,1.0,2.0,20.0,26,23,21,22,19,19,27,25,2,8,14,10,1,10,4,23,6,27,5,23,12,2,24
1610612741,Chicago Bulls,65,22,43,0.338,83.0,3.0,0.0,3.0,1.0,4.0,49.0,2.0,5.0,1.0,5.0,121.0,15.0,36.0,15.0,8.0,0.0,1.0,28.0,26,24,23,24,11,11,27,25,8,1,9,3,18,28,6,28,9,22,11,27,20,4,13
1610612739,Cleveland Cavaliers,65,19,46,0.292,85.0,2.0,2.0,10.0,0.0,0.0,51.0,1.0,9.0,7.0,3.0,106.0,4.0,32.0,11.0,16.0,0.0,1.0,15.0,26,28,26,29,9,19,16,3,15,24,4,10,3,3,15,30,30,25,23,14,20,4,29
1610612742,Dallas Mavericks,75,43,32,0.573,63.0,0.0,2.0,4.0,0.0,3.0,41.0,0.0,3.0,3.0,4.0,135.0,5.0,41.0,15.0,9.0,1.0,1.0,47.0,1,12,13,13,27,28,16,21,15,2,18,18,26,18,8,21,28,17,11,24,12,4,1
1610612743,Denver Nuggets,73,46,27,0.63,72.0,3.0,5.0,8.0,0.0,0.0,51.0,0.0,5.0,6.0,2.0,146.0,13.0,59.0,12.0,15.0,1.0,1.0,22.0,3,6,6,6,19,11,3,8,15,24,4,18,18,4,18,10,12,4,20,16,12,4,20
1610612765,Detroit Pistons,66,20,46,0.303,72.0,2.0,4.0,11.0,1.0,1.0,46.0,0.0,6.0,9.0,1.0,125.0,5.0,40.0,18.0,20.0,0.0,3.0,25.0,24,26,26,26,19,19,7,2,8,8,13,18,12,2,24,25,28,19,5,6,20,1,17
1610612744,Golden State Warriors,65,15,50,0.231,70.0,2.0,1.0,2.0,0.0,0.0,39.0,1.0,3.0,2.0,7.0,107.0,6.0,26.0,15.0,23.0,0.0,0.0,21.0,26,30,30,30,22,19,22,28,15,24,20,10,26,25,3,29,25,30,11,3,20,14,22
