season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2015-16,1610612751,21500006,2015-10-28,CHI,BKN,1610612741,1,100,115,L
2015-16,1610612751,21500028,2015-10-30,BKN,SAS,1610612759,2,75,102,L
2015-16,1610612751,21500036,2015-10-31,BKN,MEM,1610612763,3,91,101,L
2015-16,1610612751,21500047,2015-11-02,MIL,BKN,1610612749,4,96,103,L
2015-16,1610612751,21500062,2015-11-04,BKN,ATL,1610612737,5,87,101,L
2015-16,1610612751,21500077,2015-11-06,LAL,BKN,1610612747,6,98,104,L
2015-16,1610612751,21500089,2015-11-07,BKN,MIL,1610612749,7,86,94,L
2015-16,1610612751,21500119,2015-11-11,BKN,HOU,1610612745,8,106,98,W
2015-16,1610612751,21500137,2015-11-13,BKN,SAC,1610612758,9,109,111,L
2015-16,1610612751,21500144,2015-11-14,BKN,GSW,1610612744,10,99,107,L
2015-16,1610612751,21500159,2015-11-17,ATL,BKN,1610612737,11,90,88,W
2015-16,1610612751,21500165,2015-11-18,BKN,CHA,1610612766,12,111,116,L
2015-16,1610612751,21500179,2015-11-20,BKN,BOS,1610612738,13,95,120,L
2015-16,1610612751,21500197,2015-11-22,BOS,BKN,1610612738,14,111,101,W
2015-16,1610612751,21500223,2015-11-25,BKN,OKC,1610612760,15,99,110,L
2015-16,1610612751,21500240,2015-11-28,BKN,CLE,1610612739,16,88,90,L
2015-16,1610612751,21500248,2015-11-29,DET,BKN,1610612765,17,87,83,W
2015-16,1610612751,21500264,2015-12-01,PHX,BKN,1610612756,18,94,91,W
2015-16,1610612751,21500283,2015-12-04,BKN,NYK,1610612752,19,91,108,L
2015-16,1610612751,21500300,2015-12-06,GSW,BKN,1610612744,20,98,114,L
2015-16,1610612751,21500315,2015-12-08,HOU,BKN,1610612745,21,110,105,W
2015-16,1610612751,21500329,2015-12-10,PHI,BKN,1610612755,22,100,91,W
2015-16,1610612751,21500344,2015-12-12,LAC,BKN,1610612746,23,100,105,L
2015-16,1610612751,21500358,2015-12-14,ORL,BKN,1610612753,24,82,105,L
2015-16,1610612751,21500373,2015-12-16,MIA,BKN,1610612748,25,98,104,L
2015-16,1610612751,21500386,2015-12-18,BKN,IND,1610612754,26,97,104,L
2015-16,1610612751,21500403,2015-12-20,MIN,BKN,1610612750,27,85,100,L
2015-16,1610612751,21500414,2015-12-21,BKN,CHI,1610612741,28,105,102,W
2015-16,1610612751,21500428,2015-12-23,DAL,BKN,1610612742,29,118,119,L
2015-16,1610612751,21500447,2015-12-26,WAS,BKN,1610612764,30,96,111,L
2015-16,1610612751,21500462,2015-12-28,BKN,MIA,1610612748,31,111,105,W
2015-16,1610612751,21500475,2015-12-30,BKN,ORL,1610612753,32,93,100,L
2015-16,1610612751,21500495,2016-01-02,BKN,BOS,1610612738,33,100,97,W
