player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1630595,Cade Cunningham,1610612765,DET,21.0,12,12,1.0,7.75,18.67,0.415,0.453,0.728,6.33,13.58,0.466,0.272,1.42,5.08,0.279
202711,Bojan Bogdanović,1610612765,DET,34.0,58,58,1.0,7.24,14.81,0.489,0.572,0.602,4.79,8.91,0.538,0.398,2.45,5.9,0.415
1631093,Jaden Ivey,1610612765,DET,21.0,73,73,1.0,5.49,13.23,0.415,0.477,0.644,3.86,8.52,0.453,0.356,1.63,4.71,0.346
1630165,Killian Hayes,1610612765,DET,21.0,75,75,1.0,4.04,10.64,0.38,0.429,0.652,2.99,6.93,0.431,0.348,1.05,3.71,0.284
1628963,Marvin Bagley III,1610612765,DET,24.0,42,42,1.0,4.79,9.02,0.53,0.555,0.826,4.33,7.45,0.581,0.174,0.45,1.57,0.288
202692,Alec Burks,1610612765,DET,31.0,50,50,1.0,3.96,9.0,0.44,0.549,0.478,2.0,4.3,0.465,0.522,1.96,4.7,0.417
1630191,Isaiah Stewart,1610612765,DET,22.0,49,49,1.0,3.96,8.8,0.45,0.528,0.534,2.59,4.69,0.552,0.466,1.37,4.1,0.333
1630164,James Wiseman,1610612765,DET,22.0,45,43,1.0,4.2,7.53,0.558,0.563,0.941,4.11,7.09,0.58,0.059,0.09,0.44,0.2
1628977,Hamidou Diallo,1610612765,DET,24.0,55,55,1.0,3.78,6.67,0.567,0.574,0.943,3.69,6.29,0.587,0.057,0.09,0.38,0.238
1631105,Jalen Duren,1610612765,DET,19.0,66,65,1.0,3.83,5.95,0.644,0.644,0.995,3.83,5.92,0.647,0.005,0.0,0.03,0.0
1630647,Eugene Omoruyi,1610612765,DET,26.0,40,38,1.0,2.53,5.7,0.443,0.498,0.61,1.9,3.48,0.547,0.39,0.63,2.23,0.281
202709,Cory Joseph,1610612765,DET,31.0,62,61,1.0,2.42,5.66,0.427,0.527,0.487,1.29,2.76,0.468,0.513,1.13,2.9,0.389
1630587,Isaiah Livers,1610612765,DET,24.0,51,51,1.0,2.31,5.57,0.415,0.542,0.292,0.9,1.63,0.554,0.708,1.41,3.94,0.358
1630181,R.J. Hampton,1610612765,DET,22.0,47,42,1.0,2.17,5.04,0.43,0.517,0.511,1.3,2.57,0.504,0.489,0.87,2.47,0.353
203585,Rodney McGruder,1610612765,DET,31.0,32,28,1.0,1.94,4.75,0.408,0.543,0.362,0.66,1.72,0.382,0.638,1.28,3.03,0.423
1631197,Jared Rhoden,1610612765,DET,23.0,14,12,1.0,1.21,3.14,0.386,0.443,0.545,0.86,1.71,0.5,0.455,0.36,1.43,0.25
1631205,Buddy Boeheim,1610612765,DET,23.0,10,7,1.0,0.5,2.7,0.185,0.259,0.074,0.1,0.2,0.5,0.926,0.4,2.5,0.16
1630649,Stanley Umude,1610612765,DET,24.0,1,1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,1.0,0.0
1630296,Braxton Key,1610612765,DET,26.0,3,1,1.0,0.33,0.33,1.0,1.0,1.0,0.33,0.33,1.0,0.0,0.0,0.0,
