PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,DEF_RATING,DREB,DREB_PCT,PCT_DREB,STL,PCT_STL,BLK,PCT_BLK,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,DEF_WS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,DEF_RATING_RANK,DREB_RANK,DREB_PCT_RANK,PCT_DREB_RANK,STL_RANK,PCT_STL_RANK,BLK_RANK,PCT_BLK_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,DEF_WS_RANK
1631260,AJ Green,AJ,1610612749,MIL,25.0,5,1,4,0.2,27.0,110.5,2.4,0.085,0.121,0.0,0.0,0.2,0.111,6.0,6.2,7.2,21.2,-0.7,115,139,77,154,78,110,86,154,169,165,165,118,126,101,121,152,130,140
203932,Aaron Gordon,Aaron,1610612743,DEN,29.0,14,7,7,0.5,37.3,113.9,4.0,0.104,0.149,0.6,0.099,0.4,0.119,13.1,10.1,12.9,41.6,-1.021,35,39,197,86,22,143,48,126,139,94,152,83,122,200,176,210,213,193
1628988,Aaron Holiday,Aaron,1610612745,HOU,28.0,3,3,0,1.0,9.1,116.7,0.3,0.038,0.067,0.0,0.0,0.0,0.0,4.7,4.3,5.3,12.0,-0.3,175,88,1,1,147,161,193,202,202,165,165,158,158,88,93,119,88,85
1630174,Aaron Nesmith,Aaron,1610612754,IND,25.0,17,13,4,0.765,29.0,108.9,4.9,0.155,0.242,0.8,0.194,0.8,0.219,6.9,9.9,4.5,28.0,-0.728,8,1,77,14,68,89,32,62,65,60,97,33,72,119,168,107,159,147
1630598,Aaron Wiggins,Aaron,1610612760,OKC,26.0,16,11,5,0.688,13.2,102.2,1.5,0.11,0.168,0.4,0.13,0.3,0.19,3.2,3.6,2.4,11.1,-0.287,23,18,165,38,130,46,130,121,125,115,131,102,84,68,83,61,86,82
1642349,Ajay Mitchell,Ajay,1610612760,OKC,22.0,9,6,3,0.667,7.6,109.0,0.4,0.053,0.08,0.2,0.118,0.0,0.0,2.1,2.7,2.0,7.3,-0.206,62,45,57,39,159,91,190,195,197,148,140,158,158,49,71,49,66,66
201143,Al Horford,Al,1610612738,BOS,39.0,11,6,5,0.545,31.6,108.3,4.4,0.13,0.206,0.6,0.152,1.3,0.359,10.4,10.8,7.5,28.9,-0.788,51,45,165,79,56,87,41,96,95,85,114,11,35,170,182,156,163,156
202692,Alec Burks,Alec,1610612748,MIA,33.0,1,0,1,0.0,15.2,121.4,2.0,0.133,0.286,0.0,0.0,0.0,0.0,3.0,7.0,3.0,22.0,-0.46,212,180,10,180,121,183,100,91,35,165,165,158,158,66,136,73,134,103
1627936,Alex Caruso,Alex,1610612760,OKC,31.0,17,12,5,0.706,22.9,100.5,1.9,0.082,0.139,1.8,0.307,0.5,0.214,5.5,6.5,3.6,18.6,-0.471,8,8,165,30,90,42,111,158,147,9,30,60,74,98,127,87,118,108
203458,Alex Len,Alex,1610612747,LAL,31.0,2,0,2,0.0,1.8,66.7,0.5,0.333,0.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,-0.002,199,180,25,180,212,3,184,6,5,165,165,158,158,27,19,1,3,3
