team_id,team_name,team,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1610612737,Atlanta Hawks,ATL,82,82,0.379,959,2467,0.389,0.525,0.097,287,634,0.453,0.281,672,1833,0.367
1610612742,Dallas Mavericks,DAL,82,82,0.369,915,2410,0.38,0.512,0.102,279,664,0.42,0.267,636,1746,0.364
1610612753,Orlando Magic,ORL,81,81,0.362,947,2385,0.397,0.508,0.142,418,938,0.446,0.22,529,1447,0.366
1610612744,Golden State Warriors,GSW,82,82,0.344,993,2350,0.423,0.59,0.073,207,498,0.416,0.271,786,1852,0.424
1610612766,Charlotte Hornets,CHA,82,82,0.357,899,2313,0.389,0.541,0.073,196,474,0.414,0.284,703,1839,0.382
1610612764,Washington Wizards,WAS,82,82,0.342,897,2285,0.393,0.521,0.102,308,678,0.454,0.241,589,1607,0.367
1610612738,Boston Celtics,BOS,81,81,0.335,819,2275,0.36,0.482,0.098,265,667,0.397,0.237,554,1608,0.345
1610612752,New York Knicks,NYK,82,82,0.341,866,2229,0.389,0.501,0.129,363,843,0.431,0.212,503,1386,0.363
1610612755,Philadelphia 76ers,PHI,82,82,0.337,777,2162,0.359,0.504,0.062,152,399,0.381,0.275,625,1763,0.355
1610612741,Chicago Bulls,CHI,82,82,0.322,898,2159,0.416,0.542,0.117,353,784,0.45,0.205,545,1375,0.396
1610612754,Indiana Pacers,IND,82,82,0.32,795,2118,0.375,0.494,0.112,291,744,0.391,0.208,504,1374,0.367
1610612739,Cleveland Cavaliers,CLE,82,82,0.321,829,2090,0.397,0.563,0.047,133,307,0.433,0.274,696,1783,0.39
1610612759,San Antonio Spurs,SAS,82,82,0.322,865,2088,0.414,0.531,0.131,377,847,0.445,0.192,488,1241,0.393
1610612756,Phoenix Suns,PHX,82,82,0.317,783,2085,0.376,0.512,0.086,213,568,0.375,0.231,570,1517,0.376
1610612757,Portland Trail Blazers,POR,82,82,0.31,800,2046,0.391,0.547,0.057,163,376,0.434,0.253,637,1670,0.381
1610612746,LA Clippers,LAC,82,82,0.312,812,2030,0.4,0.545,0.079,225,515,0.437,0.233,587,1515,0.387
1610612760,Oklahoma City Thunder,OKC,82,82,0.296,796,1987,0.401,0.522,0.099,314,664,0.473,0.197,482,1323,0.364
1610612758,Sacramento Kings,SAC,81,81,0.302,762,1983,0.384,0.518,0.081,233,530,0.44,0.221,529,1453,0.364
1610612763,Memphis Grizzlies,MEM,82,82,0.302,716,1928,0.371,0.476,0.116,314,741,0.424,0.186,402,1187,0.339
1610612745,Houston Rockets,HOU,82,82,0.298,711,1919,0.371,0.541,0.021,57,134,0.425,0.277,654,1785,0.366
1610612751,Brooklyn Nets,BKN,82,82,0.294,738,1910,0.386,0.498,0.115,311,748,0.416,0.179,427,1162,0.367
1610612743,Denver Nuggets,DEN,82,82,0.293,708,1903,0.372,0.502,0.077,213,499,0.427,0.216,495,1404,0.353
1610612762,Utah Jazz,UTA,82,82,0.305,721,1895,0.38,0.523,0.074,180,459,0.392,0.231,541,1436,0.377
1610612740,New Orleans Pelicans,NOP,82,82,0.282,721,1862,0.387,0.521,0.076,224,501,0.447,0.206,497,1361,0.365
1610612748,Miami Heat,MIA,82,82,0.292,712,1859,0.383,0.503,0.095,267,602,0.444,0.198,445,1257,0.354
1610612765,Detroit Pistons,DET,82,82,0.276,679,1852,0.367,0.518,0.045,118,303,0.389,0.231,561,1549,0.362
1610612761,Toronto Raptors,TOR,81,81,0.299,717,1837,0.39,0.548,0.061,138,375,0.368,0.238,579,1462,0.396
1610612750,Minnesota Timberwolves,MIN,82,82,0.289,717,1803,0.398,0.497,0.128,360,797,0.452,0.161,357,1006,0.355
1610612747,Los Angeles Lakers,LAL,82,82,0.273,626,1773,0.353,0.466,0.087,226,565,0.4,0.186,400,1208,0.331
1610612749,Milwaukee Bucks,MIL,82,82,0.248,574,1559,0.368,0.488,0.084,201,529,0.38,0.164,373,1030,0.362
