player_id,player,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
1629014,Anfernee Simons,Anfernee,1610612757,POR,23.0,57,25,32,0.439,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,229,243,460,390,31,1,1,29,1,2,8,2,102,43,147,82,4,1,126,POR
203463,Ben McLemore,Ben,1610612757,POR,29.0,64,20,44,0.313,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,176,295,566,491,31,1,1,29,1,16,8,2,380,43,147,82,4,1,14,POR
1630314,Brandon Williams,Brandon,1610612757,POR,22.0,24,2,22,0.083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,423,512,284,575,235,1,1,29,1,16,8,2,380,43,147,82,4,1,4,POR
1629604,CJ Elleby,CJ,1610612757,POR,22.0,58,17,41,0.293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,221,338,550,502,235,1,1,29,1,16,8,2,199,43,147,82,4,1,126,POR
1630787,Cameron McGriff,Cameron,1610612757,POR,24.0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,580,72,580,235,1,1,29,1,16,8,2,380,43,147,82,4,1,126,POR
203469,Cody Zeller,Cody,1610612757,POR,29.0,27,13,14,0.481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,414,400,200,337,235,1,1,29,1,16,8,2,40,43,147,82,4,1,126,POR
203081,Damian Lillard,Damian,1610612757,POR,31.0,29,12,17,0.414,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,409,408,226,413,235,1,1,29,1,2,8,2,199,43,24,82,4,1,126,POR
1628372,Dennis Smith Jr.,Dennis,1610612757,POR,24.0,37,15,22,0.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,367,366,284,421,235,1,1,29,1,16,8,2,199,43,147,82,4,1,126,POR
1629712,Didi Louzada,Didi,1610612757,POR,22.0,9,0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,501,580,151,580,235,1,1,29,1,16,8,2,380,43,147,82,4,1,126,POR
1629234,Drew Eubanks,Drew,1610612757,POR,25.0,71,19,52,0.268,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,88,311,595,518,31,1,1,29,1,16,8,2,40,43,147,82,4,1,126,POR
1630190,Elijah Hughes,Elijah,1610612757,POR,24.0,36,15,21,0.417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,373,366,266,408,235,1,1,29,1,16,8,2,380,43,147,82,4,1,14,POR
202339,Eric Bledsoe,Eric,1610612757,POR,32.0,54,27,27,0.5,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.0,0.0,0.0,0.0,259,223,379,306,31,1,1,29,1,16,8,2,102,43,24,82,4,1,126,POR
1630535,Greg Brown III,Greg,1610612757,POR,20.0,48,14,34,0.292,0.1,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.1,0.0,0.0,0.0,303,385,484,505,31,1,1,29,1,16,1,2,199,6,147,11,4,1,126,POR
1629600,Jarron Cumberland,Jarron,1610612757,POR,24.0,3,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,547,580,72,580,235,1,1,29,1,16,8,2,380,43,147,82,4,1,126,POR
204060,Joe Ingles,Joe,1610612757,POR,34.0,45,28,17,0.622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,329,214,226,152,235,1,1,29,1,16,8,2,199,43,147,82,4,1,126,POR
1628404,Josh Hart,Josh,1610612757,POR,27.0,54,20,34,0.37,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,259,295,484,446,31,1,1,29,1,16,8,2,199,43,24,82,4,1,126,POR
1626159,Justise Winslow,Justise,1610612757,POR,26.0,48,24,24,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,303,250,329,306,235,1,1,29,1,16,8,2,199,43,147,82,4,1,126,POR
203994,Jusuf Nurkić,Jusuf,1610612757,POR,27.0,56,25,31,0.446,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.3,0.1,0.0,0.0,0.1,234,243,447,373,31,1,1,29,1,16,8,2,3,43,2,11,4,1,14,POR
1629833,Keljin Blevins,Keljin,1610612757,POR,26.0,31,4,27,0.129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397,487,379,569,235,1,1,29,1,16,8,2,380,43,147,82,4,1,126,POR
1630553,Keon Johnson,Keon,1610612757,POR,20.0,37,8,29,0.216,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,367,446,417,555,8,1,1,29,1,16,8,2,380,43,147,82,4,1,126,POR
1627739,Kris Dunn,Kris,1610612757,POR,28.0,14,1,13,0.071,0.1,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.1,468,544,193,579,31,1,1,29,1,2,8,2,199,43,147,82,4,1,14,POR
1629642,Nassir Little,Nassir,1610612757,POR,22.0,42,19,23,0.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.1,0.0,0.0,0.0,0.0,339,311,308,368,235,1,1,29,1,16,8,2,199,43,24,82,4,1,126,POR
1629617,Reggie Perry,Reggie,1610612757,POR,22.0,10,0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,495,580,162,580,235,1,1,29,1,16,8,2,102,43,147,82,4,1,126,POR
1630570,Trendon Watford,Trendon,1610612757,POR,21.0,48,16,32,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,303,351,460,467,235,1,1,29,1,16,8,2,40,43,147,82,4,1,126,POR
