season,team_id,game_id,game_date,away_team,home_team,opponent,opponent_id,game_no,pf,opp_pf,wl,differential
2019-20,1610612755,21900008,2019-10-23,BOS,PHI,BOS,1610612738,1,107,93,W,14
2019-20,1610612755,21900027,2019-10-26,PHI,DET,DET,1610612765,2,117,111,W,6
2019-20,1610612755,21900043,2019-10-28,PHI,ATL,ATL,1610612737,3,105,103,W,2
2019-20,1610612755,21900057,2019-10-30,MIN,PHI,MIN,1610612750,4,117,95,W,22
2019-20,1610612755,21900084,2019-11-02,PHI,POR,POR,1610612757,5,129,128,W,1
2019-20,1610612755,21900095,2019-11-04,PHI,PHX,PHX,1610612756,6,109,114,L,-5
2019-20,1610612755,21900110,2019-11-06,PHI,UTA,UTA,1610612762,7,104,106,L,-2
2019-20,1610612755,21900123,2019-11-08,PHI,DEN,DEN,1610612743,8,97,100,L,-3
2019-20,1610612755,21900134,2019-11-10,CHA,PHI,CHA,1610612766,9,114,106,W,8
2019-20,1610612755,21900147,2019-11-12,CLE,PHI,CLE,1610612739,10,98,97,W,1
2019-20,1610612755,21900155,2019-11-13,PHI,ORL,ORL,1610612753,11,97,112,L,-15
2019-20,1610612755,21900172,2019-11-15,PHI,OKC,OKC,1610612760,12,119,127,L,-8
2019-20,1610612755,21900183,2019-11-17,PHI,CLE,CLE,1610612739,13,114,95,W,19
2019-20,1610612755,21900202,2019-11-20,NYK,PHI,NYK,1610612752,14,109,104,W,5
2019-20,1610612755,21900218,2019-11-22,SAS,PHI,SAS,1610612759,15,115,104,W,11
2019-20,1610612755,21900230,2019-11-23,MIA,PHI,MIA,1610612748,16,113,86,W,27
2019-20,1610612755,21900246,2019-11-25,PHI,TOR,TOR,1610612761,17,96,101,L,-5
2019-20,1610612755,21900257,2019-11-27,SAC,PHI,SAC,1610612758,18,97,91,W,6
2019-20,1610612755,21900271,2019-11-29,PHI,NYK,NYK,1610612752,19,101,95,W,6
2019-20,1610612755,21900281,2019-11-30,IND,PHI,IND,1610612754,20,119,116,W,3
