close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202331,Paul George,1610612746,LAC,F,31.0,19,19,0.45,52,125,0.416,0.386,0.03
202704,Reggie Jackson,1610612746,LAC,G,31.0,19,19,0.417,50,111,0.45,0.386,0.065
202694,Marcus Morris Sr.,1610612746,LAC,F,31.0,19,18,0.319,32,82,0.39,0.392,-0.002
201587,Nicolas Batum,1610612746,LAC,G-F,32.0,19,18,0.393,37,79,0.468,0.382,0.086
202695,Kawhi Leonard,1610612746,LAC,F,30.0,11,11,0.428,21,62,0.339,0.383,-0.044
1629611,Terance Mann,1610612746,LAC,G-F,24.0,17,15,0.372,18,55,0.327,0.387,-0.06
1627826,Ivica Zubac,1610612746,LAC,C,24.0,17,15,0.285,24,51,0.471,0.381,0.089
201976,Patrick Beverley,1610612746,LAC,G,32.0,16,15,0.38,16,41,0.39,0.383,0.007
1628379,Luke Kennard,1610612746,LAC,G,25.0,15,12,0.481,15,39,0.385,0.385,0.0
200765,Rajon Rondo,1610612746,LAC,G,35.0,13,11,0.373,10,28,0.357,0.377,-0.019
202326,DeMarcus Cousins,1610612746,LAC,C,30.0,6,4,0.275,2,11,0.182,0.38,-0.198
201586,Serge Ibaka,1610612746,LAC,F,31.0,2,1,0.308,1,4,0.25,0.36,-0.11
1630187,Daniel Oturu,1610612746,LAC,C,21.0,4,2,0.286,1,2,0.5,0.377,0.124
1629599,Amir Coffey,1610612746,LAC,G-F,24.0,2,1,0.5,0,1,0.0,0.323,-0.323
1630206,Jay Scrubb,1610612746,LAC,G,20.0,2,1,0.333,0,1,0.0,0.4,-0.4
