season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612760,OKC,Oklahoma City Thunder,42300226,2024-05-18,OKC @ DAL,L,48.0,44,92,0.478,15,41,0.366,13,17,0.765,7,24,31,25,10.0,10,5,4,20,23,116,-1.0,1,83,83,83,7,27,10,59,21,16,71,109,110,98,124,152,153,49,41,11,65,57,93,23,34,83,1,2023,2024,False,DAL,OKC,MAY
2023-24,1610612760,OKC,Oklahoma City Thunder,42300225,2024-05-15,OKC vs. DAL,L,48.0,37,87,0.425,10,40,0.25,8,10,0.8,8,25,33,20,7.0,8,2,5,15,17,92,-12.0,1,83,83,83,7,102,50,126,102,18,147,155,154,72,105,143,141,116,7,34,132,81,17,104,141,125,1,2023,2024,True,OKC,DAL,MAY
2023-24,1610612760,OKC,Oklahoma City Thunder,42300224,2024-05-13,OKC @ DAL,W,48.0,35,92,0.38,7,27,0.259,23,24,0.958,12,33,45,18,8.0,8,9,13,20,18,100,4.0,1,1,1,1,7,123,10,153,150,139,138,18,44,5,40,61,46,136,10,34,7,164,93,87,111,67,1,2023,2024,False,DAL,OKC,MAY
2023-24,1610612760,OKC,Oklahoma City Thunder,42300223,2024-05-11,OKC @ DAL,L,48.0,38,81,0.469,10,30,0.333,15,19,0.789,6,35,41,23,14.0,7,11,2,22,16,101,-4.0,1,83,83,83,7,83,114,73,102,111,90,84,88,80,140,36,91,73,102,53,4,12,122,122,105,96,1,2023,2024,False,DAL,OKC,MAY
2023-24,1610612760,OKC,Oklahoma City Thunder,42300222,2024-05-09,OKC vs. DAL,L,48.0,42,89,0.472,10,30,0.333,16,17,0.941,8,33,41,25,10.0,5,6,6,18,21,110,-9.0,1,83,83,83,7,44,30,68,102,111,90,70,110,8,105,61,91,49,41,96,39,101,62,44,59,116,1,2023,2024,True,OKC,DAL,MAY
2023-24,1610612760,OKC,Oklahoma City Thunder,42300221,2024-05-07,OKC vs. DAL,W,48.0,40,89,0.449,16,35,0.457,21,28,0.75,16,36,52,29,11.0,8,8,8,18,21,117,22.0,1,1,1,1,7,61,30,96,13,56,20,26,21,101,10,24,7,19,55,34,11,144,62,44,30,16,1,2023,2024,True,OKC,DAL,MAY
2023-24,1610612760,OKC,Oklahoma City Thunder,42300144,2024-04-29,OKC @ NOP,W,48.0,35,82,0.427,12,40,0.3,15,24,0.625,8,36,44,18,14.0,9,7,8,18,25,97,8.0,1,1,1,1,7,123,100,125,68,18,117,84,44,156,105,24,56,136,102,18,22,144,62,9,120,50,1,2023,2024,False,NOP,OKC,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,42300143,2024-04-27,OKC @ NOP,W,48.0,40,83,0.482,17,36,0.472,9,13,0.692,9,38,47,27,16.0,13,5,2,14,15,106,21.0,1,1,1,1,7,61,94,56,10,46,14,144,138,125,89,10,31,28,145,2,65,12,9,134,75,18,1,2023,2024,False,NOP,OKC,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,42300142,2024-04-24,OKC vs. NOP,W,48.0,46,78,0.59,14,29,0.483,18,20,0.9,5,32,37,25,9.0,5,2,2,19,24,124,32.0,1,1,1,1,7,16,138,2,33,121,10,45,78,16,148,80,126,49,19,96,132,12,79,16,10,5,1,2023,2024,True,OKC,NOP,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,42300141,2024-04-21,OKC vs. NOP,W,48.0,37,85,0.435,10,32,0.313,10,13,0.769,8,36,44,21,13.0,5,7,6,13,16,94,2.0,1,1,1,1,7,102,76,114,102,91,108,138,138,93,105,24,56,103,91,96,22,101,5,122,132,77,1,2023,2024,True,OKC,NOP,APR
