season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
,1627783,Pascal Siakam,Pascal,1610612754,IND,,42400404,,,,35.0,0.6,0.4,0.4,0.0,0.3,0.25,0.3,0.25,0.4,0.75,0.25,1.0,0.0,0.833,0.167,6,15,0.4,1,871,871,871,373,726,803,828,425,702,231,280,316,674,394,782,1,272,519,847,344,247,917,1,,2024,2025
,1630167,Obi Toppin,Obi,1610612754,IND,,42400404,,,,28.8,0.583,0.417,0.588,0.118,0.353,0.118,0.059,0.353,0.471,0.8,0.2,1.0,0.0,0.857,0.143,7,12,0.583,1,871,871,871,661,786,791,543,297,629,499,813,199,591,372,822,1,272,500,878,259,420,373,1,,2024,2025
,1630174,Aaron Nesmith,Aaron,1610612754,IND,,42400404,,,,30.0,0.444,0.556,0.0,0.0,0.75,0.0,0.25,0.625,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,9,0.222,1,871,871,871,602,1050,517,1214,425,177,625,347,62,1167,973,865,1,272,1,918,919,599,1306,1,,2024,2025
,1629614,Andrew Nembhard,Andrew,1610612754,IND,,42400404,,,,35.9,0.556,0.444,0.4,0.2,0.6,0.0,0.0,0.0,0.2,0.0,1.0,1.0,0.0,0.5,0.5,4,9,0.444,1,871,871,871,335,821,739,828,167,287,625,857,751,1054,973,1,1,272,861,380,586,599,811,1,,2024,2025
,1631097,Bennedict Mathurin,Bennedict,1610612754,IND,,42400404,,,,13.9,0.0,1.0,0.0,0.0,0.375,0.25,0.625,0.375,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,1,871,871,871,1208,1408,1,1214,425,591,231,57,172,1167,973,865,1,272,1,918,1131,1303,516,1,,2024,2025
,1641767,Ben Sheppard,Ben,1610612754,IND,,42400404,,,,11.6,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,1,871,871,871,1304,1408,1,1214,425,1,625,857,751,1167,973,865,1,272,1,918,1131,1433,1,1,,2024,2025
,1626167,Myles Turner,Myles,1610612754,IND,,42400404,,,,30.4,0.4,0.6,0.5,0.333,0.0,0.0,0.5,0.167,0.167,0.333,0.667,0.0,0.0,0.333,0.667,3,10,0.3,1,871,871,871,585,1100,451,676,59,953,625,77,490,1098,794,363,855,272,1085,246,727,535,1197,1,,2024,2025
,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,,42400404,,,,36.4,0.533,0.467,0.667,0.0,0.167,0.0,0.166,0.111,0.667,0.333,0.667,1.0,0.0,0.429,0.571,7,15,0.467,1,871,871,871,312,863,719,378,425,870,625,557,644,289,794,363,1,272,1028,354,259,247,753,1,,2024,2025
,204456,T.J. McConnell,T.J.,1610612754,IND,,42400404,,,,17.9,1.0,0.0,0.75,0.25,0.0,0.0,0.25,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,3,7,0.429,1,871,871,871,1056,1,1333,316,113,953,625,347,751,513,973,1,855,272,1268,1,727,798,856,1,,2024,2025
,1626167,Myles Turner,Myles,1610612754,IND,,42400403,,,,29.7,0.636,0.364,0.444,0.222,0.333,0.0,0.223,0.333,0.222,1.0,0.0,1.0,0.0,1.0,0.0,3,11,0.273,1,1,1,1,617,661,904,781,138,650,625,414,206,1027,1,865,1,272,1,918,727,461,1229,1,,2024,2025
,1627783,Pascal Siakam,Pascal,1610612754,IND,,42400403,,,,32.0,0.857,0.143,0.762,0.095,0.0,0.095,0.238,0.0,0.667,0.375,0.625,0.0,0.0,0.375,0.625,8,14,0.571,1,1,1,1,528,294,1279,310,342,953,544,389,751,289,787,422,855,272,1070,317,185,293,383,1,,2024,2025
,1629614,Andrew Nembhard,Andrew,1610612754,IND,,42400403,,,,33.4,0.6,0.4,0.5,0.5,0.375,0.0,0.125,0.25,0.0,0.0,1.0,1.0,0.0,0.333,0.667,3,5,0.6,1,1,1,1,454,726,803,676,21,591,625,670,316,1167,973,1,1,272,1085,246,727,965,315,1,,2024,2025
,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,,42400403,,,,36.3,0.529,0.471,0.455,0.182,0.545,0.227,0.0,0.182,0.273,0.4,0.6,0.75,0.25,0.556,0.444,9,17,0.529,1,1,1,1,317,865,714,772,202,399,274,857,459,947,755,428,701,237,844,541,127,180,493,1,,2024,2025
,204456,T.J. McConnell,T.J.,1610612754,IND,,42400403,,,,15.1,0.875,0.125,0.6,0.0,0.0,0.2,0.4,0.4,0.6,0.0,1.0,0.0,0.0,0.0,1.0,3,8,0.375,1,1,1,1,1160,279,1295,531,425,953,318,152,136,394,973,1,855,272,1268,1,727,699,1006,1,,2024,2025
,1630167,Obi Toppin,Obi,1610612754,IND,,42400403,,,,27.8,0.625,0.375,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,4,8,0.5,1,1,1,1,695,684,878,1,425,953,60,857,79,1,560,479,855,272,861,380,586,699,516,1,,2024,2025
,1631097,Bennedict Mathurin,Bennedict,1610612754,IND,,42400403,,,,22.4,0.75,0.25,0.519,0.148,0.222,0.148,0.259,0.074,0.37,0.429,0.571,1.0,0.0,0.556,0.444,9,12,0.75,1,1,1,1,889,429,1104,668,253,810,447,342,721,790,740,460,1,272,844,541,127,420,130,1,,2024,2025
,1630174,Aaron Nesmith,Aaron,1610612754,IND,,42400403,,,,22.1,0.6,0.4,0.571,0.286,0.429,0.0,0.0,0.286,0.286,1.0,0.0,1.0,0.0,1.0,0.0,3,5,0.6,1,1,1,1,898,726,803,559,79,495,625,857,272,904,1,865,1,272,1,918,727,965,315,1,,2024,2025
,1628418,Thomas Bryant,Thomas,1610612754,IND,,42400403,,,,3.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1600,1408,1333,1214,425,953,625,857,751,1167,973,865,855,272,1268,918,1396,1583,1396,1,,2024,2025
,1641767,Ben Sheppard,Ben,1610612754,IND,,42400403,,,,18.1,0.6,0.4,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,2,5,0.4,1,1,1,1,1049,726,803,1,21,953,625,857,751,513,1,865,855,272,1,918,919,965,917,1,,2024,2025
