season_id,player_id,player,team_id,team,team_name,play_type,type_grouping,percentile,gp,poss_pct,ppp,fg_pct,ft_poss_pct,tov_poss_pct,sf_poss_pct,plusone_poss_pct,score_poss_pct,efg_pct,poss,pts,fgm,fga,fgmx
42017,201609,Goran Dragic,1610612748,MIA,Miami Heat,Transition,Offensive,0.553,5,0.248,1.12,0.61,0.28,0.08,0.24,0.08,0.6,0.00611,25,28,11,18,7
42017,1626159,Justise Winslow,1610612748,MIA,Miami Heat,Transition,Offensive,0.94,5,0.241,1.357,0.67,0.5,0.071,0.429,0.0,0.714,0.0075,14,19,4,6,2
42017,203482,Kelly Olynyk,1610612748,MIA,Miami Heat,Transition,Offensive,0.905,5,0.2,1.333,0.62,0.167,0.167,0.167,0.0,0.583,0.00813,12,16,5,8,3
42017,1626196,Josh Richardson,1610612748,MIA,Miami Heat,Transition,Offensive,0.753,5,0.271,1.231,0.56,0.154,0.154,0.154,0.0,0.538,0.00722,13,16,5,9,4
42017,2548,Dwyane Wade,1610612748,MIA,Miami Heat,Transition,Offensive,0.129,5,0.204,0.789,0.4,0.105,0.105,0.158,0.053,0.368,0.004,19,15,6,15,9
42017,202355,Hassan Whiteside,1610612748,MIA,Miami Heat,Transition,Offensive,0.0,5,0.132,1.6,0.75,0.2,0.0,0.2,0.0,0.8,0.0075,5,8,3,4,1
42017,201949,James Johnson,1610612748,MIA,Miami Heat,Transition,Offensive,0.0,5,0.138,1.0,0.67,0.25,0.375,0.25,0.0,0.5,0.008329999999999999,8,8,2,3,1
42017,1628389,Bam Adebayo,1610612748,MIA,Miami Heat,Transition,Offensive,0.0,5,0.125,1.333,1.0,0.333,0.0,0.333,0.0,0.667,0.01,3,4,2,2,0
42017,204020,Tyler Johnson,1610612748,MIA,Miami Heat,Transition,Offensive,0.0,5,0.129,1.0,0.33,0.25,0.0,0.25,0.0,0.5,0.00333,4,4,1,3,2
42017,201961,Wayne Ellington,1610612748,MIA,Miami Heat,Transition,Offensive,0.0,5,0.051,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,2,0,0,1,1
