season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612766,CHA,Charlotte Hornets,22301187,2024-04-14,CHA @ CLE,W,48.0,125.2,123.7,111.2,113.4,14.1,10.3,0.783,3.6,25.2,0.244,0.731,0.505,0.103,0.61,0.626,97.4,97.0,80.83,97,0.573,1,1,1,1,119,549,1124,606,118,146,46,1666,1096,1139,463,434,572,1661,466,1,2023,2024,False,CLE,CHA,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301173,2024-04-12,CHA @ BOS,L,48.0,96.4,98.0,131.4,129.7,-35.0,-31.7,0.625,1.0,15.9,0.128,0.647,0.398,0.2,0.52,0.572,100.7,100.5,83.75,100,0.34,1,1231,1231,1231,119,2265,2226,2398,1311,2401,2106,2427,2052,2395,2328,1627,1355,851,2397,1,2023,2024,False,BOS,CHA,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301159,2024-04-10,CHA @ ATL,W,48.0,117.7,117.3,114.0,116.3,3.8,1.0,0.625,1.79,19.4,0.15,0.738,0.451,0.143,0.595,0.648,98.9,98.0,81.67,98,0.505,1,1,1,1,119,1004,1368,1182,1311,1500,1097,2385,1009,2056,1419,573,337,1455,1196,1,2023,2024,False,ATL,CHA,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301144,2024-04-09,CHA vs. DAL,L,48.0,101.7,103.0,129.0,130.0,-27.2,-27.0,0.615,2.0,17.9,0.192,0.646,0.41,0.119,0.494,0.529,101.5,100.5,83.75,101,0.394,1,1231,1231,1231,119,2064,2232,2346,1420,1161,1536,2199,2064,2358,831,1950,1967,851,2218,1,2023,2024,True,CHA,DAL,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301135,2024-04-07,CHA vs. OKC,L,48.0,117.8,121.6,119.2,126.0,-1.4,-4.4,0.644,1.61,21.5,0.308,0.659,0.494,0.186,0.645,0.662,100.8,96.5,80.42,97,0.504,1,1231,1231,1231,119,673,2047,1447,1114,1763,491,869,1950,1356,2199,173,236,1747,1201,1,2023,2024,True,CHA,OKC,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301115,2024-04-05,CHA vs. ORL,W,48.0,126.4,129.2,114.5,118.6,11.9,10.6,0.674,1.45,22.1,0.207,0.63,0.482,0.208,0.701,0.755,99.3,96.5,80.42,96,0.569,1,1,1,1,119,255,1548,595,785,1987,379,2067,2180,1554,2385,37,7,1747,500,1,2023,2024,True,CHA,ORL,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301102,2024-04-03,CHA vs. POR,L,48.0,89.0,90.5,88.8,93.7,0.2,-3.2,0.688,2.0,18.2,0.128,0.638,0.41,0.116,0.442,0.49,98.5,95.0,79.17,95,0.548,1,1231,1231,1231,119,2410,98,1379,659,1161,1442,2427,2132,2360,759,2335,2282,1995,752,1,2023,2024,True,CHA,POR,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301087,2024-04-01,CHA vs. BOS,L,48.0,109.7,110.6,122.9,126.9,-13.2,-16.2,0.683,4.0,21.5,0.176,0.708,0.434,0.074,0.522,0.543,95.4,93.5,77.92,94,0.447,1,1231,1231,1231,119,1537,2094,2120,698,83,484,2290,1361,2206,102,1594,1808,2197,1767,1,2023,2024,True,CHA,BOS,APR
2023-24,1610612766,CHA,Charlotte Hornets,22301079,2024-03-31,CHA vs. LAC,L,48.0,121.9,125.5,139.8,139.8,-18.0,-14.3,0.727,3.56,23.5,0.239,0.765,0.463,0.096,0.631,0.636,94.9,93.5,77.92,94,0.418,1,1231,1231,1231,119,439,2417,2036,367,157,168,1738,664,1887,334,256,473,2197,2072,1,2023,2024,True,CHA,LAC,MAR
2023-24,1610612766,CHA,Charlotte Hornets,22301062,2024-03-29,CHA vs. GSW,L,48.0,103.7,101.0,121.1,121.1,-17.4,-20.0,0.676,2.09,17.6,0.241,0.738,0.458,0.115,0.476,0.513,94.3,95.5,79.58,96,0.387,1,1231,1231,1231,119,2149,1738,2230,749,1065,1644,1707,1009,1951,730,2120,2134,1903,2256,1,2023,2024,True,CHA,GSW,MAR
