player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,pct_dreb,stl,pct_stl,blk,pct_blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,def_ws,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,pct_dreb_rank,stl_rank,pct_stl_rank,blk_rank,pct_blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,def_ws_rank,team
202687,Bismack Biyombo,Bismack,1610612766,CHA,26.0,54,24,30,0.444,14.5,111.8,3.1,0.205,0.29,0.2,0.102,0.8,0.456,3.9,4.0,4.4,14.4,0.029,274,262,324,335,352,429,189,70,77,459,471,68,44,123,177,198,175,434,CHA
203469,Cody Zeller,Cody,1610612766,CHA,26.0,49,22,27,0.449,25.4,110.9,4.6,0.171,0.258,0.8,0.187,0.8,0.363,7.3,7.5,6.5,24.8,0.057,300,276,271,327,167,396,77,128,110,159,263,59,81,312,406,331,360,265,CHA
1628984,Devonte' Graham,Devonte',1610612766,CHA,24.0,46,18,28,0.391,14.7,111.8,1.2,0.078,0.115,0.5,0.219,0.0,0.035,4.0,4.0,4.1,15.3,0.03,316,321,292,387,345,430,445,452,449,286,169,462,452,134,178,174,194,427,CHA
1628407,Dwayne Bacon,Dwayne,1610612766,CHA,23.0,43,20,23,0.465,17.6,113.2,1.9,0.105,0.154,0.3,0.118,0.1,0.068,4.6,4.7,4.1,17.5,0.028,331,294,230,311,293,469,339,340,334,420,446,404,399,165,230,175,238,440,CHA
1626163,Frank Kaminsky,Frank,1610612766,CHA,26.0,47,22,25,0.468,16.1,109.1,2.6,0.164,0.243,0.3,0.111,0.3,0.152,4.1,3.9,3.9,15.8,0.045,310,276,255,304,320,307,237,141,145,433,459,281,256,141,167,166,208,332,CHA
1629122,J.P. Macura,J.P.,1610612766,CHA,24.0,2,1,1,0.5,8.4,91.7,1.5,0.143,0.188,0.0,0.0,0.0,0.0,3.5,1.0,1.0,5.0,0.069,511,499,9,251,454,17,388,202,247,505,505,473,473,97,20,23,31,190,CHA
203087,Jeremy Lamb,Jeremy,1610612766,CHA,27.0,79,38,41,0.481,28.5,109.6,4.7,0.159,0.234,1.1,0.255,0.4,0.142,7.9,8.0,7.6,28.0,0.075,56,132,462,286,101,334,71,153,153,63,104,185,273,334,438,398,414,159,CHA
1629147,Joe Chealey,Joe,1610612766,CHA,23.0,1,0,1,0.0,7.8,113.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,8.0,0.011,518,519,9,519,466,474,520,520,520,505,505,473,473,1,245,58,67,499,CHA
202689,Kemba Walker,Kemba,1610612766,CHA,29.0,82,39,43,0.476,34.9,111.8,3.8,0.106,0.153,1.2,0.239,0.4,0.118,10.0,9.4,9.8,34.9,0.07,1,118,474,293,11,427,122,333,337,46,131,176,308,441,505,490,511,187,CHA
1628370,Malik Monk,Malik,1610612766,CHA,21.0,73,34,39,0.466,17.2,111.1,1.7,0.095,0.138,0.5,0.199,0.3,0.139,5.1,4.8,4.8,18.0,0.038,124,165,438,310,302,404,374,382,385,284,230,277,277,195,234,230,243,371,CHA
101107,Marvin Williams,Marvin,1610612766,CHA,33.0,75,35,40,0.467,28.4,110.9,4.4,0.152,0.22,0.9,0.216,0.8,0.28,7.6,7.5,8.4,28.8,0.064,98,152,454,305,103,395,82,167,177,103,184,61,126,325,407,441,427,226,CHA
203077,Michael Kidd-Gilchrist,Michael,1610612766,CHA,25.0,64,29,35,0.453,18.4,107.4,2.5,0.129,0.189,0.5,0.176,0.6,0.317,5.4,5.5,4.6,17.0,0.062,201,209,397,323,278,228,249,245,242,286,302,105,104,207,277,212,231,240,CHA
1628970,Miles Bridges,Miles,1610612766,CHA,21.0,80,38,42,0.475,21.2,111.5,3.2,0.148,0.214,0.7,0.216,0.6,0.29,6.3,5.9,5.9,22.8,0.045,42,132,465,296,225,415,171,183,189,192,185,104,121,262,307,305,328,331,CHA
201587,Nicolas Batum,Nicolas,1610612766,CHA,30.0,75,35,40,0.467,31.4,110.3,4.3,0.131,0.193,0.9,0.204,0.6,0.17,9.3,8.9,8.8,31.9,0.077,98,152,454,305,62,368,88,237,235,103,211,115,230,401,486,462,469,153,CHA
202714,Shelvin Mack,Shelvin,1610612766,CHA,29.0,57,22,35,0.386,21.9,108.4,1.5,0.069,0.108,0.8,0.229,0.1,0.03,7.5,5.7,7.0,19.5,0.065,259,276,397,397,215,271,387,476,463,140,152,440,459,321,290,360,274,222,CHA
2225,Tony Parker,Tony,1610612766,CHA,37.0,56,30,26,0.536,17.9,107.5,1.2,0.067,0.1,0.4,0.147,0.1,0.06,4.5,5.3,4.9,18.8,0.059,263,201,262,222,287,233,434,480,481,361,379,391,417,157,265,235,256,254,CHA
1626195,Willy Hernangomez,Willy,1610612766,CHA,25.0,58,31,27,0.534,14.0,115.3,3.3,0.24,0.344,0.3,0.148,0.3,0.253,4.9,3.9,4.4,15.7,0.013,248,187,271,224,362,503,155,32,34,423,373,228,137,182,168,202,204,494,CHA
