close_def_person_id,player,team_id,team,pos,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1626171,Bobby Portis,1610612749,MIL,F,30.0,5,5,1.0,5.2,13.6,0.382,0.485,-0.103
1629645,Kevin Porter Jr.,1610612749,MIL,G-F,25.0,5,5,1.0,5.8,12.2,0.475,0.492,-0.016
203507,Giannis Antetokounmpo,1610612749,MIL,F,30.0,5,5,1.0,5.0,11.8,0.424,0.489,-0.065
201572,Brook Lopez,1610612749,MIL,C,37.0,5,5,1.0,5.8,10.2,0.569,0.486,0.083
1631260,AJ Green,1610612749,MIL,G,25.0,5,5,1.0,5.4,10.0,0.54,0.492,0.048
203081,Damian Lillard,1610612749,MIL,G,34.0,3,3,1.0,5.33,9.67,0.552,0.491,0.06
1629018,Gary Trent Jr.,1610612749,MIL,G,26.0,5,5,1.0,4.8,8.8,0.545,0.487,0.059
1628398,Kyle Kuzma,1610612749,MIL,F,29.0,5,5,1.0,3.0,5.8,0.517,0.483,0.034
1630579,Jericho Sims,1610612749,MIL,C,26.0,5,5,1.0,2.4,5.4,0.444,0.497,-0.053
1627752,Taurean Prince,1610612749,MIL,F,31.0,5,5,1.0,3.2,5.4,0.593,0.487,0.105
1631157,Ryan Rollins,1610612749,MIL,G,22.0,2,2,1.0,2.0,4.0,0.5,0.488,0.012
1626192,Pat Connaughton,1610612749,MIL,G,32.0,2,2,1.0,3.0,3.0,1.0,0.482,0.518
1641753,Chris Livingston,1610612749,MIL,F,21.0,1,1,1.0,1.0,1.0,1.0,0.464,0.536
1641748,Andre Jackson Jr.,1610612749,MIL,G,23.0,1,1,1.0,0.0,1.0,0.0,0.46,-0.46
