close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203991,Clint Capela,1610612745,HOU,C,24.0,17,17,0.372,41,100,0.41,0.397,0.013
201935,James Harden,1610612745,HOU,G,28.0,17,17,0.364,31,91,0.341,0.394,-0.053
200782,P.J. Tucker,1610612745,HOU,F,33.0,17,17,0.459,31,90,0.344,0.391,-0.046
201569,Eric Gordon,1610612745,HOU,G,29.0,17,16,0.47,25,79,0.316,0.404,-0.088
101108,Chris Paul,1610612745,HOU,G,33.0,15,15,0.397,27,73,0.37,0.39,-0.02
2772,Trevor Ariza,1610612745,HOU,F-G,33.0,17,17,0.447,25,63,0.397,0.406,-0.009
101123,Gerald Green,1610612745,HOU,G-F,32.0,17,16,0.541,21,59,0.356,0.396,-0.04
2403,Nene,1610612745,HOU,C-F,35.0,11,10,0.417,7,25,0.28,0.395,-0.115
201601,Luc Mbah a Moute,1610612745,HOU,F,31.0,9,9,0.429,8,21,0.381,0.366,0.015
201583,Ryan Anderson,1610612745,HOU,F,30.0,11,8,0.471,10,16,0.625,0.388,0.237
2207,Joe Johnson,1610612745,HOU,G-F,37.0,6,2,0.273,2,3,0.667,0.436,0.231
204028,Tarik Black,1610612745,HOU,F-C,26.0,4,2,0.6,2,3,0.667,0.403,0.263
1627753,Zhou Qi,1610612745,HOU,F-C,22.0,2,2,1.0,1,2,0.5,0.369,0.132
1628935,Aaron Jackson,1610612745,HOU,G,32.0,4,2,0.333,1,2,0.5,0.381,0.12
1627778,Chinanu Onuaku,1610612745,HOU,C,21.0,1,1,0.5,0,1,0.0,0.425,-0.425
