season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612762,UTA,Utah Jazz,22201228,2023-04-09,UTA @ LAL,L,48.0,0.554,0.059,0.104,0.196,0.577,0.216,0.105,0.25,0,0,0,0,159,1060,2457,422,2100,1681,679,2021,871,1,2022,2023,False,LAL,UTA
2022-23,1610612745,HOU,Houston Rockets,22201222,2023-04-09,HOU @ WAS,W,48.0,0.522,0.311,0.142,0.25,0.495,0.216,0.124,0.276,0,0,0,0,159,1547,719,1307,1529,555,679,1596,1197,1,2022,2023,False,WAS,HOU
2022-23,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,48.0,0.473,0.196,0.118,0.218,0.567,0.178,0.158,0.277,0,0,0,0,159,2151,1985,700,1908,1559,334,744,1205,1,2022,2023,False,OKC,MEM
2022-23,1610612746,LAC,LA Clippers,22201229,2023-04-09,LAC @ PHX,W,48.0,0.515,0.24,0.098,0.321,0.495,0.222,0.068,0.271,0,0,0,0,159,1672,1478,329,706,559,736,2408,1150,1,2022,2023,False,PHX,LAC
2022-23,1610612749,MIL,Milwaukee Bucks,22201221,2023-04-09,MIL @ TOR,L,48.0,0.537,0.256,0.139,0.152,0.563,0.168,0.089,0.234,0,0,0,0,159,1343,1283,1221,2356,1517,255,2250,699,1,2022,2023,False,TOR,MIL
2022-23,1610612742,DAL,Dallas Mavericks,22201224,2023-04-09,DAL vs. SAS,L,48.0,0.505,0.148,0.035,0.138,0.563,0.288,0.107,0.281,0,0,0,0,159,1831,2322,3,2388,1503,1505,1983,1268,1,2022,2023,True,DAL,SAS
2022-23,1610612739,CLE,Cleveland Cavaliers,22201218,2023-04-09,CLE vs. CHA,L,48.0,0.449,0.18,0.158,0.241,0.494,0.37,0.188,0.283,0,0,0,0,159,2304,2100,1698,1654,503,2166,256,1286,1,2022,2023,True,CLE,CHA
2022-23,1610612740,NOP,New Orleans Pelicans,22201225,2023-04-09,NOP @ MIN,L,48.0,0.461,0.322,0.144,0.308,0.555,0.378,0.165,0.224,0,0,0,0,159,2230,624,1350,850,1403,2196,604,600,1,2022,2023,False,MIN,NOP
2022-23,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09,ATL @ BOS,L,48.0,0.51,0.196,0.092,0.315,0.612,0.157,0.153,0.292,0,0,0,0,159,1743,1982,236,770,2062,187,880,1393,1,2022,2023,False,BOS,ATL
2022-23,1610612743,DEN,Denver Nuggets,22201227,2023-04-09,DEN vs. SAC,W,48.0,0.542,0.298,0.206,0.457,0.5,0.176,0.156,0.24,0,0,0,0,159,1254,852,2352,21,566,323,803,783,1,2022,2023,True,DEN,SAC
