season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612748,MIA,Miami Heat,42200201,2023-04-30,MIA @ NYK,W,48.0,0.5,0.341,0.095,0.269,0.517,0.233,0.137,0.327,0,0,0,0,9,110,25,26,101,75,75,75,124,1,2022,2023,False,NYK,MIA
2022-23,1610612744,GSW,Golden State Warriors,42200167,2023-04-30,GSW @ SAC,W,48.0,0.505,0.3,0.072,0.381,0.438,0.281,0.082,0.333,0,0,0,0,9,107,45,6,15,15,115,155,125,1,2022,2023,False,SAC,GSW
2022-23,1610612758,SAC,Sacramento Kings,42200167,2023-04-30,SAC vs. GSW,L,48.0,0.438,0.281,0.082,0.333,0.505,0.3,0.072,0.381,0,0,0,0,9,154,54,14,41,62,122,162,153,1,2022,2023,True,SAC,GSW
2022-23,1610612752,NYK,New York Knicks,42200201,2023-04-30,NYK vs. MIA,L,48.0,0.517,0.233,0.137,0.327,0.5,0.341,0.095,0.269,0,0,0,0,9,94,93,91,45,53,143,140,67,1,2022,2023,True,NYK,MIA
2022-23,1610612743,DEN,Denver Nuggets,42200221,2023-04-29,DEN vs. PHX,W,48.0,0.554,0.149,0.102,0.426,0.554,0.202,0.165,0.209,0,0,0,0,9,60,153,37,2,108,50,25,28,1,2022,2023,True,DEN,PHX
2022-23,1610612756,PHX,Phoenix Suns,42200221,2023-04-29,PHX @ DEN,L,48.0,0.554,0.202,0.165,0.209,0.554,0.149,0.102,0.426,0,0,0,0,9,61,118,143,141,109,16,130,167,1,2022,2023,False,DEN,PHX
2022-23,1610612747,LAL,Los Angeles Lakers,42200156,2023-04-28,LAL vs. MEM,W,48.0,0.621,0.165,0.154,0.273,0.365,0.208,0.136,0.265,0,0,0,0,9,16,146,123,100,1,58,80,62,1,2022,2023,True,LAL,MEM
2022-23,1610612763,MEM,Memphis Grizzlies,42200156,2023-04-28,MEM @ LAL,L,48.0,0.365,0.208,0.136,0.265,0.621,0.165,0.154,0.273,0,0,0,0,9,168,111,87,107,153,23,45,69,1,2022,2023,False,LAL,MEM
2022-23,1610612744,GSW,Golden State Warriors,42200166,2023-04-28,GSW vs. SAC,L,48.0,0.43,0.407,0.165,0.286,0.49,0.253,0.187,0.4,0,0,0,0,9,158,11,146,78,46,93,10,159,1,2022,2023,True,GSW,SAC
2022-23,1610612758,SAC,Sacramento Kings,42200166,2023-04-28,SAC @ GSW,W,48.0,0.49,0.253,0.187,0.4,0.43,0.407,0.165,0.286,0,0,0,0,9,123,76,159,8,11,158,23,87,1,2022,2023,False,GSW,SAC
