season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612752,NYK,New York Knicks,42200201,2023-04-30,NYK vs. MIA,L,48.0,105.4,106.3,111.6,113.7,-6.2,-7.4,0.488,1.54,15.3,0.327,0.731,0.535,0.137,0.517,0.533,96.3,95.0,79.17,95,0.455,1,85,85,85,9,115,89,116,146,109,133,45,67,44,91,94,124,99,113,1,2022,2023,True,NYK,MIA
2022-23,1610612744,GSW,Golden State Warriors,42200167,2023-04-30,GSW @ SAC,W,48.0,117.4,123.7,98.2,102.0,19.3,21.7,0.581,3.57,17.1,0.381,0.667,0.524,0.072,0.505,0.53,102.0,97.5,81.25,97,0.601,1,1,1,1,9,31,29,12,93,7,91,15,125,56,6,107,125,69,21,1,2022,2023,False,SAC,GSW
2022-23,1610612748,MIA,Miami Heat,42200201,2023-04-30,MIA @ NYK,W,48.0,111.6,113.7,105.4,106.3,6.2,7.4,0.722,2.89,19.4,0.269,0.673,0.465,0.095,0.5,0.552,96.3,95.0,79.17,95,0.545,1,1,1,1,9,80,53,53,12,24,46,101,124,125,26,110,102,99,56,1,2022,2023,False,NYK,MIA
2022-23,1610612758,SAC,Sacramento Kings,42200167,2023-04-30,SAC vs. GSW,L,48.0,98.2,102.0,117.4,123.7,-19.3,-21.7,0.583,2.63,15.1,0.333,0.619,0.476,0.082,0.438,0.463,102.0,97.5,81.25,98,0.399,1,85,85,85,9,140,138,157,90,33,136,41,153,113,14,154,160,69,148,1,2022,2023,True,SAC,GSW
2022-23,1610612743,DEN,Denver Nuggets,42200221,2023-04-29,DEN vs. PHX,W,48.0,123.0,127.6,107.6,110.3,15.5,17.2,0.458,2.2,15.4,0.426,0.791,0.588,0.102,0.554,0.581,100.5,97.5,81.25,98,0.572,1,1,1,1,9,19,68,20,160,56,131,2,28,9,37,60,76,69,34,1,2022,2023,True,DEN,PHX
2022-23,1610612756,PHX,Phoenix Suns,42200221,2023-04-29,PHX @ DEN,L,48.0,107.6,110.3,123.0,127.6,-15.5,-17.2,0.465,1.25,15.9,0.209,0.574,0.412,0.165,0.554,0.585,100.5,97.5,81.25,97,0.428,1,85,85,85,9,101,149,149,157,142,121,141,167,160,143,61,64,69,135,1,2022,2023,False,DEN,PHX
2022-23,1610612744,GSW,Golden State Warriors,42200166,2023-04-28,GSW vs. SAC,L,48.0,91.3,90.8,105.4,110.3,-14.0,-19.5,0.625,1.11,13.8,0.286,0.6,0.448,0.165,0.43,0.488,110.2,108.0,90.0,109,0.423,1,85,85,85,9,163,67,153,61,159,152,78,159,142,146,158,147,1,137,1,2022,2023,True,GSW,SAC
2022-23,1610612747,LAL,Los Angeles Lakers,42200156,2023-04-28,LAL vs. MEM,W,48.0,119.5,120.2,81.1,82.5,38.4,37.7,0.673,2.06,22.1,0.273,0.735,0.554,0.154,0.621,0.64,104.7,103.5,86.25,104,0.74,1,1,1,1,9,46,1,1,29,78,12,100,62,26,123,16,23,13,1,1,2022,2023,True,LAL,MEM
2022-23,1610612758,SAC,Sacramento Kings,42200166,2023-04-28,SAC @ GSW,W,48.0,105.4,110.3,91.3,90.8,14.0,19.5,0.625,1.25,16.0,0.4,0.714,0.552,0.187,0.49,0.536,110.2,108.0,90.0,107,0.577,1,1,1,1,9,102,6,16,61,142,119,8,87,27,159,123,122,1,32,1,2022,2023,False,GSW,SAC
2022-23,1610612763,MEM,Memphis Grizzlies,42200156,2023-04-28,MEM @ LAL,L,48.0,81.1,82.5,119.5,120.2,-38.4,-37.7,0.655,1.36,13.6,0.265,0.727,0.446,0.136,0.365,0.406,104.7,103.5,86.25,103,0.26,1,85,85,85,9,168,123,168,44,136,154,107,69,143,87,168,168,13,168,1,2022,2023,False,LAL,MEM
2022-23,1610612737,ATL,Atlanta Hawks,42200116,2023-04-27,ATL vs. BOS,L,48.0,118.0,122.4,131.3,130.6,-13.3,-8.2,0.636,2.8,19.9,0.283,0.723,0.49,0.102,0.548,0.579,99.6,98.0,81.67,98,0.462,1,85,85,85,9,35,162,121,55,26,36,83,73,96,37,68,77,65,106,1,2022,2023,True,ATL,BOS
2022-23,1610612738,BOS,Boston Celtics,42200116,2023-04-27,BOS @ ATL,W,48.0,131.3,130.6,118.0,122.4,13.3,8.2,0.511,3.43,17.8,0.277,0.717,0.51,0.071,0.596,0.631,99.6,98.0,81.67,98,0.538,1,1,1,1,9,6,134,48,135,13,76,95,85,73,5,33,32,65,63,1,2022,2023,False,ATL,BOS
2022-23,1610612763,MEM,Memphis Grizzlies,42200155,2023-04-26,MEM vs. LAL,W,48.0,112.1,116.0,99.2,97.1,12.9,18.9,0.545,2.18,17.1,0.281,0.709,0.491,0.11,0.515,0.545,101.6,101.0,84.17,100,0.527,1,1,1,1,9,69,17,18,116,60,90,89,93,94,49,96,113,45,67,1,2022,2023,True,MEM,LAL
2022-23,1610612739,CLE,Cleveland Cavaliers,42200135,2023-04-26,CLE vs. NYK,L,48.0,104.9,104.4,111.9,116.5,-7.0,-12.1,0.686,1.85,19.8,0.171,0.52,0.363,0.143,0.553,0.582,92.7,91.0,75.83,91,0.455,1,85,85,85,9,128,104,135,23,88,37,156,168,167,106,62,71,139,114,1,2022,2023,True,CLE,NYK
2022-23,1610612752,NYK,New York Knicks,42200135,2023-04-26,NYK @ CLE,W,48.0,111.9,116.5,104.9,104.4,7.0,12.1,0.568,1.5,15.6,0.48,0.829,0.637,0.154,0.488,0.542,92.7,91.0,75.83,91,0.545,1,1,1,1,9,65,40,34,104,114,128,1,11,2,123,127,118,139,55,1,2022,2023,False,CLE,NYK
2022-23,1610612758,SAC,Sacramento Kings,42200165,2023-04-26,SAC vs. GSW,L,48.0,107.0,109.4,113.5,116.0,-6.5,-6.6,0.524,1.16,15.2,0.333,0.706,0.52,0.179,0.522,0.572,108.4,106.0,88.33,106,0.457,1,85,85,85,9,103,101,111,130,153,135,41,94,60,153,87,80,5,111,1,2022,2023,True,SAC,GSW
2022-23,1610612744,GSW,Golden State Warriors,42200165,2023-04-26,GSW @ SAC,W,48.0,113.5,116.0,107.0,109.4,6.5,6.6,0.66,2.2,21.6,0.294,0.667,0.48,0.142,0.578,0.589,108.4,106.0,88.33,106,0.543,1,1,1,1,9,67,66,58,39,56,15,74,125,109,104,44,59,5,58,1,2022,2023,False,SAC,GSW
2022-23,1610612747,LAL,Los Angeles Lakers,42200155,2023-04-26,LAL @ MEM,L,48.0,99.2,97.1,112.1,116.0,-12.9,-18.9,0.757,2.15,19.2,0.291,0.719,0.509,0.127,0.457,0.491,101.6,101.0,84.17,102,0.473,1,85,85,85,9,152,100,151,7,64,55,76,79,75,75,141,145,45,102,1,2022,2023,False,MEM,LAL
2022-23,1610612749,MIL,Milwaukee Bucks,42200105,2023-04-26,MIL vs. MIA,L,53.0,107.9,110.5,107.1,112.3,0.7,-1.8,0.476,1.25,13.3,0.296,0.762,0.547,0.14,0.538,0.569,107.0,103.25,86.04,114,0.512,1,85,85,85,1,100,84,88,153,142,156,71,47,31,102,78,86,21,78,1,2022,2023,True,MIL,MIA
2022-23,1610612748,MIA,Miami Heat,42200105,2023-04-26,MIA @ MIL,W,53.0,107.1,112.3,107.9,110.5,-0.7,1.8,0.5,2.27,16.3,0.238,0.704,0.453,0.096,0.532,0.545,107.0,103.25,86.04,114,0.488,1,1,1,1,1,85,69,81,137,48,108,122,97,138,30,84,110,21,91,1,2022,2023,False,MIL,MIA
2022-23,1610612738,BOS,Boston Celtics,42200115,2023-04-25,BOS vs. ATL,L,48.0,119.7,120.6,115.1,125.3,4.6,-4.6,0.633,3.44,22.3,0.277,0.725,0.51,0.093,0.598,0.599,100.6,96.0,80.0,97,0.516,1,85,85,85,9,42,144,100,57,11,10,95,71,70,24,30,48,85,75,1,2022,2023,True,BOS,ATL
