season,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,available_flag,season_start,season_end,is_home,home,away
2022-23,1610612756,PHX,Phoenix Suns,22201229,2023-04-09,PHX vs. LAC,L,48.0,0.626,0.374,0.491,0.053,0.368,0.096,0.14,0.105,0.439,0.536,0.464,1.0,0.0,0.69,0.31,0,0,0,0,159,1120,1337,1512,1622,722,1616,1593,1917,1235,988,1457,1,2049,432,2013,1,2022,2023,True,PHX,LAC
2022-23,1610612744,GSW,Golden State Warriors,22201230,2023-04-09,GSW @ POR,W,48.0,0.49,0.51,0.395,0.013,0.516,0.166,0.089,0.159,0.382,0.774,0.226,0.852,0.148,0.81,0.19,0,0,0,0,159,2297,163,2270,2384,54,495,2312,993,1831,21,2439,1181,1280,22,2439,1,2022,2023,False,POR,GSW
2022-23,1610612746,LAC,LA Clippers,22201229,2023-04-09,LAC @ PHX,W,48.0,0.77,0.23,0.739,0.168,0.126,0.109,0.134,0.084,0.571,0.409,0.591,0.8,0.2,0.449,0.551,0,0,0,0,159,30,2431,12,105,2434,1363,1711,2196,155,2004,449,1512,843,2340,119,1,2022,2023,False,PHX,LAC
2022-23,1610612763,MEM,Memphis Grizzlies,22201226,2023-04-09,MEM @ OKC,L,48.0,0.598,0.402,0.66,0.1,0.21,0.08,0.13,0.16,0.56,0.576,0.424,0.857,0.143,0.625,0.375,0,0,0,0,159,1436,1021,130,662,2185,1901,1789,970,210,685,1761,1098,1281,995,1436,1,2022,2023,False,OKC,MEM
2022-23,1610612751,BKN,Brooklyn Nets,22201217,2023-04-09,BKN vs. PHI,L,48.0,0.614,0.386,0.438,0.095,0.343,0.114,0.219,0.181,0.343,0.565,0.435,0.75,0.25,0.629,0.371,0,0,0,0,159,1247,1207,2002,734,969,1283,285,628,2159,759,1691,1794,544,970,1484,1,2022,2023,True,BKN,PHI
2022-23,1610612761,TOR,Toronto Raptors,22201221,2023-04-09,TOR vs. MIL,W,48.0,0.653,0.347,0.612,0.083,0.273,0.174,0.116,0.19,0.529,0.622,0.378,0.545,0.455,0.604,0.396,0,0,0,0,159,753,1703,347,967,1695,422,2016,511,384,364,2093,2390,62,1252,1200,1,2022,2023,True,TOR,MIL
2022-23,1610612750,MIN,Minnesota Timberwolves,22201225,2023-04-09,MIN vs. NOP,W,48.0,0.561,0.439,0.46,0.035,0.345,0.124,0.195,0.239,0.425,0.538,0.462,0.846,0.154,0.641,0.359,0,0,0,0,159,1845,611,1824,1980,946,1133,582,131,1384,957,1477,1186,1214,843,1597,1,2022,2023,True,MIN,NOP
2022-23,1610612743,DEN,Denver Nuggets,22201227,2023-04-09,DEN vs. SAC,W,48.0,0.667,0.333,0.642,0.073,0.193,0.156,0.165,0.202,0.569,0.514,0.486,1.0,0.0,0.595,0.405,0,0,0,0,159,566,1857,191,1165,2272,618,1125,387,175,1197,1251,1,2049,1327,1119,1,2022,2023,True,DEN,SAC
2022-23,1610612737,ATL,Atlanta Hawks,22201216,2023-04-09,ATL @ BOS,L,48.0,0.598,0.402,0.579,0.053,0.289,0.202,0.132,0.184,0.526,0.545,0.455,0.818,0.182,0.614,0.386,0,0,0,0,159,1435,1026,607,1622,1517,203,1759,580,403,902,1533,1414,981,1142,1304,1,2022,2023,False,BOS,ATL
2022-23,1610612753,ORL,Orlando Magic,22201219,2023-04-09,ORL @ MIA,L,48.0,0.478,0.522,0.382,0.036,0.464,0.127,0.155,0.245,0.345,0.571,0.429,1.0,0.0,0.763,0.237,0,0,0,0,159,2338,120,2312,1948,157,1064,1314,103,2139,702,1722,1,2049,109,2350,1,2022,2023,False,MIA,ORL
2022-23,1610612755,PHI,Philadelphia 76ers,22201217,2023-04-09,PHI @ BKN,W,48.0,0.683,0.317,0.582,0.06,0.313,0.172,0.104,0.209,0.522,0.538,0.462,0.714,0.286,0.585,0.415,0,0,0,0,159,435,2024,577,1454,1257,442,2165,323,430,957,1477,2011,396,1435,1025,1,2022,2023,False,BKN,PHI
2022-23,1610612757,POR,Portland Trail Blazers,22201230,2023-04-09,POR vs. GSW,L,48.0,0.632,0.368,0.574,0.099,0.267,0.139,0.158,0.168,0.475,0.586,0.414,0.889,0.111,0.658,0.342,0,0,0,0,159,1038,1416,646,682,1751,901,1237,823,870,611,1835,882,1493,708,1737,1,2022,2023,True,POR,GSW
2022-23,1610612739,CLE,Cleveland Cavaliers,22201218,2023-04-09,CLE vs. CHA,L,48.0,0.584,0.416,0.526,0.084,0.316,0.137,0.158,0.263,0.442,0.68,0.32,1.0,0.0,0.771,0.229,0,0,0,0,159,1610,846,1151,935,1222,927,1250,56,1208,153,2299,1,2049,86,2372,1,2022,2023,True,CLE,CHA
2022-23,1610612754,IND,Indiana Pacers,22201220,2023-04-09,IND @ NYK,W,48.0,0.618,0.382,0.383,0.071,0.404,0.121,0.213,0.113,0.312,0.556,0.444,0.947,0.053,0.717,0.283,0,0,0,0,159,1211,1243,2308,1225,460,1186,350,1791,2312,828,1602,424,2032,267,2188,1,2022,2023,False,NYK,IND
2022-23,1610612764,WAS,Washington Wizards,22201222,2023-04-09,WAS vs. HOU,L,48.0,0.536,0.464,0.495,0.018,0.385,0.156,0.119,0.183,0.477,0.519,0.481,1.0,0.0,0.683,0.317,0,0,0,0,159,2051,407,1478,2238,576,618,1956,591,839,1114,1326,1,2049,502,1947,1,2022,2023,True,WAS,HOU
2022-23,1610612766,CHA,Charlotte Hornets,22201218,2023-04-09,CHA @ CLE,W,48.0,0.605,0.395,0.585,0.057,0.17,0.057,0.245,0.085,0.528,0.613,0.387,0.667,0.333,0.622,0.378,0,0,0,0,159,1357,1100,554,1501,2359,2201,118,2184,393,413,2029,2161,217,1053,1393,1,2022,2023,False,CLE,CHA
