season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2015-16,2440,Matt Barnes,Matt,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,44.6,101.7,103.5,103.5,127.6,127.3,127.3,-26.0,-23.7,-23.7,0.148,0.67,16.7,0.023,0.163,0.093,0.25,0.247,0.005,0.00524,0.2,0.204,93.87,93.16,77.64,93.16,0.065,85,6,13,6.0,13.0,0.462,1,947,947,947,18,961,908,908,1648,1649,1649,1494,1458,1458,634,680,653,881,594,714,1680,1684,712,856,736,746,1080,1153,1153,1105,305,318,305,318,790,1.0,44:34,2015,2016
2015-16,2216,Zach Randolph,Zach,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,22.5,86.2,87.0,87.0,119.1,123.9,123.9,-32.9,-37.0,-37.0,0.0,0.0,0.0,0.16,0.143,0.152,0.0,0.0,0.00545,0.00609,0.226,0.231,100.57,98.18,81.82,98.18,0.154,46,6,11,6.0,11.0,0.545,1,947,947,947,929,1444,1434,1434,1459,1596,1596,1589,1643,1643,1192,834,1192,109,700,281,1,1,654,607,567,572,441,637,637,448,305,423,305,423,479,1.0,22:29,2015,2016
2015-16,2754,Tony Allen,Tony,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,16.3,86.1,87.5,87.5,110.4,108.8,108.8,-24.3,-21.3,-21.3,0.0,0.0,0.0,0.0,0.067,0.029,0.1,0.1,0.00333,0.00333,0.263,0.26,97.07,97.01,80.84,97.01,0.0,32,3,9,3.0,9.0,0.333,1,947,947,947,1200,1448,1417,1417,1193,1154,1154,1467,1417,1417,1192,834,1192,916,1282,1490,1143,1152,1202,1351,385,423,720,742,742,1460,718,571,718,571,1095,1.0,16:20,2015,2016
2015-16,204098,Xavier Munford,Xavier,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,20.0,114.4,116.7,116.7,117.2,121.6,121.6,-2.8,-5.0,-5.0,0.143,2.0,22.2,0.0,0.053,0.028,0.111,0.113,0.002,0.0017000000000000001,0.167,0.165,90.07,87.53,72.94,87.53,-0.067,36,1,5,1.0,5.0,0.2,1,947,947,947,1026,528,454,454,1398,1536,1536,989,1068,1068,636,210,436,916,1386,1507,1208,1255,1452,1555,985,1067,1462,1674,1674,1741,1193,1005,1193,1005,1424,1.0,20:01,2015,2016
2015-16,1713,Vince Carter,Vince,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,27.9,104.0,103.6,103.6,124.9,123.2,123.2,-20.9,-19.6,-19.6,0.133,2.0,18.2,0.033,0.087,0.057,0.091,0.092,0.00857,0.00888,0.138,0.139,94.64,95.46,79.55,95.46,0.107,55,4,7,4.0,7.0,0.571,1,947,947,947,714,861,901,901,1602,1579,1579,1400,1380,1380,697,210,602,738,1118,1142,1106,1119,175,156,1244,1271,1002,904,904,783,546,764,546,764,410,1.0,27:54,2015,2016
2015-16,2365,Chris Andersen,Chris,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,23.7,115.1,120.5,120.5,121.2,115.6,115.6,-6.0,4.9,4.9,0.105,2.0,16.7,0.364,0.227,0.295,0.083,0.087,0.002,0.00411,0.185,0.176,90.11,90.15,75.13,90.15,0.15,44,1,5,1.0,5.0,0.2,1,947,947,947,889,506,363,363,1511,1375,1375,1076,762,762,836,210,653,5,292,23,1055,1098,1452,1194,853,965,1458,1468,1468,470,1193,1005,1193,1005,1424,1.0,23:42,2015,2016
2015-16,203210,JaMychal Green,JaMychal,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,21.6,103.8,102.6,102.6,134.1,135.0,135.0,-30.2,-32.4,-32.4,0.0,0.0,0.0,0.0,0.1,0.054,0.2,0.205,0.00333,0.00515,0.114,0.115,87.56,87.78,73.15,87.78,-0.021,39,1,3,1.0,3.0,0.333,1,947,947,947,960,866,943,943,1727,1749,1749,1553,1595,1595,1192,834,1192,916,988,1177,1575,1625,1202,878,1451,1462,1638,1660,1660,1650,1193,1279,1193,1279,1095,1.0,21:36,2015,2016
2015-16,200770,Jordan Farmar,Jordan,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,28.0,94.4,96.4,96.4,128.5,124.6,124.6,-34.2,-28.2,-28.2,0.278,1.0,29.4,0.0,0.04,0.018,0.294,0.29600000000000004,0.00333,0.00436,0.185,0.182,95.54,96.06,80.05,96.06,0.03,55,2,6,2.0,6.0,0.333,1,947,947,947,710,1219,1185,1185,1658,1609,1609,1603,1541,1541,257,445,247,916,1467,1583,1775,1777,1202,1135,861,922,893,832,832,1343,950,883,950,883,1095,1.0,27:59,2015,2016
2015-16,202362,Lance Stephenson,Lance,1610612763,MEM,Memphis Grizzlies,41500154,2016-04-24T00:00:00,MEM vs. SAS,L,35.4,111.0,113.8,113.8,123.9,123.9,123.9,-12.9,-10.0,-10.0,0.188,3.0,12.0,0.0,0.031,0.016,0.04,0.04,0.00579,0.00613,0.289,0.293,90.59,89.45,74.54,89.45,0.135,65,11,19,11.0,19.0,0.579,1,947,947,947,357,637,548,548,1578,1595,1595,1242,1180,1180,481,110,893,916,1505,1597,826,826,582,598,266,275,1412,1539,1539,562,47,134,47,134,405,1.0,35:25,2015,2016
2015-16,202362,Lance Stephenson,Lance,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,22.2,95.2,97.6,97.6,99.1,100.0,100.0,-3.9,-2.4,-2.4,0.071,1.0,11.1,0.048,0.087,0.068,0.111,0.111,0.00571,0.00571,0.16,0.166,92.34,90.74,75.62,90.74,0.075,42,4,7,4.0,7.0,0.571,1,947,947,947,938,1190,1138,1138,774,743,743,1013,993,993,993,445,912,594,1118,1009,1208,1220,593,710,1062,1050,1247,1422,1422,1030,546,764,546,764,410,1.0,22:13,2015,2016
2015-16,2754,Tony Allen,Tony,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,35.6,102.9,103.1,103.1,99.4,100.0,100.0,3.4,3.1,3.1,0.04,1.0,7.7,0.05,0.061,0.055,0.077,0.079,0.0,0.0023499999999999997,0.15,0.147,86.68,86.33,71.94,86.33,-0.014,64,0,8,0.0,8.0,0.0,1,947,947,947,348,910,922,922,789,743,743,809,806,806,1150,445,1068,569,1339,1171,1008,1041,1525,1517,1142,1199,1686,1745,1745,1629,1525,660,1525,660,1525,1.0,35:35,2015,2016
2015-16,203210,JaMychal Green,JaMychal,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,13.2,84.4,77.8,77.8,116.5,111.1,111.1,-32.1,-33.3,-33.3,0.4,0.67,18.2,0.111,0.214,0.174,0.273,0.276,0.01,0.0085,0.31,0.343,92.19,98.31,81.92,98.31,0.181,27,5,5,5.0,5.0,1.0,1,947,947,947,1341,1499,1592,1592,1374,1232,1232,1572,1607,1608,112,680,602,209,337,190,1747,1754,44,177,188,119,1257,627,627,329,395,1005,395,1005,1,1.0,13:11,2015,2016
2015-16,2365,Chris Andersen,Chris,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,13.8,78.5,80.8,80.8,103.9,107.1,107.1,-25.4,-26.4,-26.4,0.0,0.0,0.0,0.0,0.071,0.04,0.33299999999999996,0.33299999999999996,0.005,0.005,0.107,0.108,97.12,94.25,78.55,94.25,0.01,26,1,2,1.0,2.0,0.5,1,947,947,947,1315,1596,1559,1559,981,1093,1093,1484,1506,1506,1192,834,1192,916,1234,1368,1787,1791,712,930,1492,1506,716,1031,1031,1436,1193,1420,1193,1420,525,1.0,13:45,2015,2016
2015-16,1713,Vince Carter,Vince,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,26.5,98.5,100.0,100.0,116.8,119.1,119.1,-18.2,-19.1,-19.1,0.0,0.0,0.0,0.1,0.238,0.157,0.067,0.068,0.00292,0.004,0.254,0.251,87.61,86.09,71.74,86.09,0.073,48,3,12,3.0,12.0,0.25,1,947,947,947,782,1087,985,985,1387,1469,1469,1345,1373,1373,1192,834,1192,255,262,261,930,955,1336,1230,422,470,1635,1757,1757,1052,718,370,718,370,1326,1.0,26:29,2015,2016
2015-16,204098,Xavier Munford,Xavier,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,14.9,80.0,82.1,82.1,104.0,106.7,106.7,-24.1,-24.5,-24.5,0.286,2.0,28.6,0.091,0.2,0.154,0.14300000000000002,0.14300000000000002,0.00875,0.00875,0.167,0.168,95.87,93.42,77.85,93.42,0.181,28,3,4,3.0,4.0,0.75,1,947,947,947,1253,1575,1530,1530,990,1075,1075,1462,1477,1477,238,210,251,303,378,270,1385,1393,162,158,985,1031,855,1131,1131,330,718,1137,718,1137,167,1.0,14:54,2015,2016
2015-16,200770,Jordan Farmar,Jordan,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,33.1,105.6,106.7,106.7,109.2,110.3,110.3,-3.6,-3.7,-3.7,0.286,6.0,40.0,0.0,0.069,0.029,0.067,0.067,0.00438,0.00438,0.118,0.121,86.43,85.56,71.3,85.56,0.092,60,3,8,3.0,8.0,0.375,1,947,947,947,454,805,776,776,1167,1211,1211,1008,1023,1023,238,16,96,916,1267,1490,930,939,995,1129,1421,1418,1696,1783,1783,890,718,660,718,660,1022,1.0,33:06,2015,2016
2015-16,2216,Zach Randolph,Zach,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,39.2,106.3,107.0,107.0,103.7,105.7,105.7,2.6,1.3,1.3,0.05,0.33,3.8,0.116,0.176,0.143,0.115,0.11599999999999999,0.0042899999999999995,0.00457,0.284,0.288,87.49,86.36,71.97,86.36,0.086,71,9,21,9.0,21.0,0.429,1,947,947,947,173,784,764,764,970,1037,1037,833,850,850,1094,794,1176,202,504,323,1273,1281,1008,1094,290,298,1650,1743,1743,942,115,86,115,86,862,1.0,39:11,2015,2016
2015-16,2440,Matt Barnes,Matt,1610612763,MEM,Memphis Grizzlies,41500153,2016-04-22T00:00:00,MEM vs. SAS,L,41.6,95.7,97.4,97.4,114.7,115.8,115.8,-19.0,-18.4,-18.4,0.182,2.0,17.4,0.043,0.243,0.133,0.087,0.086,0.00433,0.00494,0.204,0.21,89.47,88.27,73.56,88.27,0.108,77,6,15,6.0,15.0,0.4,1,947,947,947,74,1174,1142,1142,1334,1380,1380,1360,1358,1358,492,210,641,635,255,393,1095,1095,1004,1025,723,704,1521,1629,1629,767,305,242,305,242,937,1.0,41:36,2015,2016
2015-16,1713,Vince Carter,Vince,1610612763,MEM,Memphis Grizzlies,41500152,2016-04-19T00:00:00,MEM @ SAS,L,17.3,52.4,51.5,51.5,92.8,85.7,85.7,-40.4,-34.2,-34.2,0.167,0.0,12.5,0.043,0.0,0.025,0.0,0.0,0.0028599999999999997,0.0028599999999999997,0.194,0.198,90.09,94.6,78.83,94.6,0.011,33,2,7,2.0,7.0,0.286,1,947,947,947,1164,1806,1802,1802,579,363,363,1671,1618,1618,538,834,832,635,1536,1534,1,1,1339,1440,788,792,1461,995,995,1429,950,764,950,764,1266,1.0,17:15,2015,2016
2015-16,202362,Lance Stephenson,Lance,1610612763,MEM,Memphis Grizzlies,41500152,2016-04-19T00:00:00,MEM @ SAS,L,8.7,69.3,65.0,65.0,118.2,110.5,110.5,-48.9,-45.5,-45.5,0.25,0.0,12.5,0.0,0.0,0.0,0.0,0.0,0.0028599999999999997,0.0028599999999999997,0.304,0.322,100.36,107.18,89.31,107.18,-0.063,20,2,7,2.0,7.0,0.286,1,947,947,947,1515,1709,1740,1740,1433,1214,1214,1733,1721,1721,288,834,832,916,1536,1616,1,1,1339,1440,203,180,454,186,186,1737,950,764,950,764,1266,1.0,8:44,2015,2016
2015-16,2216,Zach Randolph,Zach,1610612763,MEM,Memphis Grizzlies,41500152,2016-04-19T00:00:00,MEM @ SAS,L,30.0,69.5,69.0,69.0,92.7,94.7,94.7,-23.1,-25.8,-25.8,0.25,3.0,13.6,0.119,0.269,0.176,0.045,0.046,0.00294,0.00308,0.264,0.264,92.7,92.06,76.71,92.06,0.135,58,5,17,5.0,17.0,0.294,1,947,947,947,609,1705,1690,1690,574,612,612,1438,1497,1497,288,110,805,194,189,181,839,843,1334,1416,382,401,1211,1266,1266,565,395,185,395,185,1262,1.0,29:59,2015,2016
