close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,d_fgm,d_fga,d_fg_pct,normal_fg_pct,pct_plusminus
1628386,Jarrett Allen,1610612739,CLE,C,26.0,76,76,1.0,624,1278,0.488,0.5,-0.012
1629622,Max Strus,1610612739,CLE,G-F,28.0,69,69,1.0,424,982,0.432,0.468,-0.036
1630596,Evan Mobley,1610612739,CLE,C,23.0,50,50,1.0,405,890,0.455,0.495,-0.039
1627777,Georges Niang,1610612739,CLE,F,31.0,81,81,1.0,395,821,0.481,0.476,0.005
1627747,Caris LeVert,1610612739,CLE,G,29.0,68,68,1.0,316,710,0.445,0.468,-0.023
1630171,Isaac Okoro,1610612739,CLE,F-G,23.0,68,68,1.0,276,610,0.452,0.466,-0.013
1629636,Darius Garland,1610612739,CLE,G,24.0,57,57,1.0,306,605,0.506,0.46,0.046
1628378,Donovan Mitchell,1610612739,CLE,G,27.0,55,55,1.0,238,500,0.476,0.47,0.006
1629731,Dean Wade,1610612739,CLE,F-C,27.0,52,52,1.0,206,435,0.474,0.479,-0.005
1630241,Sam Merrill,1610612739,CLE,G,28.0,57,57,1.0,138,331,0.417,0.456,-0.039
202694,Marcus Morris Sr.,1610612739,CLE,F,34.0,47,47,1.0,137,269,0.509,0.47,0.04
202684,Tristan Thompson,1610612739,CLE,C-F,33.0,42,42,1.0,114,260,0.438,0.482,-0.044
1641854,Craig Porter Jr.,1610612739,CLE,G,24.0,47,47,1.0,126,254,0.496,0.452,0.044
1627745,Damian Jones,1610612739,CLE,C,29.0,33,33,1.0,60,139,0.432,0.468,-0.036
1641734,Emoni Bates,1610612739,CLE,F,20.0,12,12,1.0,19,36,0.528,0.428,0.1
1630600,Isaiah Mobley,1610612739,CLE,F,24.0,8,8,1.0,17,34,0.5,0.456,0.044
1629660,Ty Jerome,1610612739,CLE,G-F,26.0,2,2,1.0,4,7,0.571,0.509,0.062
1631250,Pete Nance,1610612739,CLE,F,24.0,3,3,1.0,2,4,0.5,0.445,0.055
