close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
1629622,Max Strus,1610612739,CLE,G-F,28.0,69,69,0.461,168,453,0.371,0.375,-0.005
1628386,Jarrett Allen,1610612739,CLE,C,26.0,76,74,0.322,160,412,0.388,0.375,0.014
1627777,Georges Niang,1610612739,CLE,F,31.0,81,78,0.417,131,342,0.383,0.367,0.016
1627747,Caris LeVert,1610612739,CLE,G,29.0,68,68,0.449,126,319,0.395,0.379,0.016
1630596,Evan Mobley,1610612739,CLE,C,23.0,50,50,0.356,114,317,0.36,0.375,-0.015
1629636,Darius Garland,1610612739,CLE,G,24.0,57,56,0.514,127,311,0.408,0.378,0.03
1630171,Isaac Okoro,1610612739,CLE,F-G,23.0,68,68,0.479,114,292,0.39,0.379,0.012
1628378,Donovan Mitchell,1610612739,CLE,G,27.0,55,53,0.48,88,240,0.367,0.374,-0.007
1630241,Sam Merrill,1610612739,CLE,G,28.0,57,47,0.435,49,144,0.34,0.375,-0.034
1629731,Dean Wade,1610612739,CLE,F-C,27.0,52,49,0.303,36,132,0.273,0.377,-0.104
202684,Tristan Thompson,1610612739,CLE,C-F,33.0,42,38,0.473,51,123,0.415,0.368,0.046
202694,Marcus Morris Sr.,1610612739,CLE,F,34.0,47,42,0.428,49,115,0.426,0.361,0.065
1641854,Craig Porter Jr.,1610612739,CLE,G,24.0,47,41,0.394,40,100,0.4,0.369,0.031
1627745,Damian Jones,1610612739,CLE,C,29.0,33,25,0.367,18,51,0.353,0.357,-0.004
1630600,Isaiah Mobley,1610612739,CLE,F,24.0,8,6,0.647,11,22,0.5,0.395,0.105
1641734,Emoni Bates,1610612739,CLE,F,20.0,12,10,0.528,8,19,0.421,0.353,0.068
1631250,Pete Nance,1610612739,CLE,F,24.0,3,1,0.5,1,2,0.5,0.411,0.09
