season,team_id,game_id,game_date,away_team,home_team,opponent_id,game_no,pf,opp_pf,wl
2023-24,1610612760,22300070,2023-10-25,OKC,CHI,1610612741,1,124,104,W
2023-24,1610612760,22300081,2023-10-27,OKC,CLE,1610612739,2,108,105,W
2023-24,1610612760,22300095,2023-10-29,DEN,OKC,1610612743,3,95,128,L
2023-24,1610612760,22300109,2023-10-30,DET,OKC,1610612765,4,124,112,W
2023-24,1610612760,22300121,2023-11-01,NOP,OKC,1610612740,5,106,110,L
2023-24,1610612760,22300005,2023-11-03,GSW,OKC,1610612744,6,139,141,L
2023-24,1610612760,22300155,2023-11-06,ATL,OKC,1610612737,7,126,117,W
2023-24,1610612760,22300167,2023-11-08,CLE,OKC,1610612739,8,128,120,W
2023-24,1610612760,22300016,2023-11-10,OKC,SAC,1610612758,9,98,105,L
2023-24,1610612760,22300185,2023-11-12,OKC,PHX,1610612756,10,111,99,W
2023-24,1610612760,22300021,2023-11-14,SAS,OKC,1610612759,11,123,87,W
2023-24,1610612760,22300201,2023-11-16,OKC,GSW,1610612744,12,128,109,W
2023-24,1610612760,22300207,2023-11-18,OKC,GSW,1610612744,13,130,123,W
2023-24,1610612760,22300215,2023-11-19,OKC,POR,1610612757,14,134,91,W
2023-24,1610612760,22300234,2023-11-22,CHI,OKC,1610612741,15,116,102,W
2023-24,1610612760,22300239,2023-11-25,PHI,OKC,1610612755,16,123,127,L
2023-24,1610612760,22300058,2023-11-28,OKC,MIN,1610612750,17,103,106,L
2023-24,1610612760,22300271,2023-11-30,LAL,OKC,1610612747,18,133,110,W
2023-24,1610612760,22300287,2023-12-02,OKC,DAL,1610612742,19,126,120,W
2023-24,1610612760,22301212,2023-12-06,OKC,HOU,1610612745,20,101,110,L
2023-24,1610612760,22301222,2023-12-08,GSW,OKC,1610612744,21,138,136,W
2023-24,1610612760,22300302,2023-12-11,UTA,OKC,1610612762,22,134,120,W
2023-24,1610612760,22300324,2023-12-14,OKC,SAC,1610612758,23,123,128,L
2023-24,1610612760,22300340,2023-12-16,OKC,DEN,1610612743,24,118,117,W
2023-24,1610612760,22300355,2023-12-18,MEM,OKC,1610612763,25,116,97,W
2023-24,1610612760,22300379,2023-12-21,LAC,OKC,1610612746,26,134,115,W
2023-24,1610612760,22300397,2023-12-23,LAL,OKC,1610612747,27,120,129,L
2023-24,1610612760,22300411,2023-12-26,MIN,OKC,1610612750,28,129,106,W
2023-24,1610612760,22300419,2023-12-27,NYK,OKC,1610612752,29,129,120,W
2023-24,1610612760,22300435,2023-12-29,OKC,DEN,1610612743,30,119,93,W
2023-24,1610612760,22300447,2023-12-31,BKN,OKC,1610612751,31,124,108,W
2023-24,1610612760,22300462,2024-01-02,BOS,OKC,1610612738,32,127,123,W
2023-24,1610612760,22300467,2024-01-03,OKC,ATL,1610612737,33,138,141,L
2023-24,1610612760,22300481,2024-01-05,OKC,BKN,1610612751,34,115,124,L
2023-24,1610612760,22300508,2024-01-08,OKC,WAS,1610612764,35,136,128,W
2023-24,1610612760,22300522,2024-01-10,OKC,MIA,1610612748,36,128,120,W
2023-24,1610612760,22300529,2024-01-11,POR,OKC,1610612757,37,139,77,W
2023-24,1610612760,22300546,2024-01-13,ORL,OKC,1610612753,38,112,100,W
2023-24,1610612760,22300565,2024-01-15,OKC,LAL,1610612747,39,105,112,L
2023-24,1610612760,22300568,2024-01-16,OKC,LAC,1610612746,40,117,128,L
2023-24,1610612760,22300581,2024-01-18,OKC,UTA,1610612762,41,134,129,W
2023-24,1610612760,22300599,2024-01-20,OKC,MIN,1610612750,42,102,97,W
