season,player_id,player,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2016-17,203933,T.J. Warren,T.J.,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,36.9,0.895,0.105,0.714,0.143,0.214,0.0,0.072,0.143,0.571,0.2,0.8,1.0,0.0,0.333,0.667,6,19,0.316,1,13060,13060,13060,1944,7323,17677,8522,8290,10562,9921,13139,9259,7373,15193,5357,1,2859,17098,4442,4424,1079,18844,2,36:52,2016,2017
2016-17,1627755,Tyler Ulis,Tyler,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,34.8,0.68,0.32,0.519,0.148,0.333,0.0,0.148,0.0,0.37,0.143,0.857,0.0,1.0,0.1,0.9,10,25,0.4,1,13060,13060,13060,3517,12902,12118,13343,8246,7923,9921,9975,11896,12908,15759,5018,11240,1,20022,2681,812,174,14323,2,34:48,2016,2017
2016-17,1627733,Dragan Bender,Dragan,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,21.4,0.364,0.636,0.8,0.4,0.0,0.0,0.2,0.0,0.4,0.0,1.0,0.0,0.0,0.0,1.0,2,11,0.182,1,13060,13060,13060,14833,21435,3500,6452,2260,12221,9921,7495,11896,11362,16049,1,11240,2859,20088,1,15070,6285,21910,2,21:21,2016,2017
2016-17,203458,Alex Len,Alex,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,16.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.5,0.5,2,7,0.286,1,13060,13060,13060,19106,1,18442,1,10490,12221,9921,13946,11896,1,9393,8637,11240,2859,13072,6755,15070,12283,19320,2,15:59,2016,2017
2016-17,1627884,Derrick Jones Jr.,Derrick,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,33.3,0.667,0.333,0.4,0.0,0.3,0.4,0.3,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,3,9,0.333,1,13060,13060,13060,4715,12913,10667,15824,10490,8826,1883,4592,11896,11362,1,15456,1,2859,1,15925,11660,8880,16811,2,33:18,2016,2017
2016-17,202407,Elijah Millsap,Elijah,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,11.1,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,1,13060,13060,13060,22160,1,18442,8937,10490,12221,9921,3157,11896,5318,16049,1,11240,2859,20088,1,18863,21916,8149,2,11:08,2016,2017
2016-17,1626210,Alan Williams,Alan,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,27.8,1.0,0.0,1.0,0.286,0.0,0.0,0.0,0.143,0.714,0.714,0.286,0.0,0.0,0.714,0.286,7,10,0.7,1,13060,13060,13060,9261,1,18442,1,4136,12221,9921,13946,9259,5088,7003,13755,11240,2859,9558,12919,3047,7506,2745,2,27:50,2016,2017
2016-17,101179,Ronnie Price,Ronnie,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,18.7,0.429,0.571,0.4,0.4,0.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,2,7,0.286,1,13060,13060,13060,17035,20221,4487,15824,2260,2841,9921,13946,11896,19010,16049,1,11240,1,20088,1,15070,12283,19320,2,18:41,2016,2017
2016-17,1627737,Marquese Chriss,Marquese,1610612756,PHX,Phoenix Suns,21601216,2017-04-11T00:00:00,PHX @ SAC,L,40.1,0.684,0.316,0.545,0.091,0.273,0.273,0.182,0.091,0.455,0.833,0.167,1.0,0.0,0.875,0.125,8,19,0.421,1,13060,13060,13060,540,12849,12143,12752,9870,9271,3948,8620,11104,10409,5606,15101,1,2859,6912,15706,2021,1079,13900,2,40:03,2016,2017
2016-17,203458,Alex Len,Alex,1610612756,PHX,Phoenix Suns,21601199,2017-04-09T00:00:00,PHX vs. DAL,W,28.2,1.0,0.0,0.714,0.0,0.0,0.0,0.286,0.071,0.714,0.6,0.4,0.0,0.0,0.6,0.4,5,7,0.714,1,1,1,1,8908,1,18442,8522,10490,12221,9921,4823,11573,5088,8660,11761,11240,2859,11919,10143,6330,12283,2499,1,28:14,2016,2017
