close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_gt_15,fga_gt_15,gt_15_pct,ns_gt_15_pct,plusminus
203089,John Henson,1610612749,MIL,C,27.0,2,2,0.5,3.5,10.0,0.35,0.4,-0.05
203507,Giannis Antetokounmpo,1610612749,MIL,F,23.0,7,7,0.541,3.0,7.57,0.396,0.392,0.004
202339,Eric Bledsoe,1610612749,MIL,G,28.0,7,7,0.513,2.57,5.86,0.439,0.379,0.06
203114,Khris Middleton,1610612749,MIL,F,26.0,7,7,0.388,1.57,5.43,0.289,0.385,-0.095
203953,Jabari Parker,1610612749,MIL,F,23.0,7,7,0.449,1.43,4.43,0.323,0.377,-0.055
1627748,Thon Maker,1610612749,MIL,C-F,21.0,5,5,0.382,1.6,4.2,0.381,0.403,-0.022
1627763,Malcolm Brogdon,1610612749,MIL,G,25.0,7,7,0.426,0.71,3.71,0.192,0.377,-0.185
203521,Matthew Dellavedova,1610612749,MIL,G,27.0,6,6,0.536,0.5,2.5,0.2,0.379,-0.179
1891,Jason Terry,1610612749,MIL,G,40.0,3,3,0.333,0.67,1.67,0.4,0.353,0.047
1628425,Sterling Brown,1610612749,MIL,G,23.0,2,1,0.429,0.0,1.5,0.0,0.369,-0.369
203503,Tony Snell,1610612749,MIL,G,26.0,7,5,0.303,0.43,1.43,0.3,0.386,-0.086
203092,Tyler Zeller,1610612749,MIL,C,28.0,7,5,0.313,1.0,1.43,0.7,0.406,0.294
203498,Shabazz Muhammad,1610612749,MIL,G-F,25.0,4,3,0.444,0.0,1.0,0.0,0.371,-0.371
