close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
203089,John Henson,1610612749,MIL,C,27.0,2,2,0.5,5.5,10.0,0.55,0.551,-0.001
203114,Khris Middleton,1610612749,MIL,F,26.0,7,7,0.469,4.14,6.57,0.63,0.563,0.068
1627748,Thon Maker,1610612749,MIL,C-F,21.0,5,4,0.491,2.4,5.4,0.444,0.597,-0.152
203507,Giannis Antetokounmpo,1610612749,MIL,F,23.0,7,7,0.357,3.29,5.0,0.657,0.573,0.084
202339,Eric Bledsoe,1610612749,MIL,G,28.0,7,7,0.338,2.0,3.86,0.519,0.545,-0.026
203503,Tony Snell,1610612749,MIL,G,26.0,7,6,0.636,1.29,3.0,0.429,0.582,-0.154
203953,Jabari Parker,1610612749,MIL,F,23.0,7,7,0.261,1.57,2.57,0.611,0.578,0.033
1627763,Malcolm Brogdon,1610612749,MIL,G,25.0,7,7,0.279,1.14,2.43,0.471,0.569,-0.098
203092,Tyler Zeller,1610612749,MIL,C,28.0,7,6,0.531,1.14,2.43,0.471,0.563,-0.093
1891,Jason Terry,1610612749,MIL,G,40.0,3,2,0.467,1.33,2.33,0.571,0.526,0.045
1628425,Sterling Brown,1610612749,MIL,G,23.0,2,2,0.429,1.5,1.5,1.0,0.615,0.385
201943,Brandon Jennings,1610612749,MIL,G,28.0,1,1,1.0,0.0,1.0,0.0,0.373,-0.373
203521,Matthew Dellavedova,1610612749,MIL,G,27.0,6,3,0.179,0.33,0.83,0.4,0.586,-0.186
203498,Shabazz Muhammad,1610612749,MIL,G-F,25.0,4,2,0.222,0.0,0.5,0.0,0.59,-0.59
