player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
1641710,Anthony Black,Anthony,1610612753,ORL,21.0,5,1,4,0.2,88.51666666666667,2.7,4.3,3.3,11.9,15.2,15.7,8.7,32.5,0.5,0.5,4.3,5.4,43.6,115,139,75,154,124,102,44,54,49,97,148,40,194,122,98,127,47,74
1631216,Caleb Houstan,Caleb,1610612753,ORL,22.0,5,1,4,0.2,47.25666666666667,0.0,3.0,0.0,0.0,17.3,26.4,11.2,36.6,1.0,1.0,3.0,0.0,13.5,115,139,75,154,152,165,80,149,186,135,209,85,176,72,148,78,188,207
1630175,Cole Anthony,Cole,1610612753,ORL,25.0,5,1,4,0.2,50.73333333333333,2.8,0.0,2.8,1.9,17.0,7.6,7.6,36.0,0.9,0.0,11.4,4.7,21.2,115,139,75,154,150,94,169,71,177,130,22,27,182,78,1,211,57,198
202709,Cory Joseph,Cory,1610612753,ORL,33.0,5,1,4,0.2,124.35,1.2,0.0,0.8,2.3,15.1,10.4,15.1,43.2,0.8,0.8,3.9,1.2,29.8,115,139,75,154,112,154,169,137,172,95,36,153,112,97,125,108,176,173
1630532,Franz Wagner,Franz,1610612753,ORL,23.0,5,1,4,0.2,194.61666666666667,5.9,4.9,4.4,16.3,15.3,9.1,13.1,39.5,0.5,1.7,3.9,4.7,52.7,115,139,75,154,73,17,30,26,19,101,29,123,151,125,186,111,58,37
203914,Gary Harris,Gary,1610612753,ORL,30.0,5,1,4,0.2,82.62833333333333,1.2,0.0,0.0,2.3,12.2,13.9,5.8,36.0,0.6,0.6,4.1,0.0,17.1,115,139,75,154,128,153,169,149,171,41,94,22,181,118,102,117,188,205
1629048,Goga Bitadze,Goga,1610612753,ORL,25.0,3,0,3,0.0,11.366666666666667,0.0,0.0,0.0,8.4,16.9,12.7,0.0,25.3,4.2,0.0,25.3,4.2,42.7,176,180,56,180,197,165,169,149,84,128,64,1,211,8,1,219,71,86
1641724,Jett Howard,Jett,1610612753,ORL,21.0,1,0,1,0.0,3.816666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.3,0.0,0.0,12.6,0.0,75.5,212,180,10,180,214,165,169,149,186,1,1,1,47,160,1,214,188,6
1628371,Jonathan Isaac,Jonathan,1610612753,ORL,27.0,5,1,4,0.2,69.02,4.2,2.8,0.0,8.3,13.9,9.0,7.6,36.2,0.7,0.0,2.1,3.5,27.8,115,139,75,154,138,50,90,149,85,75,28,29,180,106,1,34,92,180
203484,Kentavious Caldwell-Pope,Kentavious,1610612753,ORL,32.0,5,1,4,0.2,163.32833333333335,1.5,0.6,1.8,0.0,17.6,12.3,15.0,42.9,0.9,0.0,3.2,1.2,24.8,115,139,75,154,87,149,167,98,186,141,60,150,115,88,1,85,175,187
1631094,Paolo Banchero,Paolo,1610612753,ORL,22.0,5,1,4,0.2,197.20166666666665,3.7,3.9,3.9,12.7,14.4,14.4,11.2,42.4,1.0,2.2,4.4,7.3,57.2,115,139,75,154,70,62,56,39,44,82,103,86,123,76,199,129,20,23
1641783,Tristan da Silva,Tristan,1610612753,ORL,24.0,2,0,2,0.0,5.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,40.9,199,180,24,180,205,165,169,149,186,1,1,1,163,160,1,1,188,98
1628976,Wendell Carter Jr.,Wendell,1610612753,ORL,26.0,5,1,4,0.2,162.115,1.8,3.8,0.6,10.7,16.9,13.9,14.8,43.2,0.6,0.9,3.6,3.0,38.1,115,139,75,154,89,134,58,144,65,127,93,148,113,117,138,97,123,120
