TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK
1610612738,Boston Celtics,4,3,1,0.75,7.798333333333333,46.2,73.9,0.625,13.8,32.3,0.429,9.2,13.8,0.667,4.6,23.1,27.7,27.7,0.0,4.6,4.6,0.0,9.2,13.8,115.4,69.2,7,5,2,2,11,1,1,2,4,2,6,10,10,12,12,7,8,2,1,9,7,1,1,9,1,1
1610612751,Brooklyn Nets,1,0,1,0.0,5.066666666666666,21.3,56.8,0.375,7.1,14.2,0.5,0.0,0.0,0.0,14.2,7.1,21.3,21.3,35.5,14.2,0.0,0.0,14.2,0.0,49.7,-63.9,15,13,2,13,14,12,9,11,12,14,3,13,13,13,1,14,13,3,15,1,12,1,5,14,14,13
1610612743,Denver Nuggets,7,3,4,0.429,44.33,24.4,56.8,0.429,5.7,21.1,0.269,17.1,19.5,0.875,9.7,24.4,34.1,13.8,13.0,2.4,6.5,3.2,15.4,14.6,71.5,-4.9,5,5,11,9,4,10,8,6,14,11,14,7,8,4,8,4,4,7,12,13,3,7,7,7,9,9
1610612744,Golden State Warriors,13,8,5,0.615,57.86833333333333,24.9,64.1,0.388,10.6,28.6,0.37,19.3,22.4,0.861,13.7,23.6,37.3,18.0,11.2,4.4,5.0,3.7,16.8,17.4,79.6,7.5,1,1,14,3,1,8,6,10,5,4,7,6,6,7,2,5,2,5,9,10,6,9,9,5,7,5
1610612745,Houston Rockets,8,4,4,0.5,34.531666666666666,18.8,53.2,0.353,7.3,21.9,0.333,25.0,31.3,0.8,10.4,28.1,38.6,8.3,12.5,3.1,3.1,5.2,17.7,22.9,69.8,-15.6,4,4,11,6,5,13,11,14,11,9,9,3,4,8,6,1,1,14,11,12,10,12,11,3,10,12
1610612754,Indiana Pacers,3,0,3,0.0,7.73,14.0,41.9,0.333,14.0,23.3,0.6,0.0,0.0,0.0,0.0,23.3,23.3,9.3,9.3,0.0,0.0,4.7,14.0,4.7,41.9,-74.5,9,13,9,13,12,15,15,15,3,7,2,13,13,13,15,6,11,13,6,14,12,11,4,13,15,15
1610612746,LA Clippers,2,2,0,1.0,8.65,33.3,45.8,0.727,8.3,16.6,0.5,29.1,37.5,0.778,4.2,16.6,20.8,12.5,12.5,12.5,4.2,4.2,16.6,33.3,104.0,33.3,12,7,1,1,10,4,14,1,6,13,3,2,1,9,13,11,14,9,10,2,8,10,8,1,2,2
1610612749,Milwaukee Bucks,5,2,3,0.4,29.003333333333334,22.3,55.9,0.4,6.2,19.9,0.313,14.9,21.1,0.706,11.2,26.1,37.2,13.7,11.2,5.0,3.7,3.7,28.5,12.4,65.8,-13.7,6,7,9,10,6,11,10,8,13,12,11,8,7,11,4,3,3,8,8,8,9,8,13,10,12,10
1610612760,Oklahoma City Thunder,3,1,2,0.333,4.996666666666667,36.0,64.8,0.556,14.4,21.6,0.667,7.2,7.2,1.0,7.2,14.4,21.6,28.8,14.4,0.0,7.2,0.0,36.0,0.0,93.7,-64.8,9,10,5,11,15,2,5,3,2,10,1,12,12,1,9,13,12,1,14,14,2,1,15,14,3,14
1610612753,Orlando Magic,2,1,1,0.5,6.123333333333333,35.3,70.5,0.5,17.6,35.3,0.5,0.0,0.0,0.0,5.9,5.9,11.8,17.6,5.9,11.8,5.9,0.0,11.8,5.9,88.2,0.0,12,10,2,6,13,3,4,4,1,1,3,13,13,13,11,15,15,6,3,3,4,1,3,12,4,7
1610612755,Philadelphia 76ers,4,2,2,0.5,17.7,24.4,52.9,0.462,8.1,22.4,0.364,30.5,34.6,0.882,10.2,18.3,28.5,18.3,14.2,8.1,0.0,2.0,18.3,22.4,87.5,20.3,7,7,5,6,7,9,12,5,7,8,8,1,2,3,7,9,7,4,13,5,12,5,12,4,5,3
1610612757,Portland Trail Blazers,9,5,4,0.556,52.943333333333335,29.2,73.4,0.398,7.5,25.2,0.297,13.6,15.6,0.87,10.9,15.6,26.5,9.5,3.4,8.8,5.4,7.5,11.6,14.3,79.6,4.8,3,3,11,5,3,5,2,9,10,6,12,9,9,6,5,12,10,11,2,4,5,14,2,8,8,6
1610612759,San Antonio Spurs,3,1,2,0.333,10.4,17.3,48.5,0.357,3.5,10.4,0.333,24.2,27.7,0.875,6.9,20.8,27.7,10.4,6.9,6.9,0.0,6.9,17.3,17.3,62.3,-3.5,9,10,5,11,8,14,13,13,15,15,9,5,5,4,10,8,9,10,4,6,12,13,10,6,13,8
1610612761,Toronto Raptors,12,7,5,0.583,57.80833333333333,24.9,59.2,0.421,8.1,27.4,0.295,24.3,31.8,0.765,12.5,16.8,29.3,9.3,10.0,6.2,2.5,3.1,14.9,23.7,82.2,11.8,2,2,14,4,2,7,7,7,8,5,13,4,3,10,3,10,6,12,7,7,11,6,6,2,6,4
1610612762,Utah Jazz,2,0,2,0.0,9.446666666666667,26.7,72.4,0.368,7.6,30.5,0.25,7.6,7.6,1.0,3.8,26.7,30.5,3.8,7.6,3.8,11.4,7.6,34.3,7.6,68.6,-15.2,12,13,5,13,9,6,3,12,9,3,15,11,11,1,14,2,5,15,5,11,1,15,14,11,11,11
