player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank,team
1626253,Axel Toupane,Axel,1610612749,MIL,28.0,8,2,6,0.25,7.7,96.6,94.0,94.0,94.7,96.3,96.3,1.9,-2.2,-2.2,0.098,0.0,22.2,0.0,0.082,0.042,0.0,0.0,0.409,0.497,0.092,0.099,104.55,105.07,87.56,105.07,0.06,134,4,11,0.5,1.4,0.364,495,501,61,486,471,500,504,504,19,22,22,168,301,301,301,524,111,518,467,508,1,1,492,435,530,525,70,59,59,438,508,515,508,508,474,MIL
1626171,Bobby Portis,Bobby,1610612749,MIL,26.0,66,44,22,0.667,20.8,114.0,113.4,113.4,109.1,108.3,108.3,5.0,5.1,5.1,0.075,1.27,9.4,0.085,0.229,0.158,7.4,7.4,0.585,0.598,0.202,0.208,104.06,104.72,87.26,104.72,0.133,2986,313,598,4.7,9.1,0.523,70,25,274,79,254,78,113,113,231,191,191,94,93,93,400,365,464,67,42,47,103,103,96,135,155,155,91,77,77,52,87,118,125,157,85,MIL
201572,Brook Lopez,Brook,1610612749,MIL,33.0,70,46,24,0.657,27.2,116.0,117.0,117.0,109.1,110.2,110.2,6.8,6.8,6.8,0.033,0.78,6.1,0.054,0.115,0.086,7.9,7.8,0.577,0.611,0.166,0.168,104.64,103.68,86.4,103.68,0.085,4123,322,640,4.6,9.1,0.503,21,14,309,95,145,44,35,35,234,281,281,63,63,63,517,473,514,145,316,237,135,135,107,98,302,317,64,114,114,282,79,95,135,152,118,MIL
1627854,Bryn Forbes,Bryn,1610612749,MIL,27.0,70,45,25,0.643,19.3,113.6,113.4,113.4,111.0,110.8,110.8,2.6,2.7,2.7,0.045,1.02,7.1,0.008,0.069,0.039,6.9,6.8,0.618,0.631,0.18,0.186,103.97,104.16,86.8,104.16,0.076,2949,250,529,3.6,7.6,0.473,21,19,326,114,277,93,112,112,344,313,313,149,150,150,501,419,504,509,503,519,87,85,45,66,240,239,93,93,93,339,140,143,192,203,189,MIL
1628978,Donte DiVincenzo,Donte,1610612749,MIL,24.0,66,44,22,0.667,27.5,116.6,117.3,117.3,109.4,109.1,109.1,7.1,8.1,8.1,0.137,2.23,21.9,0.043,0.155,0.1,9.8,9.8,0.528,0.542,0.163,0.166,104.94,104.77,87.31,104.77,0.087,3953,253,603,3.8,9.1,0.42,70,25,274,79,138,38,27,27,247,231,231,60,41,41,200,135,114,191,176,181,279,280,256,324,317,329,50,70,70,268,136,114,173,153,357,MIL
1629091,Elijah Bryant,Elijah,1610612749,MIL,26.0,1,0,1,0.0,31.6,118.6,119.7,119.7,106.7,105.7,105.7,11.9,14.0,14.0,0.13,0.75,14.3,0.065,0.133,0.098,19.0,18.8,0.5,0.559,0.231,0.239,107.22,107.19,89.33,107.19,0.072,71,6,13,6.0,13.0,0.462,537,531,6,531,70,8,8,8,120,103,103,20,14,14,219,477,312,108,249,191,522,522,350,257,83,81,21,28,28,371,498,505,72,72,218,MIL
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,26.0,61,40,21,0.656,33.0,115.9,117.1,117.1,107.6,107.3,107.3,8.3,9.8,9.8,0.282,1.72,18.7,0.048,0.264,0.16,10.8,10.8,0.6,0.633,0.32,0.325,104.57,104.17,86.81,104.17,0.196,4359,626,1100,10.3,18.0,0.569,124,48,258,99,47,47,30,30,151,148,148,39,27,27,41,257,179,168,19,42,345,344,69,64,8,9,67,92,92,5,7,19,4,20,50,MIL
1629121,Jaylen Adams,Jaylen,1610612749,MIL,25.0,7,5,2,0.714,2.6,73.2,69.0,69.0,110.3,100.0,100.0,-37.2,-31.0,-31.0,0.2,0.0,20.0,0.0,0.143,0.067,0.0,0.0,0.125,0.125,0.178,0.192,101.72,109.93,91.61,109.93,-0.017,42,1,8,0.1,1.1,0.125,501,465,15,43,536,535,536,536,306,33,33,532,530,530,106,524,145,518,221,345,1,1,531,534,251,214,247,13,13,529,525,523,532,519,531,MIL
201952,Jeff Teague,Jeff,1610612749,MIL,33.0,55,27,28,0.491,17.3,113.4,113.0,113.0,111.8,110.3,110.3,1.6,2.8,2.8,0.182,2.06,25.0,0.016,0.074,0.046,12.1,12.2,0.496,0.562,0.174,0.178,101.05,101.9,84.92,101.9,0.079,2017,123,284,2.2,5.2,0.433,189,189,379,275,322,100,119,119,380,284,284,175,145,145,125,174,72,426,491,492,415,417,366,249,268,269,307,234,234,319,275,261,329,311,309,MIL
1629670,Jordan Nwora,Jordan,1610612749,MIL,22.0,30,19,11,0.633,9.1,109.5,106.8,106.8,105.9,107.1,107.1,3.6,-0.3,-0.3,0.04,0.29,3.9,0.033,0.162,0.103,13.5,13.6,0.563,0.586,0.254,0.263,105.18,105.88,88.24,105.88,0.113,603,62,135,2.1,4.5,0.459,385,298,111,124,454,213,312,312,100,141,141,128,243,243,508,514,523,245,147,171,469,473,145,171,52,48,44,44,44,121,363,366,345,341,220,MIL
201950,Jrue Holiday,Jrue,1610612749,MIL,31.0,59,41,18,0.695,32.3,116.8,117.9,117.9,108.3,108.8,108.8,8.4,9.2,9.2,0.253,2.81,26.2,0.037,0.093,0.066,9.3,9.3,0.57,0.592,0.217,0.221,104.71,103.99,86.66,103.99,0.124,4131,414,823,7.0,13.9,0.503,151,43,196,63,57,32,20,20,181,208,208,36,34,34,57,62,59,220,421,353,246,243,124,151,124,129,60,99,99,72,47,48,52,61,119,MIL
1628382,Justin Jackson,Justin,1610612749,MIL,26.0,34,12,22,0.353,17.0,102.9,103.8,103.8,107.8,106.8,106.8,-4.8,-3.0,-3.0,0.136,1.63,16.1,0.026,0.1,0.063,9.9,10.0,0.484,0.516,0.195,0.199,103.23,103.26,86.05,103.26,0.077,1239,89,221,2.6,6.5,0.403,360,388,274,426,331,416,393,393,156,128,128,366,321,321,202,277,257,302,381,367,287,292,401,397,173,182,130,131,131,333,328,313,282,251,404,MIL
203114,Khris Middleton,Khris,1610612749,MIL,29.0,68,45,23,0.662,33.4,115.4,116.7,116.7,110.0,110.5,110.5,5.4,6.2,6.2,0.227,2.08,21.6,0.023,0.143,0.085,10.4,10.3,0.546,0.588,0.245,0.251,104.37,103.55,86.29,103.55,0.123,4887,511,1074,7.5,15.8,0.476,47,19,297,91,41,55,38,38,286,295,295,87,72,72,79,171,121,330,220,243,322,321,202,165,64,65,79,118,118,77,19,23,39,44,182,MIL
1629603,Mamadi Diakite,Mamadi,1610612749,MIL,24.0,14,7,7,0.5,10.1,105.8,103.2,103.2,99.7,99.4,99.4,6.1,3.8,3.8,0.079,2.67,13.8,0.052,0.16,0.107,5.2,5.2,0.413,0.477,0.142,0.146,106.0,107.54,89.61,107.54,0.081,314,16,40,1.1,2.9,0.4,463,445,67,251,436,345,408,408,27,27,27,75,122,122,381,76,332,153,154,150,35,37,489,462,410,416,34,22,22,312,460,459,443,443,411,MIL
200782,P.J. Tucker,P.J.,1610612749,MIL,36.0,52,27,25,0.519,26.1,108.8,109.2,109.2,113.4,114.7,114.7,-4.6,-5.5,-5.5,0.057,1.53,21.0,0.035,0.113,0.073,13.7,13.8,0.486,0.51,0.072,0.073,102.81,101.99,84.99,101.99,0.034,2871,66,177,1.3,3.4,0.373,215,189,326,239,157,240,238,238,443,476,476,360,382,382,476,301,134,232,325,305,478,480,393,415,538,538,156,220,220,507,359,342,427,414,462,MIL
1626192,Pat Connaughton,Pat,1610612749,MIL,28.0,69,44,25,0.638,22.8,114.7,114.3,114.3,107.9,107.3,107.3,6.9,6.9,6.9,0.064,2.45,15.6,0.039,0.152,0.098,6.4,6.4,0.565,0.578,0.113,0.116,104.32,104.8,87.33,104.8,0.079,3431,168,387,2.4,5.6,0.434,32,25,326,119,214,68,86,86,158,149,149,62,60,60,454,99,276,213,186,192,70,71,140,189,503,504,82,69,69,326,218,203,305,296,305,MIL
1629066,Rodions Kurucs,Rodions,1610612749,MIL,23.0,21,10,11,0.476,5.9,102.6,102.5,102.5,106.0,102.8,102.8,-3.4,-0.3,-0.3,0.115,0.77,17.5,0.037,0.134,0.086,22.8,22.9,0.438,0.459,0.145,0.149,107.41,109.08,90.9,109.08,0.044,282,11,32,0.5,1.5,0.344,429,411,111,289,494,428,426,426,102,56,56,328,244,244,248,474,214,221,247,239,528,527,460,483,397,403,19,17,17,492,474,471,507,502,491,MIL
1630241,Sam Merrill,Sam,1610612749,MIL,25.0,30,18,12,0.6,7.8,103.6,101.2,101.2,109.8,109.7,109.7,-6.2,-8.5,-8.5,0.135,2.1,20.0,0.024,0.094,0.06,9.5,9.5,0.59,0.603,0.146,0.152,103.42,104.73,87.27,104.73,0.084,510,32,72,1.1,2.4,0.444,385,312,120,143,470,397,441,441,269,259,259,401,442,442,208,166,145,319,413,391,253,259,86,118,390,384,121,74,74,294,421,424,454,459,263,MIL
203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,28.0,57,37,20,0.649,9.7,109.5,107.1,107.1,106.8,104.6,104.6,2.7,2.5,2.5,0.113,1.07,18.6,0.093,0.113,0.103,17.4,17.4,0.515,0.523,0.147,0.154,104.29,106.62,88.85,106.62,0.055,1204,67,137,1.2,2.4,0.489,172,73,236,107,443,210,304,304,123,77,77,148,157,157,252,407,182,58,321,167,518,517,300,378,388,378,83,33,33,457,358,364,437,458,144,MIL
