group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
,1626150,Andrew Harrison,,1610612763,MEM,22.0,15,9,6,0.6,4.6,0.3,0.2,0.0,0.1,0.7,0.6,0.7,1.9,0.1,0.2,0.3,0.2,2.4,235,191,163,99,14,52,123,184,264,219,154,355,263,116,408,249,203,157
,201148,Brandan Wright,,1610612763,MEM,29.0,6,1,5,0.167,1.8,0.0,0.0,0.3,0.3,1.3,0.5,0.3,1.3,0.3,0.0,0.5,0.0,1.9,322,361,136,402,327,228,242,31,173,390,130,145,327,13,1,360,327,205
,202718,Chandler Parsons,,1610612763,MEM,28.0,2,1,1,0.5,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.5,0.0,0.0,0.0,378,361,25,185,396,228,242,184,308,1,1,1,61,200,431,1,327,396
,1627738,Deyonta Davis,,1610612763,MEM,20.0,2,1,1,0.5,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.6,378,361,25,185,315,228,242,184,308,1,1,1,402,200,1,432,327,366
,203210,JaMychal Green,,1610612763,MEM,27.0,32,19,13,0.594,2.7,0.3,0.2,0.1,0.4,0.6,0.3,0.3,1.5,0.0,0.0,0.3,0.3,2.3,87,53,286,111,208,70,152,133,164,156,99,137,313,181,247,234,152,167
,203516,James Ennis III,,1610612763,MEM,26.0,26,13,13,0.5,2.2,0.1,0.1,0.0,0.1,0.8,0.5,0.5,1.3,0.0,0.0,0.2,0.2,1.1,143,133,286,185,280,201,175,184,297,251,130,212,334,200,262,134,218,316
,1626185,Jarell Martin,,1610612763,MEM,23.0,7,4,3,0.571,1.9,0.0,0.6,0.1,0.3,0.0,0.0,0.3,0.6,0.0,0.4,0.3,0.6,1.6,310,280,96,132,325,228,20,96,191,1,1,125,386,200,430,209,46,256
,201188,Marc Gasol,,1610612763,MEM,32.0,40,21,19,0.525,4.0,0.4,0.3,0.1,0.9,0.8,0.7,0.7,2.3,0.1,0.0,0.4,0.5,4.6,26,30,384,172,33,49,80,144,57,236,180,343,177,60,1,328,75,41
,201144,Mike Conley,,1610612763,MEM,29.0,38,19,19,0.5,3.5,0.3,0.2,0.2,0.5,0.9,0.7,0.6,2.1,0.0,0.1,0.5,0.7,4.6,35,53,384,185,93,50,151,78,131,261,197,287,224,200,323,351,35,39
,201962,Toney Douglas,,1610612763,MEM,31.0,5,2,3,0.4,2.3,0.0,0.0,0.0,0.0,0.6,0.0,0.4,1.6,0.0,0.2,0.4,0.6,2.7,333,333,96,300,272,228,242,184,308,168,1,174,296,200,408,306,43,129
,2754,Tony Allen,,1610612763,MEM,35.0,33,17,16,0.515,3.3,0.2,0.2,0.2,0.5,0.6,0.6,0.6,1.5,0.0,0.1,0.4,0.3,2.6,77,69,340,181,135,147,115,93,116,178,159,265,309,184,297,282,139,135
,203584,Troy Daniels,,1610612763,MEM,25.0,22,8,14,0.364,3.2,0.2,0.5,0.1,0.2,0.5,0.2,0.4,1.5,0.0,0.0,0.2,0.1,1.7,171,211,305,327,145,99,32,102,247,150,88,190,321,200,1,129,255,242
,1713,Vince Carter,,1610612763,MEM,40.0,34,16,18,0.471,2.8,0.0,0.0,0.1,0.1,0.7,0.6,0.5,1.6,0.1,0.0,0.3,0.1,1.7,68,79,370,245,203,228,242,161,275,220,179,244,291,99,245,218,269,243
,1627735,Wade Baldwin IV,,1610612763,MEM,21.0,5,3,2,0.6,2.8,0.4,0.2,0.4,0.4,0.4,0.0,0.4,0.8,0.0,0.0,0.6,0.4,2.2,333,302,67,99,197,35,123,22,148,89,1,174,374,200,1,403,97,176
,1627782,Wayne Selden,,1610612763,MEM,22.0,2,0,2,0.0,5.0,0.0,0.0,0.5,0.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.5,0.5,378,407,67,407,6,228,242,11,308,418,1,405,225,200,1,1,60,373
,2216,Zach Randolph,,1610612763,MEM,35.0,33,16,17,0.485,2.9,0.1,0.4,0.0,1.2,1.0,0.6,0.6,1.5,0.0,0.1,0.3,0.3,3.0,77,79,356,236,190,215,37,184,34,292,159,290,309,184,365,228,118,104
