GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,USG_PCT,PCT_FGM,PCT_FGA,PCT_FG3M,PCT_FG3A,PCT_FTM,PCT_FTA,PCT_OREB,PCT_DREB,PCT_REB,PCT_AST,PCT_TOV,PCT_STL,PCT_BLK,PCT_BLKA,PCT_PF,PCT_PFD,PCT_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,USG_PCT_RANK,PCT_FGM_RANK,PCT_FGA_RANK,PCT_FG3M_RANK,PCT_FG3A_RANK,PCT_FTM_RANK,PCT_FTA_RANK,PCT_OREB_RANK,PCT_DREB_RANK,PCT_REB_RANK,PCT_AST_RANK,PCT_TOV_RANK,PCT_STL_RANK,PCT_BLK_RANK,PCT_BLKA_RANK,PCT_PF_RANK,PCT_PFD_RANK,PCT_PTS_RANK
Players,1627846,Abdel Nader,Abdel,1610612756,PHX,27.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97,54,1,1,125,102,73,91,36,66,46,47,40,73,81,39,1,22,20,1,1,63,85
Players,1629661,Cameron Johnson,Cameron,1610612756,PHX,25.0,4,2,2,0.5,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,36,35,69,52,64,102,73,91,36,66,46,47,40,73,81,39,1,22,20,1,112,63,85
Players,1626166,Cameron Payne,Cameron,1610612756,PHX,26.0,4,3,1,0.75,8.0,0.3,0.333,0.429,0.0,0.75,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.0,0.0,0.222,36,19,23,27,65,28,18,12,36,3,46,47,40,73,81,10,1,22,20,116,1,63,38
Players,101108,Chris Paul,Chris,1610612756,PHX,36.0,5,2,3,0.4,13.0,0.429,0.667,0.429,0.0,0.0,0.5,0.538,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.5,0.154,0.625,0.556,30,35,98,73,39,13,4,12,36,66,16,16,40,73,81,39,117,22,20,116,74,7,11
Players,203967,Dario Šarić,Dario,1610612756,PHX,27.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,97,54,1,1,122,102,73,91,36,66,46,47,40,1,1,39,1,22,20,1,127,63,85
Players,1629028,Deandre Ayton,Deandre,1610612756,PHX,22.0,8,4,4,0.5,21.0,0.114,0.2,0.172,0.0,0.0,0.0,0.0,0.5,0.333,0.353,0.0,0.0,0.0,0.333,0.5,0.067,0.0,0.133,11,11,114,52,13,69,38,49,36,66,46,47,11,19,20,39,1,22,16,116,58,63,63
Players,1626164,Devin Booker,Devin,1610612756,PHX,24.0,8,4,4,0.5,21.0,0.432,0.273,0.357,0.0,0.167,0.556,0.556,1.0,0.214,0.267,0.167,0.75,0.0,0.25,0.0,0.429,0.6,0.344,11,11,114,52,15,12,28,19,36,47,15,14,1,45,36,35,128,22,18,1,115,8,24
Players,203109,Jae Crowder,Jae,1610612756,PHX,30.0,8,4,4,0.5,22.0,0.02,0.0,0.0,0.0,0.0,0.214,0.2,0.0,0.25,0.222,0.333,0.0,0.0,0.25,0.0,0.105,0.111,0.081,11,11,114,52,12,100,73,91,36,66,36,35,40,34,46,22,1,22,18,1,63,49,79
Players,1628969,Mikal Bridges,Mikal,1610612756,PHX,24.0,8,4,4,0.5,15.0,0.083,0.222,0.143,1.0,0.4,0.0,0.0,0.0,0.25,0.214,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.167,11,11,114,52,26,82,37,58,1,15,46,47,40,34,48,39,1,22,11,1,89,63,48
Players,1628470,Torrey Craig,Torrey,1610612756,PHX,30.0,3,3,0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,53,19,1,1,112,102,73,91,36,66,46,47,40,73,81,39,1,22,20,1,89,63,85
