GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,GAME_WEEK
21900014,2019-10-24,ATL,DET,AWAY,1
21900014,2019-10-24,ATL,DET,AWAY,2
21900028,2019-10-26,ATL,ORL,HOME,3
21900028,2019-10-26,ATL,ORL,HOME,4
21900043,2019-10-28,ATL,PHI,HOME,5
21900043,2019-10-28,ATL,PHI,HOME,6
21900052,2019-10-29,ATL,MIA,AWAY,7
21900052,2019-10-29,ATL,MIA,AWAY,8
21900066,2019-10-31,ATL,MIA,HOME,9
21900066,2019-10-31,ATL,MIA,HOME,10
21900099,2019-11-05,ATL,SAS,HOME,11
21900099,2019-11-05,ATL,SAS,HOME,12
21900105,2019-11-06,ATL,CHI,HOME,13
21900105,2019-11-06,ATL,CHI,HOME,14
21900119,2019-11-08,ATL,SAC,HOME,15
21900119,2019-11-08,ATL,SAC,HOME,16
21900138,2019-11-10,ATL,POR,AWAY,17
21900138,2019-11-10,ATL,POR,AWAY,18
21900150,2019-11-12,ATL,DEN,AWAY,19
21900150,2019-11-12,ATL,DEN,AWAY,20
21900165,2019-11-14,ATL,PHX,AWAY,21
21900165,2019-11-14,ATL,PHX,AWAY,22
21900182,2019-11-16,ATL,LAC,AWAY,23
21900182,2019-11-16,ATL,LAC,AWAY,24
21900188,2019-11-17,ATL,LAL,AWAY,25
21900188,2019-11-17,ATL,LAL,AWAY,26
21900204,2019-11-20,ATL,MIL,HOME,27
21900204,2019-11-20,ATL,MIL,HOME,28
21900215,2019-11-22,ATL,DET,AWAY,29
21900215,2019-11-22,ATL,DET,AWAY,30
21900228,2019-11-23,ATL,TOR,HOME,31
21900228,2019-11-23,ATL,TOR,HOME,32
21900243,2019-11-25,ATL,MIN,HOME,33
21900243,2019-11-25,ATL,MIN,HOME,34
21900261,2019-11-27,ATL,MIL,AWAY,35
21900261,2019-11-27,ATL,MIL,AWAY,36
21900272,2019-11-29,ATL,IND,AWAY,37
21900272,2019-11-29,ATL,IND,AWAY,38
21900282,2019-11-30,ATL,HOU,AWAY,39
21900282,2019-11-30,ATL,HOU,AWAY,40
21900295,2019-12-02,ATL,GSW,HOME,41
21900295,2019-12-02,ATL,GSW,HOME,42
21900309,2019-12-04,ATL,BKN,HOME,43
21900309,2019-12-04,ATL,BKN,HOME,44
21900336,2019-12-08,ATL,CHA,AWAY,45
21900336,2019-12-08,ATL,CHA,AWAY,46
21900354,2019-12-10,ATL,MIA,AWAY,47
21900354,2019-12-10,ATL,MIA,AWAY,48
21900361,2019-12-11,ATL,CHI,AWAY,49
21900361,2019-12-11,ATL,CHI,AWAY,50
21900373,2019-12-13,ATL,IND,HOME,51
21900373,2019-12-13,ATL,IND,HOME,52
21900390,2019-12-15,ATL,LAL,HOME,53
21900390,2019-12-15,ATL,LAL,HOME,54
21900403,2019-12-17,ATL,NYK,AWAY,55
21900403,2019-12-17,ATL,NYK,AWAY,56
21900416,2019-12-19,ATL,UTA,HOME,57
21900416,2019-12-19,ATL,UTA,HOME,58
21900431,2019-12-21,ATL,BKN,AWAY,59
21900431,2019-12-21,ATL,BKN,AWAY,60
21900444,2019-12-23,ATL,CLE,AWAY,61
21900444,2019-12-23,ATL,CLE,AWAY,62
21900469,2019-12-27,ATL,MIL,HOME,63
21900469,2019-12-27,ATL,MIL,HOME,64
21900477,2019-12-28,ATL,CHI,AWAY,65
21900477,2019-12-28,ATL,CHI,AWAY,66
21900491,2019-12-30,ATL,ORL,AWAY,67
21900491,2019-12-30,ATL,ORL,AWAY,68
21900517,2020-01-03,ATL,BOS,AWAY,69
21900517,2020-01-03,ATL,BOS,AWAY,70
21900526,2020-01-04,ATL,IND,HOME,71
21900526,2020-01-04,ATL,IND,HOME,72
21900543,2020-01-06,ATL,DEN,HOME,73
21900543,2020-01-06,ATL,DEN,HOME,74
21900558,2020-01-08,ATL,HOU,HOME,75
21900558,2020-01-08,ATL,HOU,HOME,76
21900567,2020-01-10,ATL,WAS,AWAY,77
21900567,2020-01-10,ATL,WAS,AWAY,78
21900586,2020-01-12,ATL,BKN,AWAY,79
21900586,2020-01-12,ATL,BKN,AWAY,80
21900598,2020-01-14,ATL,PHX,HOME,81
21900598,2020-01-14,ATL,PHX,HOME,82
21900624,2020-01-17,ATL,SAS,AWAY,83
21900624,2020-01-17,ATL,SAS,AWAY,84
21900629,2020-01-18,ATL,DET,HOME,85
21900629,2020-01-18,ATL,DET,HOME,86
21900640,2020-01-20,ATL,TOR,HOME,87
21900640,2020-01-20,ATL,TOR,HOME,88
21900656,2020-01-22,ATL,LAC,HOME,89
21900656,2020-01-22,ATL,LAC,HOME,90
21900677,2020-01-24,ATL,OKC,AWAY,91
21900677,2020-01-24,ATL,OKC,AWAY,92
21900687,2020-01-26,ATL,WAS,HOME,93
21900687,2020-01-26,ATL,WAS,HOME,94
21900703,2020-01-28,ATL,TOR,AWAY,95
21900703,2020-01-28,ATL,TOR,AWAY,96
21900716,2020-01-30,ATL,PHI,HOME,97
21900716,2020-01-30,ATL,PHI,HOME,98
21900733,2020-02-01,ATL,DAL,AWAY,99
21900733,2020-02-01,ATL,DAL,AWAY,100
21900745,2020-02-03,ATL,BOS,HOME,101
21900745,2020-02-03,ATL,BOS,HOME,102
21900759,2020-02-05,ATL,MIN,AWAY,103
21900759,2020-02-05,ATL,MIN,AWAY,104
21900771,2020-02-07,ATL,BOS,AWAY,105
21900771,2020-02-07,ATL,BOS,AWAY,106
21900787,2020-02-09,ATL,NYK,HOME,107
21900787,2020-02-09,ATL,NYK,HOME,108
21900795,2020-02-10,ATL,ORL,AWAY,109
21900795,2020-02-10,ATL,ORL,AWAY,110
21900807,2020-02-12,ATL,CLE,AWAY,111
21900807,2020-02-12,ATL,CLE,AWAY,112
21900821,2020-02-20,ATL,MIA,HOME,113
21900821,2020-02-20,ATL,MIA,HOME,114
21900837,2020-02-22,ATL,DAL,HOME,115
21900837,2020-02-22,ATL,DAL,HOME,116
21900850,2020-02-24,ATL,PHI,AWAY,117
21900850,2020-02-24,ATL,PHI,AWAY,118
21900867,2020-02-26,ATL,ORL,HOME,119
21900867,2020-02-26,ATL,ORL,HOME,120
21900878,2020-02-28,ATL,BKN,HOME,121
21900878,2020-02-28,ATL,BKN,HOME,122
21900888,2020-02-29,ATL,POR,HOME,123
21900888,2020-02-29,ATL,POR,HOME,124
21900905,2020-03-02,ATL,MEM,HOME,125
21900905,2020-03-02,ATL,MEM,HOME,126
21900930,2020-03-06,ATL,WAS,AWAY,127
21900930,2020-03-06,ATL,WAS,AWAY,128
21900943,2020-03-07,ATL,MEM,AWAY,129
21900943,2020-03-07,ATL,MEM,AWAY,130
21900957,2020-03-09,ATL,CHA,HOME,131
21900957,2020-03-09,ATL,CHA,HOME,132
21900969,2020-03-11,ATL,NYK,HOME,133
21900969,2020-03-11,ATL,NYK,HOME,134
21900006,2019-10-23,BKN,MIN,HOME,1
21900006,2019-10-23,BKN,MIN,HOME,2
21900019,2019-10-25,BKN,NYK,HOME,3
21900019,2019-10-25,BKN,NYK,HOME,4
21900037,2019-10-27,BKN,MEM,AWAY,5
21900037,2019-10-27,BKN,MEM,AWAY,6
21900059,2019-10-30,BKN,IND,HOME,7
21900059,2019-10-30,BKN,IND,HOME,8
21900069,2019-11-01,BKN,HOU,HOME,9
21900069,2019-11-01,BKN,HOU,HOME,10
21900078,2019-11-02,BKN,DET,AWAY,11
21900078,2019-11-02,BKN,DET,AWAY,12
21900092,2019-11-04,BKN,NOP,HOME,13
21900092,2019-11-04,BKN,NOP,HOME,14
21900125,2019-11-08,BKN,POR,AWAY,15
21900125,2019-11-08,BKN,POR,AWAY,16
21900137,2019-11-10,BKN,PHX,AWAY,17
21900137,2019-11-10,BKN,PHX,AWAY,18
21900152,2019-11-12,BKN,UTA,AWAY,19
21900152,2019-11-12,BKN,UTA,AWAY,20
21900166,2019-11-14,BKN,DEN,AWAY,21
21900166,2019-11-14,BKN,DEN,AWAY,22
21900175,2019-11-16,BKN,CHI,AWAY,23
21900175,2019-11-16,BKN,CHI,AWAY,24
21900190,2019-11-18,BKN,IND,HOME,25
21900190,2019-11-18,BKN,IND,HOME,26
21900205,2019-11-20,BKN,CHA,HOME,27
21900205,2019-11-20,BKN,CHA,HOME,28
21900217,2019-11-22,BKN,SAC,HOME,29
21900217,2019-11-22,BKN,SAC,HOME,30
21900236,2019-11-24,BKN,NYK,AWAY,31
21900236,2019-11-24,BKN,NYK,AWAY,32
21900240,2019-11-25,BKN,CLE,AWAY,33
21900240,2019-11-25,BKN,CLE,AWAY,34
21900253,2019-11-27,BKN,BOS,AWAY,35
21900253,2019-11-27,BKN,BOS,AWAY,36
21900267,2019-11-29,BKN,BOS,HOME,37
21900267,2019-11-29,BKN,BOS,HOME,38
21900284,2019-12-01,BKN,MIA,HOME,39
21900284,2019-12-01,BKN,MIA,HOME,40
21900309,2019-12-04,BKN,ATL,AWAY,41
21900309,2019-12-04,BKN,ATL,AWAY,42
21900320,2019-12-06,BKN,CHA,AWAY,43
21900320,2019-12-06,BKN,CHA,AWAY,44
21900335,2019-12-08,BKN,DEN,HOME,45
21900335,2019-12-08,BKN,DEN,HOME,46
21900360,2019-12-11,BKN,CHA,HOME,47
21900360,2019-12-11,BKN,CHA,HOME,48
21900381,2019-12-14,BKN,TOR,AWAY,49
21900381,2019-12-14,BKN,TOR,AWAY,50
21900391,2019-12-15,BKN,PHI,HOME,51
21900391,2019-12-15,BKN,PHI,HOME,52
21900404,2019-12-17,BKN,NOP,AWAY,53
21900404,2019-12-17,BKN,NOP,AWAY,54
21900418,2019-12-19,BKN,SAS,AWAY,55
21900418,2019-12-19,BKN,SAS,AWAY,56
21900431,2019-12-21,BKN,ATL,HOME,57
21900431,2019-12-21,BKN,ATL,HOME,58
21900461,2019-12-26,BKN,NYK,HOME,59
21900461,2019-12-26,BKN,NYK,HOME,60
21900478,2019-12-28,BKN,HOU,AWAY,61
21900478,2019-12-28,BKN,HOU,AWAY,62
21900494,2019-12-30,BKN,MIN,AWAY,63
21900494,2019-12-30,BKN,MIN,AWAY,64
21900513,2020-01-02,BKN,DAL,AWAY,65
21900513,2020-01-02,BKN,DAL,AWAY,66
21900524,2020-01-04,BKN,TOR,HOME,67
21900524,2020-01-04,BKN,TOR,HOME,68
21900540,2020-01-06,BKN,ORL,AWAY,69
21900540,2020-01-06,BKN,ORL,AWAY,70
21900550,2020-01-07,BKN,OKC,HOME,71
21900550,2020-01-07,BKN,OKC,HOME,72
21900568,2020-01-10,BKN,MIA,HOME,73
21900568,2020-01-10,BKN,MIA,HOME,74
21900586,2020-01-12,BKN,ATL,HOME,75
21900586,2020-01-12,BKN,ATL,HOME,76
21900599,2020-01-14,BKN,UTA,HOME,77
21900599,2020-01-14,BKN,UTA,HOME,78
21900605,2020-01-15,BKN,PHI,AWAY,79
21900605,2020-01-15,BKN,PHI,AWAY,80
21900627,2020-01-18,BKN,MIL,HOME,81
21900627,2020-01-18,BKN,MIL,HOME,82
21900641,2020-01-20,BKN,PHI,HOME,83
21900641,2020-01-20,BKN,PHI,HOME,84
21900667,2020-01-23,BKN,LAL,HOME,85
21900667,2020-01-23,BKN,LAL,HOME,86
21900681,2020-01-25,BKN,DET,AWAY,87
21900681,2020-01-25,BKN,DET,AWAY,88
21900688,2020-01-26,BKN,NYK,AWAY,89
21900688,2020-01-26,BKN,NYK,AWAY,90
21900709,2020-01-29,BKN,DET,HOME,91
21900709,2020-01-29,BKN,DET,HOME,92
21900721,2020-01-31,BKN,CHI,HOME,93
21900721,2020-01-31,BKN,CHI,HOME,94
21900731,2020-02-01,BKN,WAS,AWAY,95
21900731,2020-02-01,BKN,WAS,AWAY,96
21900746,2020-02-03,BKN,PHX,HOME,97
21900746,2020-02-03,BKN,PHX,HOME,98
21900757,2020-02-05,BKN,GSW,HOME,99
21900757,2020-02-05,BKN,GSW,HOME,100
21900781,2020-02-08,BKN,TOR,AWAY,101
21900781,2020-02-08,BKN,TOR,AWAY,102
21900794,2020-02-10,BKN,IND,AWAY,103
21900794,2020-02-10,BKN,IND,AWAY,104
21900809,2020-02-12,BKN,TOR,HOME,105
21900809,2020-02-12,BKN,TOR,HOME,106
21900822,2020-02-20,BKN,PHI,AWAY,107
21900822,2020-02-20,BKN,PHI,AWAY,108
21900836,2020-02-22,BKN,CHA,AWAY,109
21900836,2020-02-22,BKN,CHA,AWAY,110
21900852,2020-02-24,BKN,ORL,HOME,111
21900852,2020-02-24,BKN,ORL,HOME,112
21900866,2020-02-26,BKN,WAS,AWAY,113
21900866,2020-02-26,BKN,WAS,AWAY,114
21900878,2020-02-28,BKN,ATL,AWAY,115
21900878,2020-02-28,BKN,ATL,AWAY,116
21900889,2020-02-29,BKN,MIA,AWAY,117
21900889,2020-02-29,BKN,MIA,AWAY,118
21900910,2020-03-03,BKN,BOS,AWAY,119
21900910,2020-03-03,BKN,BOS,AWAY,120
