GAME_ID,GAME_DATE,TEAM,OPPONENT,HOME/AWAY,ROUND,GAME_NO_IN_SERIES
41900131,2020-08-18,IND,MIA,HOME,RND1,2
41900132,2020-08-20,IND,MIA,HOME,RND1,3
41900132,2020-08-20,IND,MIA,HOME,RND1,4
41900133,2020-08-22,IND,MIA,AWAY,RND1,5
41900133,2020-08-22,IND,MIA,AWAY,RND1,6
41900134,2020-08-24,IND,MIA,AWAY,RND1,7
41900134,2020-08-24,IND,MIA,AWAY,RND1,8
41900151,2020-08-17,LAC,DAL,HOME,RND1,1
41900151,2020-08-17,LAC,DAL,HOME,RND1,2
41900152,2020-08-19,LAC,DAL,HOME,RND1,3
41900152,2020-08-19,LAC,DAL,HOME,RND1,4
41900153,2020-08-21,LAC,DAL,AWAY,RND1,5
41900153,2020-08-21,LAC,DAL,AWAY,RND1,6
41900154,2020-08-23,LAC,DAL,AWAY,RND1,7
41900154,2020-08-23,LAC,DAL,AWAY,RND1,8
41900155,2020-08-25,LAC,DAL,HOME,RND1,9
41900155,2020-08-25,LAC,DAL,HOME,RND1,10
41900156,2020-08-30,LAC,DAL,AWAY,RND1,11
41900156,2020-08-30,LAC,DAL,AWAY,RND1,12
41900231,2020-09-03,LAC,DEN,HOME,SF,1
41900231,2020-09-03,LAC,DEN,HOME,SF,2
41900232,2020-09-05,LAC,DEN,HOME,SF,3
41900232,2020-09-05,LAC,DEN,HOME,SF,4
41900233,2020-09-07,LAC,DEN,AWAY,SF,5
41900233,2020-09-07,LAC,DEN,AWAY,SF,6
41900234,2020-09-09,LAC,DEN,AWAY,SF,7
41900234,2020-09-09,LAC,DEN,AWAY,SF,8
41900235,2020-09-11,LAC,DEN,HOME,SF,9
41900235,2020-09-11,LAC,DEN,HOME,SF,10
41900236,2020-09-13,LAC,DEN,AWAY,SF,11
41900236,2020-09-13,LAC,DEN,AWAY,SF,12
41900237,2020-09-15,LAC,DEN,HOME,SF,13
41900237,2020-09-15,LAC,DEN,HOME,SF,14
41900141,2020-08-18,LAL,POR,HOME,RND1,1
41900141,2020-08-18,LAL,POR,HOME,RND1,2
41900142,2020-08-20,LAL,POR,HOME,RND1,3
41900142,2020-08-20,LAL,POR,HOME,RND1,4
41900143,2020-08-22,LAL,POR,AWAY,RND1,5
41900143,2020-08-22,LAL,POR,AWAY,RND1,6
41900144,2020-08-24,LAL,POR,AWAY,RND1,7
41900144,2020-08-24,LAL,POR,AWAY,RND1,8
41900145,2020-08-29,LAL,POR,HOME,RND1,9
41900145,2020-08-29,LAL,POR,HOME,RND1,10
41900221,2020-09-04,LAL,HOU,HOME,SF,1
41900221,2020-09-04,LAL,HOU,HOME,SF,2
41900222,2020-09-06,LAL,HOU,HOME,SF,3
41900222,2020-09-06,LAL,HOU,HOME,SF,4
41900223,2020-09-08,LAL,HOU,AWAY,SF,5
41900223,2020-09-08,LAL,HOU,AWAY,SF,6
41900224,2020-09-10,LAL,HOU,AWAY,SF,7
41900224,2020-09-10,LAL,HOU,AWAY,SF,8
41900225,2020-09-12,LAL,HOU,HOME,SF,9
41900225,2020-09-12,LAL,HOU,HOME,SF,10
41900311,2020-09-18,LAL,DEN,HOME,CONF,1
41900311,2020-09-18,LAL,DEN,HOME,CONF,2
41900312,2020-09-20,LAL,DEN,HOME,CONF,3
41900312,2020-09-20,LAL,DEN,HOME,CONF,4
41900313,2020-09-22,LAL,DEN,AWAY,CONF,5
41900313,2020-09-22,LAL,DEN,AWAY,CONF,6
41900314,2020-09-24,LAL,DEN,AWAY,CONF,7
41900314,2020-09-24,LAL,DEN,AWAY,CONF,8
41900315,2020-09-26,LAL,DEN,HOME,CONF,9
41900315,2020-09-26,LAL,DEN,HOME,CONF,10
41900401,2020-09-30,LAL,MIA,HOME,FINALS,1
41900401,2020-09-30,LAL,MIA,HOME,FINALS,2
41900402,2020-10-02,LAL,MIA,HOME,FINALS,3
41900402,2020-10-02,LAL,MIA,HOME,FINALS,4
41900403,2020-10-04,LAL,MIA,AWAY,FINALS,5
41900403,2020-10-04,LAL,MIA,AWAY,FINALS,6
41900404,2020-10-06,LAL,MIA,AWAY,FINALS,7
41900404,2020-10-06,LAL,MIA,AWAY,FINALS,8
41900405,2020-10-09,LAL,MIA,HOME,FINALS,9
41900405,2020-10-09,LAL,MIA,HOME,FINALS,10
41900406,2020-10-11,LAL,MIA,AWAY,FINALS,11
41900406,2020-10-11,LAL,MIA,AWAY,FINALS,12
41900131,2020-08-18,MIA,IND,AWAY,RND1,1
41900131,2020-08-18,MIA,IND,AWAY,RND1,2
41900132,2020-08-20,MIA,IND,AWAY,RND1,3
41900132,2020-08-20,MIA,IND,AWAY,RND1,4
41900133,2020-08-22,MIA,IND,HOME,RND1,5
41900133,2020-08-22,MIA,IND,HOME,RND1,6
41900134,2020-08-24,MIA,IND,HOME,RND1,7
41900134,2020-08-24,MIA,IND,HOME,RND1,8
41900201,2020-08-31,MIA,MIL,AWAY,SF,1
41900201,2020-08-31,MIA,MIL,AWAY,SF,2
41900202,2020-09-02,MIA,MIL,AWAY,SF,3
41900202,2020-09-02,MIA,MIL,AWAY,SF,4
41900203,2020-09-04,MIA,MIL,HOME,SF,5
41900203,2020-09-04,MIA,MIL,HOME,SF,6
41900204,2020-09-06,MIA,MIL,HOME,SF,7
41900204,2020-09-06,MIA,MIL,HOME,SF,8
41900205,2020-09-08,MIA,MIL,AWAY,SF,9
41900205,2020-09-08,MIA,MIL,AWAY,SF,10
41900301,2020-09-15,MIA,BOS,AWAY,CONF,1
41900301,2020-09-15,MIA,BOS,AWAY,CONF,2
41900302,2020-09-17,MIA,BOS,AWAY,CONF,3
41900302,2020-09-17,MIA,BOS,AWAY,CONF,4
41900303,2020-09-19,MIA,BOS,HOME,CONF,5
41900303,2020-09-19,MIA,BOS,HOME,CONF,6
41900304,2020-09-23,MIA,BOS,HOME,CONF,7
41900304,2020-09-23,MIA,BOS,HOME,CONF,8
41900305,2020-09-25,MIA,BOS,AWAY,CONF,9
41900305,2020-09-25,MIA,BOS,AWAY,CONF,10
41900306,2020-09-27,MIA,BOS,HOME,CONF,11
41900306,2020-09-27,MIA,BOS,HOME,CONF,12
41900401,2020-09-30,MIA,LAL,AWAY,FINALS,1
41900401,2020-09-30,MIA,LAL,AWAY,FINALS,2
41900402,2020-10-02,MIA,LAL,AWAY,FINALS,3
41900402,2020-10-02,MIA,LAL,AWAY,FINALS,4
41900403,2020-10-04,MIA,LAL,HOME,FINALS,5
41900403,2020-10-04,MIA,LAL,HOME,FINALS,6
41900404,2020-10-06,MIA,LAL,HOME,FINALS,7
41900404,2020-10-06,MIA,LAL,HOME,FINALS,8
41900405,2020-10-09,MIA,LAL,AWAY,FINALS,9
41900405,2020-10-09,MIA,LAL,AWAY,FINALS,10
41900406,2020-10-11,MIA,LAL,HOME,FINALS,11
41900406,2020-10-11,MIA,LAL,HOME,FINALS,12
41900101,2020-08-18,MIL,ORL,HOME,RND1,1
41900101,2020-08-18,MIL,ORL,HOME,RND1,2
41900102,2020-08-20,MIL,ORL,HOME,RND1,3
41900102,2020-08-20,MIL,ORL,HOME,RND1,4
41900103,2020-08-22,MIL,ORL,AWAY,RND1,5
41900103,2020-08-22,MIL,ORL,AWAY,RND1,6
41900104,2020-08-24,MIL,ORL,AWAY,RND1,7
41900104,2020-08-24,MIL,ORL,AWAY,RND1,8
41900105,2020-08-29,MIL,ORL,HOME,RND1,9
41900105,2020-08-29,MIL,ORL,HOME,RND1,10
41900201,2020-08-31,MIL,MIA,HOME,SF,1
41900201,2020-08-31,MIL,MIA,HOME,SF,2
41900202,2020-09-02,MIL,MIA,HOME,SF,3
41900202,2020-09-02,MIL,MIA,HOME,SF,4
41900203,2020-09-04,MIL,MIA,AWAY,SF,5
41900203,2020-09-04,MIL,MIA,AWAY,SF,6
41900204,2020-09-06,MIL,MIA,AWAY,SF,7
41900204,2020-09-06,MIL,MIA,AWAY,SF,8
41900205,2020-09-08,MIL,MIA,HOME,SF,9
41900205,2020-09-08,MIL,MIA,HOME,SF,10
41900171,2020-08-18,OKC,HOU,AWAY,RND1,1
41900171,2020-08-18,OKC,HOU,AWAY,RND1,2
41900172,2020-08-20,OKC,HOU,AWAY,RND1,3
41900172,2020-08-20,OKC,HOU,AWAY,RND1,4
41900173,2020-08-22,OKC,HOU,HOME,RND1,5
41900173,2020-08-22,OKC,HOU,HOME,RND1,6
41900174,2020-08-24,OKC,HOU,HOME,RND1,7
41900174,2020-08-24,OKC,HOU,HOME,RND1,8
41900175,2020-08-29,OKC,HOU,AWAY,RND1,9
41900175,2020-08-29,OKC,HOU,AWAY,RND1,10
41900176,2020-08-31,OKC,HOU,HOME,RND1,11
41900176,2020-08-31,OKC,HOU,HOME,RND1,12
41900177,2020-09-02,OKC,HOU,AWAY,RND1,13
41900177,2020-09-02,OKC,HOU,AWAY,RND1,14
41900101,2020-08-18,ORL,MIL,AWAY,RND1,1
41900101,2020-08-18,ORL,MIL,AWAY,RND1,2
41900102,2020-08-20,ORL,MIL,AWAY,RND1,3
41900102,2020-08-20,ORL,MIL,AWAY,RND1,4
41900103,2020-08-22,ORL,MIL,HOME,RND1,5
41900103,2020-08-22,ORL,MIL,HOME,RND1,6
41900104,2020-08-24,ORL,MIL,HOME,RND1,7
41900104,2020-08-24,ORL,MIL,HOME,RND1,8
41900105,2020-08-29,ORL,MIL,AWAY,RND1,9
41900105,2020-08-29,ORL,MIL,AWAY,RND1,10
41900121,2020-08-17,PHI,BOS,AWAY,RND1,1
41900121,2020-08-17,PHI,BOS,AWAY,RND1,2
41900122,2020-08-19,PHI,BOS,AWAY,RND1,3
41900122,2020-08-19,PHI,BOS,AWAY,RND1,4
41900123,2020-08-21,PHI,BOS,HOME,RND1,5
41900123,2020-08-21,PHI,BOS,HOME,RND1,6
41900124,2020-08-23,PHI,BOS,HOME,RND1,7
41900124,2020-08-23,PHI,BOS,HOME,RND1,8
41900141,2020-08-18,POR,LAL,AWAY,RND1,1
41900141,2020-08-18,POR,LAL,AWAY,RND1,2
41900142,2020-08-20,POR,LAL,AWAY,RND1,3
41900142,2020-08-20,POR,LAL,AWAY,RND1,4
41900143,2020-08-22,POR,LAL,HOME,RND1,5
41900143,2020-08-22,POR,LAL,HOME,RND1,6
41900144,2020-08-24,POR,LAL,HOME,RND1,7
41900144,2020-08-24,POR,LAL,HOME,RND1,8
41900145,2020-08-29,POR,LAL,AWAY,RND1,9
41900145,2020-08-29,POR,LAL,AWAY,RND1,10
41900111,2020-08-17,TOR,BKN,HOME,RND1,1
41900111,2020-08-17,TOR,BKN,HOME,RND1,2
41900112,2020-08-19,TOR,BKN,HOME,RND1,3
41900112,2020-08-19,TOR,BKN,HOME,RND1,4
41900113,2020-08-21,TOR,BKN,AWAY,RND1,5
41900113,2020-08-21,TOR,BKN,AWAY,RND1,6
41900114,2020-08-23,TOR,BKN,AWAY,RND1,7
41900114,2020-08-23,TOR,BKN,AWAY,RND1,8
41900211,2020-08-30,TOR,BOS,HOME,SF,1
41900211,2020-08-30,TOR,BOS,HOME,SF,2
41900212,2020-09-01,TOR,BOS,HOME,SF,3
41900212,2020-09-01,TOR,BOS,HOME,SF,4
41900213,2020-09-03,TOR,BOS,AWAY,SF,5
41900213,2020-09-03,TOR,BOS,AWAY,SF,6
41900214,2020-09-05,TOR,BOS,AWAY,SF,7
41900214,2020-09-05,TOR,BOS,AWAY,SF,8
41900215,2020-09-07,TOR,BOS,HOME,SF,9
41900215,2020-09-07,TOR,BOS,HOME,SF,10
41900216,2020-09-09,TOR,BOS,AWAY,SF,11
41900216,2020-09-09,TOR,BOS,AWAY,SF,12
41900217,2020-09-11,TOR,BOS,HOME,SF,13
41900217,2020-09-11,TOR,BOS,HOME,SF,14
41900161,2020-08-17,UTA,DEN,AWAY,RND1,1
41900161,2020-08-17,UTA,DEN,AWAY,RND1,2
41900162,2020-08-19,UTA,DEN,AWAY,RND1,3
41900162,2020-08-19,UTA,DEN,AWAY,RND1,4
41900163,2020-08-21,UTA,DEN,HOME,RND1,5
41900163,2020-08-21,UTA,DEN,HOME,RND1,6
41900164,2020-08-23,UTA,DEN,HOME,RND1,7
41900164,2020-08-23,UTA,DEN,HOME,RND1,8
41900165,2020-08-25,UTA,DEN,AWAY,RND1,9
41900165,2020-08-25,UTA,DEN,AWAY,RND1,10
41900166,2020-08-30,UTA,DEN,HOME,RND1,11
41900166,2020-08-30,UTA,DEN,HOME,RND1,12
41900167,2020-09-01,UTA,DEN,AWAY,RND1,13
41900167,2020-09-01,UTA,DEN,AWAY,RND1,14
