game_id,game_date,away_team,home_team,game_no,pf,opp_pf
22000022,2020-12-26,OKC,CHA,1,109,107.0
22000043,2020-12-28,UTA,OKC,2,109,110.0
22000052,2020-12-29,ORL,OKC,3,107,118.0
22000067,2020-12-31,NOP,OKC,4,80,113.0
22000081,2021-01-02,OKC,ORL,5,108,99.0
22000096,2021-01-04,OKC,MIA,6,90,118.0
22000114,2021-01-06,OKC,NOP,7,111,110.0
22000125,2021-01-08,OKC,NYK,8,101,89.0
22000143,2021-01-10,OKC,BKN,9,129,116.0
22000162,2021-01-12,SAS,OKC,10,102,112.0
22000170,2021-01-13,LAL,OKC,11,99,128.0
22000184,2021-01-15,CHI,OKC,12,127,125.0
22000213,2021-01-19,OKC,DEN,13,101,119.0
22000239,2021-01-22,OKC,LAC,14,106,120.0
22000251,2021-01-24,OKC,LAC,15,100,108.0
22000267,2021-01-25,OKC,POR,16,125,122.0
22000281,2021-01-27,OKC,PHX,17,102,97.0
22000295,2021-01-29,BKN,OKC,18,125,147.0
22000318,2021-02-01,HOU,OKC,19,106,136.0
22000333,2021-02-03,HOU,OKC,20,104,87.0
22000348,2021-02-05,MIN,OKC,21,103,106.0
22000359,2021-02-06,MIN,OKC,22,120,118.0
22000374,2021-02-08,OKC,LAL,23,112,119.0
22000390,2021-02-10,OKC,LAL,24,113,114.0
22000401,2021-02-12,OKC,DEN,25,95,97.0
22000415,2021-02-14,MIL,OKC,26,114,109.0
22000432,2021-02-16,POR,OKC,27,104,115.0
22000562,2021-02-17,OKC,MEM,28,113,122.0
22000453,2021-02-19,OKC,MIL,29,85,98.0
22000466,2021-02-21,OKC,CLE,30,117,101.0
22000475,2021-02-22,MIA,OKC,31,94,108.0
22000495,2021-02-24,SAS,OKC,32,102,99.0
22000510,2021-02-26,ATL,OKC,33,118,109.0
22000518,2021-02-27,DEN,OKC,34,96,126.0
22000549,2021-03-03,OKC,DAL,35,78,87.0
22000556,2021-03-04,OKC,SAS,36,107,102.0
22000575,2021-03-11,DAL,OKC,37,116,108.0
22000586,2021-03-13,NYK,OKC,38,97,119.0
22000593,2021-03-14,MEM,OKC,39,128,122.0
22000612,2021-03-16,OKC,CHI,40,102,123.0
22000626,2021-03-18,OKC,ATL,41,93,116.0
22000016,2021-03-21,OKC,HOU,42,114,112.0
22000654,2021-03-22,OKC,MIN,43,112,103.0
22000674,2021-03-24,MEM,OKC,44,107,116.0
22000699,2021-03-27,BOS,OKC,45,94,111.0
22000713,2021-03-29,DAL,OKC,46,106,127.0
22000727,2021-03-31,TOR,OKC,47,113,103.0
22000744,2021-04-02,OKC,PHX,48,103,140.0
22000753,2021-04-03,OKC,POR,49,85,133.0
22000766,2021-04-05,DET,OKC,50,108,132.0
22000781,2021-04-07,CHA,OKC,51,102,113.0
22000785,2021-04-08,CLE,OKC,52,102,129.0
22000199,2021-04-10,PHI,OKC,53,93,117.0
22000826,2021-04-13,OKC,UTA,54,96,106.0
22000836,2021-04-14,GSW,OKC,55,109,147.0
22000845,2021-04-16,OKC,DET,56,104,110.0
22000865,2021-04-18,OKC,TOR,57,106,112.0
22000872,2021-04-19,OKC,WAS,58,107,119.0
22000882,2021-04-21,OKC,IND,59,116,122.0
22000902,2021-04-23,WAS,OKC,60,109,129.0
22000918,2021-04-26,OKC,PHI,61,90,121.0
22000927,2021-04-27,OKC,BOS,62,119,115.0
22000947,2021-04-29,NOP,OKC,63,95,109.0
22000963,2021-05-01,IND,OKC,64,95,152.0
22000972,2021-05-02,PHX,OKC,65,120,123.0
22000988,2021-05-04,SAC,OKC,66,99,103.0
22001001,2021-05-06,OKC,GSW,67,97,118.0
22001017,2021-05-08,OKC,GSW,68,97,136.0
22001025,2021-05-09,OKC,SAC,69,98,126.0
22001040,2021-05-11,OKC,SAC,70,106,122.0
22001056,2021-05-14,UTA,OKC,71,93,109.0
22001074,2021-05-16,LAC,OKC,72,117,112.0
