close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fgm_lt_10,fga_lt_10,lt_10_pct,ns_lt_10_pct,plusminus
1629622,Max Strus,1610612739,CLE,G-F,29.0,9,8,0.44,3.11,5.33,0.583,0.606,-0.023
1630596,Evan Mobley,1610612739,CLE,C,24.0,8,8,0.353,3.38,5.25,0.643,0.608,0.035
1628386,Jarrett Allen,1610612739,CLE,C,27.0,9,9,0.343,2.67,5.11,0.522,0.611,-0.089
1629636,Darius Garland,1610612739,CLE,G,25.0,5,5,0.595,3.8,5.0,0.76,0.608,0.152
1629731,Dean Wade,1610612739,CLE,F-C,28.0,8,7,0.532,2.75,4.13,0.667,0.594,0.072
1629660,Ty Jerome,1610612739,CLE,G-F,27.0,9,8,0.439,2.22,4.0,0.556,0.611,-0.055
1629631,De'Andre Hunter,1610612739,CLE,F-G,27.0,8,8,0.38,2.38,3.38,0.704,0.596,0.108
1629643,Chuma Okeke,1610612739,CLE,F,26.0,1,1,1.0,2.0,3.0,0.667,0.633,0.034
1628378,Donovan Mitchell,1610612739,CLE,G,28.0,9,9,0.308,2.0,2.67,0.75,0.59,0.16
1630241,Sam Merrill,1610612739,CLE,G,29.0,8,8,0.357,1.5,2.5,0.6,0.593,0.007
202684,Tristan Thompson,1610612739,CLE,C-F,34.0,2,2,0.444,1.5,2.0,0.75,0.589,0.161
1642281,Jaylon Tyson,1610612739,CLE,G-F,22.0,4,3,0.636,0.75,1.75,0.429,0.554,-0.125
1641854,Craig Porter Jr.,1610612739,CLE,G,25.0,6,5,0.526,0.33,1.67,0.2,0.582,-0.382
1630171,Isaac Okoro,1610612739,CLE,F-G,24.0,9,6,0.313,0.89,1.11,0.8,0.595,0.205
1629750,Javonte Green,1610612739,CLE,G,31.0,5,2,0.3,0.2,0.6,0.333,0.571,-0.238
