GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK
Players,203460,Andre Roberson,Andre,1610612760,OKC,24.0,24,11,13,0.458,51.45666666666666,0,7,2,8,28,15,17,36,2,1,5,1,38.8,163,157,281,248,188,234,72,114,132,326,248,322,234,78,232,212,268,181
Players,201627,Anthony Morrow,Anthony,1610612760,OKC,30.0,18,7,11,0.389,20.88833333333333,0,0,3,0,12,6,4,14,0,0,2,1,8.7,211,215,251,302,281,234,237,94,303,214,147,161,147,200,1,130,268,307
Players,1626166,Cameron Payne,Cameron,1610612760,OKC,21.0,4,3,1,0.75,11.566666666666666,0,0,0,2,1,2,0,8,0,0,3,0,3.7,339,293,31,44,317,234,237,175,234,72,72,1,100,200,1,158,326,351
Players,203079,Dion Waiters,Dion,1610612760,OKC,24.0,38,20,18,0.526,130.64,2,5,3,6,42,48,19,96,1,1,11,3,45.5,38,45,361,173,55,169,104,94,152,394,411,332,376,126,232,323,192,161
Players,202683,Enes Freedom,Enes,1610612760,OKC,24.0,20,13,7,0.65,36.47,4,6,0,8,5,12,1,32,2,0,4,4,28.8,196,129,188,80,223,114,81,175,132,143,218,105,221,78,1,194,169,208
Players,203962,Josh Huestis,Josh,1610612760,OKC,24.0,1,0,1,0.0,0.035,0,0,0,0,0,0,0,0,0,0,0,0,0.0,404,408,31,408,429,234,237,175,303,1,1,1,1,200,1,1,326,400
Players,201142,Kevin Durant,Kevin,1610612760,OKC,27.0,37,20,17,0.541,144.26333333333332,12,13,11,32,54,52,24,106,5,6,12,29,202.2,51,45,341,158,38,30,21,20,34,417,417,359,396,24,407,338,23,17
Players,202713,Kyle Singler,Kyle,1610612760,OKC,28.0,9,5,4,0.556,16.495,0,0,0,0,6,9,0,12,0,0,1,1,5.1,289,252,127,142,291,234,237,175,303,151,187,1,134,200,1,63,268,337
Players,2555,Nick Collison,Nick,1610612760,OKC,35.0,4,2,2,0.5,2.546666666666667,0,0,0,0,2,0,0,4,0,0,1,0,3.9,339,326,75,188,390,234,237,175,303,75,1,1,63,200,1,63,326,350
Players,200751,Randy Foye,Randy,1610612760,OKC,32.0,24,11,13,0.458,59.00333333333333,0,0,0,0,14,12,4,34,2,0,6,5,27.2,163,157,281,248,173,234,237,175,303,230,218,161,228,78,1,231,154,213
Players,201566,Russell Westbrook,Russell,1610612760,OKC,27.0,42,22,20,0.524,161.40666666666667,15,13,20,38,59,60,26,116,3,10,25,35,242.4,16,25,395,178,18,14,21,4,18,426,430,379,410,48,430,428,12,3
Players,201586,Serge Ibaka,Serge,1610612760,OKC,26.0,39,20,19,0.513,129.85833333333332,2,6,5,20,47,56,26,96,9,4,19,5,104.2,32,45,379,185,56,169,81,64,61,405,425,379,376,8,386,405,154,71
Players,203500,Steven Adams,Steven,1610612760,OKC,22.0,33,19,14,0.576,111.76666666666668,4,11,0,18,34,33,11,66,6,0,16,10,100.8,81,64,298,121,90,114,34,175,69,369,358,259,309,21,1,385,98,75
