player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,travel,double_dribble,discontinued_dribble,off_three_sec,inbound,backcourt,off_goaltending,palming,off_foul,def_three_sec,charge,def_goaltending,lane,jump_ball,kicked_ball,gp_rank,w_rank,l_rank,w_pct_rank,travel_rank,double_dribble_rank,discontinued_dribble_rank,off_three_sec_rank,inbound_rank,backcourt_rank,off_goaltending_rank,palming_rank,off_foul_rank,def_three_sec_rank,charge_rank,def_goaltending_rank,lane_rank,jump_ball_rank,kicked_ball_rank,team
203932,Aaron Gordon,Aaron,1610612743,DEN,25.0,10,4,6,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1.0,0.0,0.0,0.0,63,80,197,118,16,4,4,8,1,16,11,4,7,13,16,7,3,2,41,DEN
1630174,Aaron Nesmith,Aaron,1610612738,BOS,21.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120,137,95,163,58,4,4,8,1,16,11,4,107,13,54,7,3,2,41,BOS
1627846,Abdel Nader,Abdel,1610612756,PHX,27.0,5,3,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,100,35,50,58,4,4,8,1,16,11,4,107,13,54,28,3,2,41,PHX
202692,Alec Burks,Alec,1610612752,NYK,29.0,5,1,4,0.2,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,120,137,95,163,16,4,4,1,1,16,11,4,107,4,54,28,3,2,41,NYK
1627936,Alex Caruso,Alex,1610612747,LAL,27.0,6,2,4,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100,115,95,131,58,4,4,8,1,16,11,4,107,13,54,28,3,2,41,LAL
203458,Alex Len,Alex,1610612764,WAS,28.0,5,1,4,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120,137,95,163,58,4,4,8,1,16,11,4,107,13,54,28,3,2,41,WAS
1628035,Alfonzo McKinnie,Alfonzo,1610612747,LAL,28.0,2,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209,201,35,201,58,4,4,8,1,16,11,4,107,13,54,28,3,2,41,LAL
1628993,Alize Johnson,Alize,1610612751,BKN,25.0,5,3,2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,120,100,35,50,58,4,4,8,1,16,11,4,63,13,16,28,3,2,41,BKN
1629599,Amir Coffey,Amir,1610612746,LAC,24.0,10,9,1,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63,31,8,8,58,4,4,8,1,16,11,4,107,13,54,28,3,2,41,LAC
203083,Andre Drummond,Andre,1610612747,LAL,27.0,5,2,3,0.4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,120,115,64,118,58,4,4,1,1,16,11,4,22,13,54,7,3,2,41,LAL
2738,Andre Iguodala,Andre,1610612748,MIA,37.0,4,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,169,201,95,201,58,4,4,8,1,16,11,4,107,13,54,7,3,2,9,MIA
