group_set,player_id,player_name,nickname,team_id,team_abbreviation,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,team
Players,1642275,Tidjane Salaün,Tidjane,1610612766,CHA,19.0,11,4,7,0.364,2.8,0.143,0.857,0.0,0.0,0.75,0.0,0.25,0.75,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,7,0.143,254,275,262,360,215,370,46,337,123,30,189,163,13,331,285,269,1,94,1,276,306,246,365,CHA
Players,1629610,DaQuan Jeffries,DaQuan,1610612766,CHA,27.0,8,4,4,0.5,2.4,0.667,0.333,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,295,275,181,212,279,151,252,337,123,265,189,1,1,331,285,269,256,94,342,276,369,311,369,CHA
Players,1629006,Josh Okogie,Josh,1610612766,CHA,26.0,8,1,7,0.125,0.8,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,295,375,262,445,444,238,153,337,123,265,189,307,248,331,285,269,256,94,342,276,369,333,369,CHA
Players,1642354,KJ Simpson,KJ,1610612766,CHA,22.0,9,1,8,0.111,3.4,0.556,0.444,0.154,0.0,0.231,0.0,0.615,0.0,0.154,1.0,0.0,1.0,0.0,1.0,0.0,2,9,0.222,279,375,288,447,136,217,198,317,123,209,189,28,248,307,1,269,1,94,1,276,272,219,349,CHA
Players,1630544,Tre Mann,Tre,1610612766,CHA,24.0,8,5,3,0.625,2.6,0.786,0.214,0.533,0.133,0.2,0.0,0.267,0.0,0.4,0.0,1.0,0.0,1.0,0.0,1.0,5,14,0.357,295,243,148,99,246,114,305,142,38,220,189,151,248,179,285,1,256,1,342,1,180,162,276,CHA
Players,1641878,Damion Baugh,Damion,1610612766,CHA,24.0,4,1,3,0.25,3.0,0.667,0.333,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,2,3,0.667,359,375,148,418,185,151,252,1,123,265,189,307,248,1,285,1,256,94,342,1,272,311,58,CHA
Players,1631209,Isaiah Wong,Isaiah,1610612766,CHA,24.0,2,1,1,0.5,2.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,410,375,35,212,265,1,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,362,369,CHA
Players,1631301,Jaylen Sims,Jaylen,1610612766,CHA,26.0,1,0,1,0.0,4.5,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,439,450,35,450,30,380,1,337,123,265,189,307,248,331,285,269,256,94,342,276,369,362,369,CHA
Players,1631217,Moussa Diabaté,Moussa,1610612766,CHA,23.0,21,5,16,0.238,2.2,1.0,0.0,0.8,0.0,0.0,0.0,0.2,0.5,0.8,0.5,0.5,0.0,0.0,0.5,0.5,4,10,0.4,148,243,449,426,313,1,347,56,123,265,189,212,26,51,162,144,256,94,234,105,210,207,234,CHA
Players,1630163,LaMelo Ball,LaMelo,1610612766,CHA,23.0,21,11,10,0.524,3.9,0.521,0.479,0.464,0.036,0.268,0.0,0.268,0.054,0.429,0.154,0.846,0.6,0.4,0.278,0.722,18,48,0.375,148,135,328,195,72,236,183,184,112,187,189,150,237,167,277,60,211,48,325,43,45,33,255,CHA
Players,1628970,Miles Bridges,Miles,1610612766,CHA,27.0,25,11,14,0.44,3.7,0.449,0.551,0.294,0.029,0.441,0.103,0.265,0.118,0.265,0.4,0.6,0.8,0.2,0.6,0.4,20,49,0.408,103,135,410,317,95,285,134,273,118,102,124,152,180,257,206,124,179,81,211,151,39,31,229,CHA
Players,1629684,Grant Williams,Grant,1610612766,CHA,26.0,8,5,3,0.625,5.2,0.5,0.5,0.133,0.0,0.2,0.0,0.667,0.133,0.133,0.0,1.0,1.0,0.0,0.5,0.5,2,8,0.25,295,243,148,99,15,238,153,321,123,220,189,24,166,312,285,1,1,94,234,105,272,230,332,CHA
Players,1630201,Malachi Flynn,Malachi,1610612766,CHA,27.0,1,1,0,1.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,439,375,1,1,479,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,CHA
Players,1631109,Mark Williams,Mark,1610612766,CHA,23.0,15,6,9,0.4,3.6,1.0,0.0,0.848,0.0,0.0,0.121,0.152,0.0,0.848,0.929,0.071,0.0,0.0,0.929,0.071,14,20,0.7,214,229,308,340,107,1,347,46,123,265,102,247,248,43,69,268,256,94,96,272,74,122,53,CHA
Players,1630182,Josh Green,Josh,1610612766,CHA,24.0,31,12,19,0.387,2.9,0.444,0.556,0.111,0.0,0.333,0.0,0.556,0.111,0.111,1.0,0.0,1.0,0.0,1.0,0.0,3,9,0.333,44,113,481,353,198,286,131,327,123,156,189,34,187,319,1,269,1,94,1,276,239,219,289,CHA
Players,1641733,Nick Smith Jr.,Nick,1610612766,CHA,21.0,17,7,10,0.412,2.5,0.4,0.6,0.105,0.105,0.789,0.0,0.106,0.0,0.0,0.0,1.0,0.8,0.2,0.667,0.333,6,15,0.4,190,209,328,337,261,300,110,328,55,28,189,279,248,331,285,1,179,81,174,170,160,155,234,CHA
Players,203994,Jusuf Nurkić,Jusuf,1610612766,CHA,30.0,10,7,3,0.7,2.5,1.0,0.0,0.364,0.0,0.0,0.0,0.636,0.182,0.364,0.5,0.5,0.0,0.0,0.5,0.5,2,2,1.0,269,209,148,64,266,1,347,239,123,265,189,26,127,210,162,144,256,94,234,105,272,333,1,CHA
Players,1641706,Brandon Miller,Brandon,1610612766,CHA,22.0,15,5,10,0.333,4.6,0.457,0.543,0.372,0.0,0.488,0.14,0.14,0.163,0.372,0.25,0.75,0.857,0.143,0.533,0.467,15,35,0.429,214,243,328,372,28,281,138,237,123,88,86,256,143,207,251,76,176,89,229,139,65,62,203,CHA
Players,1631111,Wendell Moore Jr.,Wendell,1610612766,CHA,23.0,3,1,2,0.333,2.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,1,1.0,380,375,105,372,264,380,1,337,123,1,1,307,248,331,285,269,1,94,1,276,306,362,1,CHA
Players,203552,Seth Curry,Seth,1610612766,CHA,34.0,16,8,8,0.5,0.9,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,203,187,288,212,441,380,1,337,123,265,189,307,248,331,285,269,256,94,342,276,369,333,369,CHA
Players,201959,Taj Gibson,Taj,1610612766,CHA,39.0,5,2,3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,342,335,148,340,493,380,347,337,123,265,189,307,248,331,285,269,256,94,342,276,369,419,369,CHA
