group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank
,1628971,Bruce Brown,,1610612761,TOR,27.0,21,11,10,0.524,70.78333333333333,5.1,11.2,0.455,0.5,3.6,0.143,5.1,5.6,0.909,1.0,5.6,6.6,1.5,1.5,0.5,0.0,1.5,3.6,3.6,15.8,9.2,26.0,1,0,25.4,148,138,147,188,134,159,172,174,208,214,209,99,125,76,237,132,178,253,174,222,218,81,222,158,141,143,256,145,22,239
,1628449,Chris Boucher,,1610612761,TOR,31.0,6,1,5,0.167,18.51,5.8,5.8,1.0,0.0,0.0,0.0,9.7,11.7,0.833,5.8,11.7,17.5,0.0,0.0,0.0,1.9,0.0,5.8,11.7,21.4,-15.6,48.2,0,0,42.8,308,359,253,414,281,123,345,1,222,324,222,25,31,113,32,22,16,308,270,254,57,214,101,9,78,340,38,215,22,58
,202066,Garrett Temple,,1610612761,TOR,38.0,2,0,2,0.0,5.1433333333333335,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,0.0,0.0,0.0,-35.0,14.0,0,0,14.0,393,422,339,422,381,355,304,355,222,324,222,272,280,272,298,355,379,308,18,8,218,4,367,310,367,397,382,215,22,373
,1629018,Gary Trent Jr.,,1610612761,TOR,25.0,29,12,17,0.414,80.78666666666666,4.9,12.0,0.407,2.7,6.7,0.4,1.3,2.7,0.5,0.0,1.8,1.8,2.2,0.4,2.7,0.0,0.4,2.2,0.9,13.8,-7.1,26.9,1,0,25.8,72,121,34,321,108,168,151,218,67,102,74,252,230,223,298,338,367,196,257,44,218,192,322,302,169,278,246,145,22,234
,1641711,Gradey Dick,,1610612761,TOR,20.0,8,0,8,0.0,20.751666666666665,0.0,6.9,0.0,0.0,3.5,0.0,0.0,0.0,0.0,3.5,3.5,6.9,1.7,0.0,1.7,0.0,0.0,8.7,0.0,0.0,-20.8,16.1,0,0,12.1,278,422,183,422,269,355,306,355,222,222,222,272,280,272,76,244,167,236,270,87,218,214,39,310,367,358,369,215,22,384
,1630193,Immanuel Quickley,,1610612761,TOR,25.0,29,13,16,0.448,93.72166666666666,4.6,15.4,0.3,1.2,6.5,0.176,9.2,11.1,0.828,1.2,3.1,4.2,3.1,1.2,1.2,0.0,1.2,5.0,6.5,19.6,1.2,31.6,4,0,30.3,72,99,46,280,80,187,96,312,172,109,199,31,36,121,221,272,291,142,209,141,218,107,137,64,96,189,180,79,22,164
,1627751,Jakob Poeltl,,1610612761,TOR,28.0,21,9,12,0.429,59.86833333333333,4.8,6.6,0.727,0.0,0.0,0.0,3.0,4.8,0.625,5.4,7.8,13.2,2.4,0.6,0.6,1.8,1.2,4.2,3.0,12.6,1.8,38.7,11,0,33.1,148,167,106,304,153,174,321,31,222,324,222,181,148,210,39,73,42,187,248,208,66,104,184,194,206,183,98,24,22,132
,1629667,Jalen McDaniels,,1610612761,TOR,26.0,6,1,5,0.167,7.888333333333334,4.6,18.3,0.25,4.6,13.7,0.333,0.0,0.0,0.0,0.0,4.6,4.6,0.0,0.0,0.0,4.6,0.0,9.1,0.0,13.7,-77.6,32.9,0,0,31.9,308,359,253,414,353,190,50,329,12,13,109,272,280,272,298,182,273,308,270,254,17,214,31,310,172,440,160,215,22,143
,1631241,Javon Freeman-Liberty,,1610612761,TOR,24.0,1,0,1,0.0,0.5833333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-123.4,0.0,0,0,0.0,420,422,373,422,442,355,399,355,222,324,222,272,280,272,298,355,379,308,270,254,218,214,367,310,367,454,410,215,22,411
,1629007,Jontay Porter,,1610612761,TOR,24.0,1,0,1,0.0,0.0116666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,420,422,373,422,467,355,399,355,222,324,222,272,280,272,298,355,379,308,270,254,218,214,367,310,367,194,410,215,22,411
