season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank,available_flag,min_sec,season_start,season_end
2024-25,1629651,Nic Claxton,Nic,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,22.3,1.0,0.0,0.833,0.0,0.0,0.0,0.167,0.167,0.833,0.4,0.6,0.0,0.0,0.4,0.6,5,6,0.833,1,13222,13222,13222,14302,1,20945,4501,5938,15070,10985,7924,8486,3695,13418,6318,14078,3738,18102,4069,7242,14618,1514,1,22:16,2024,2025
2024-25,1630623,Tyson Etienne,Tyson,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,17.1,0.0,1.0,0.0,0.0,0.6,0.0,0.4,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,3,0.333,1,13222,13222,13222,18172,22982,1,20158,5938,4408,10985,1774,12252,19404,16578,14108,1,3738,1,14882,19033,19992,17395,1,17:09,2024,2025
2024-25,1641727,Dariq Whitehead,Dariq,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,10.0,0.333,0.667,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1,3,0.333,1,13222,13222,13222,22095,18988,4632,20158,5938,1,10985,13505,12252,19404,16578,14108,14078,1,20984,1,19033,19992,17395,1,10:02,2024,2025
2024-25,1631166,Drew Timme,Drew,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,30.7,0.455,0.545,0.545,0.0,0.273,0.273,0.182,0.182,0.545,1.0,0.0,1.0,0.0,1.0,0.0,4,11,0.364,1,13222,13222,13222,7122,16339,8326,10390,5938,12130,4440,7429,7937,8471,1,14108,1,3738,1,14882,9611,7071,16861,1,30:42,2024,2025
2024-25,1630570,Trendon Watford,Trendon,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,33.4,0.833,0.167,0.7,0.0,0.15,0.0,0.15,0.15,0.7,0.0,1.0,1.0,0.0,0.125,0.875,8,12,0.667,1,13222,13222,13222,4824,4914,19595,6661,5938,14512,10985,8894,9352,5375,16578,1,1,3738,20875,1723,2561,5979,3281,1,33:23,2024,2025
2024-25,1641787,Tosan Evbuomwan,Tosan,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,20.4,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,13222,13222,13222,15684,1,20945,20158,5938,15070,1,1,12252,19404,16578,14108,14078,3738,20984,14882,22635,23259,22635,1,20:26,2024,2025
2024-25,1631213,Tyrese Martin,Tyrese,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,31.3,0.571,0.429,0.6,0.2,0.3,0.1,0.1,0.1,0.4,0.167,0.833,1.0,0.0,0.375,0.625,8,14,0.571,1,13222,13222,13222,6570,12013,12398,8842,2214,11620,9837,11117,11065,11674,16229,3765,1,3738,18589,3897,2561,4240,6538,1,31:20,2024,2025
2024-25,1630592,Jalen Wilson,Jalen,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,38.0,0.273,0.727,0.111,0.0,0.833,0.333,0.056,0.167,0.111,1.0,0.0,1.0,0.0,1.0,0.0,6,11,0.545,1,13222,13222,13222,1402,20807,3926,19988,5938,2088,2961,12974,8486,19080,1,14108,1,3738,1,14882,5250,7071,7695,1,37:58,2024,2025
2024-25,1630553,Keon Johnson,Keon,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,36.7,0.385,0.615,0.571,0.0,0.214,0.214,0.215,0.0,0.571,0.75,0.25,1.0,0.0,0.8,0.2,5,13,0.385,1,13222,13222,13222,2168,18249,6485,9320,5938,13431,6075,6177,12252,7600,6898,12511,1,3738,8950,12886,7242,5079,16070,1,36:44,2024,2025
2024-25,1630553,Keon Johnson,Keon,1610612751,BKN,Brooklyn Nets,22401179,2025-04-11T00:00:00,BKN @ MIN,L,23.9,0.429,0.571,0.3,0.0,0.3,0.0,0.4,0.15,0.3,1.0,0.0,1.0,0.0,1.0,0.0,5,7,0.714,1,13222,13222,13222,12987,16895,7496,16954,5938,11620,10985,1774,9352,15105,1,14108,1,3738,1,14882,7242,12910,2752,1,23:55,2024,2025
