season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1630592,Jalen Wilson,Jalen,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,37.96666666666667,3,0,6,2,22,6,10,30,0,0,2,2,28.8,1,13222,13222,13222,1402,4557,10743,934,13901,25768,12121,18148,17774,8263,1,12976,6956,7764,1,37:58,2024,2025
2024-25,1631213,Tyrese Martin,Tyrese,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,31.33333333333333,2,2,2,8,22,6,12,20,1,0,2,2,26.9,1,13222,13222,13222,6570,6942,5638,6000,4288,25768,12121,20701,10385,2537,1,12976,6956,8865,1,31:20,2024,2025
2024-25,1630553,Keon Johnson,Keon,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,36.73333333333333,0,2,3,8,26,6,11,32,0,1,5,4,29.8,1,13222,13222,13222,2168,12252,5638,3983,4288,26170,12121,19514,19142,8263,17462,25158,2493,7257,1,36:44,2024,2025
2024-25,1629651,Nic Claxton,Nic,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,22.266666666666666,2,2,0,10,13,2,10,14,0,0,1,4,13.4,1,13222,13222,13222,14302,6942,5638,10985,2719,20532,3675,18148,6493,8263,1,6051,2493,17421,1,22:16,2024,2025
2024-25,1630623,Tyson Etienne,Tyson,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,17.14666666666667,0,0,0,0,9,2,4,18,0,0,1,1,6.5,1,13222,13222,13222,18172,12252,10743,10985,19404,14868,3675,7406,8995,8263,1,6051,11254,21818,1,17:09,2024,2025
2024-25,1631166,Drew Timme,Drew,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,30.703333333333333,2,0,3,6,18,8,6,22,0,0,2,6,21.6,1,13222,13222,13222,7122,6942,10743,3983,6553,24524,16097,11374,11853,8263,1,12976,792,12003,1,30:42,2024,2025
2024-25,1641727,Dariq Whitehead,Dariq,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,10.033333333333331,0,3,0,0,9,2,6,6,0,0,2,0,4.2,1,13222,13222,13222,22095,12252,3453,10985,19404,14868,3675,11374,2555,8263,1,12976,17725,23095,1,10:02,2024,2025
2024-25,1630570,Trendon Watford,Trendon,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,33.38333333333333,3,0,0,14,22,4,12,22,1,1,5,5,39.4,1,13222,13222,13222,4824,4557,10743,10985,947,25768,7928,20701,11853,2537,17462,25158,1447,3391,1,33:23,2024,2025
2024-25,1641787,Tosan Evbuomwan,Tosan,1610612751,BKN,Brooklyn Nets,22401188,2025-04-13T00:00:00,BKN vs. NYK,L,20.433333333333334,0,0,2,0,14,4,9,16,0,1,4,1,16.3,1,13222,13222,13222,15684,12252,10743,6000,19404,21614,7928,16699,7694,8263,17462,22904,11254,15551,1,20:26,2024,2025
2024-25,1641736,Reece Beekman,Reece,1610612751,BKN,Brooklyn Nets,22401179,2025-04-11T00:00:00,BKN @ MIN,L,31.98333333333333,0,5,0,6,6,7,8,42,0,1,4,1,26.9,1,13222,13222,13222,5982,12252,1211,10985,6553,9723,14198,15013,23975,8263,17462,22904,11254,8865,1,31:59,2024,2025
