season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end,is_home,home,away,MON
2023-24,1610612760,OKC,Oklahoma City Thunder,22301196,2024-04-14,OKC vs. DAL,W,48.0,54,97,0.557,14,34,0.412,13,16,0.813,11,47,58,38,15.0,6,6,2,17,15,135,49.0,1,1,1,1,119,34,265,175,762,1272,669,1740,1867,983,931,13,39,31,1500,1516,690,140,737,1915,121,8,1,2023,2024,True,OKC,DAL,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301179,2024-04-12,OKC vs. MIL,W,48.0,47,89,0.528,13,38,0.342,18,20,0.9,8,30,38,29,10.0,13,5,3,12,15,125,18.0,1,1,1,1,119,399,1116,411,1015,721,1495,926,1353,283,1669,1646,1916,678,343,59,1003,382,78,1915,475,263,1,2023,2024,True,OKC,MIL,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301163,2024-04-10,OKC vs. SAS,W,48.0,47,101,0.465,16,38,0.421,17,21,0.81,7,55,62,33,12.0,12,6,4,16,14,127,38.0,1,1,1,1,119,399,106,1396,405,721,589,1073,1194,1036,1904,1,9,247,760,109,690,710,547,2081,372,25,1,2023,2024,True,OKC,SAS,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301153,2024-04-09,OKC vs. SAC,W,48.0,39,80,0.488,11,30,0.367,23,31,0.742,6,36,42,21,14.0,11,8,4,18,22,112,7.0,1,1,1,1,119,1670,2205,1012,1521,1840,1191,333,232,1655,2117,612,1348,2065,1228,205,267,710,968,432,1338,792,1,2023,2024,True,OKC,SAC,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301135,2024-04-07,OKC @ CHA,W,48.0,45,87,0.517,18,36,0.5,13,17,0.765,10,26,36,33,17.0,14,4,9,17,14,121,3.0,1,1,1,1,119,652,1401,536,194,987,107,1740,1759,1447,1170,2189,2127,247,1920,30,1367,2195,737,2081,699,1060,1,2023,2024,False,CHA,OKC,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301116,2024-04-05,OKC @ IND,L,48.0,42,86,0.488,8,30,0.267,20,24,0.833,9,30,39,24,15.0,8,6,5,17,23,112,-14.0,1,1231,1231,1231,119,1142,1552,985,2148,1840,2166,640,791,759,1420,1646,1785,1586,1500,839,690,1096,737,304,1338,2017,1,2023,2024,False,IND,OKC,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301105,2024-04-03,OKC @ BOS,L,48.0,35,81,0.432,5,24,0.208,25,28,0.893,5,26,31,21,14.0,8,5,10,11,18,100,-35.0,1,1231,1231,1231,119,2213,2119,1933,2419,2365,2388,223,408,329,2271,2189,2383,2065,1228,839,1003,2312,39,1254,2115,2414,1,2023,2024,False,BOS,OKC,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301093,2024-04-02,OKC @ PHI,L,48.0,37,87,0.425,13,39,0.333,18,22,0.818,12,31,43,30,15.0,10,9,4,18,20,105,-4.0,1,1231,1231,1231,119,1973,1401,2017,1015,599,1535,926,1054,913,703,1458,1199,535,1500,351,150,710,968,790,1840,1402,1,2023,2024,False,PHI,OKC,APR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301082,2024-03-31,OKC @ NYK,W,48.0,44,82,0.537,13,34,0.382,12,24,0.5,9,34,43,29,13.0,6,8,3,23,19,113,1.0,1,1,1,1,119,791,2010,326,1015,1272,1004,1896,791,2430,1420,909,1199,678,991,1516,267,382,2030,1020,1243,1185,1,2023,2024,False,NYK,OKC,MAR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301069,2024-03-29,OKC vs. PHX,W,48.0,49,87,0.563,16,30,0.533,14,14,1.0,7,31,38,33,11.0,7,7,6,13,15,128,25.0,1,1,1,1,119,227,1401,129,405,1840,57,1603,2093,1,1904,1458,1916,247,530,1161,450,1459,143,1915,331,127,1,2023,2024,True,OKC,PHX,MAR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301057,2024-03-27,OKC vs. HOU,L,53.0,47,96,0.49,14,38,0.368,18,24,0.75,13,36,49,26,19.0,7,7,3,24,24,126,-6.0,1,1231,1231,1231,17,399,314,939,762,721,1175,926,791,1546,507,612,436,1241,2204,1161,450,382,2158,195,425,1518,1,2023,2024,True,OKC,HOU,MAR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301046,2024-03-26,OKC @ NOP,W,48.0,46,86,0.535,15,34,0.441,12,14,0.857,7,38,45,28,12.0,5,3,2,17,18,119,7.0,1,1,1,1,119,520,1552,341,574,1272,420,1896,2093,545,1904,405,909,852,760,1865,1752,140,737,1254,837,792,1,2023,2024,False,NOP,OKC,MAR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301030,2024-03-24,OKC @ MIL,L,48.0,33,89,0.371,10,43,0.233,17,22,0.773,10,27,37,20,12.0,9,1,5,16,21,93,-25.0,1,1231,1231,1231,119,2347,1116,2396,1784,264,2326,1073,1054,1364,1170,2089,2035,2188,760,553,2322,1096,547,596,2336,2321,1,2023,2024,False,MIL,OKC,MAR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301012,2024-03-22,OKC @ TOR,W,48.0,48,95,0.505,12,32,0.375,15,19,0.789,13,33,46,27,16.0,17,5,3,20,18,123,20.0,1,1,1,1,119,315,383,747,1249,1560,1089,1440,1486,1230,507,1093,777,1031,1720,3,1003,382,1442,1254,583,219,1,2023,2024,False,TOR,OKC,MAR
2023-24,1610612760,OKC,Oklahoma City Thunder,22301000,2024-03-20,OKC vs. UTA,W,48.0,43,88,0.489,10,34,0.294,23,29,0.793,10,35,45,29,10.0,10,7,5,16,22,119,12.0,1,1,1,1,119,961,1262,971,1784,1272,1986,333,333,1194,1170,753,909,678,343,351,450,1096,547,432,837,485,1,2023,2024,True,OKC,UTA,MAR
