TEAM_ID,TEAM_NAME,GP,W,L,W_PCT,MIN,OPP_FGM,OPP_FGA,OPP_FG_PCT,OPP_FG3M,OPP_FG3A,OPP_FG3_PCT,OPP_FTM,OPP_FTA,OPP_FT_PCT,OPP_OREB,OPP_DREB,OPP_REB,OPP_AST,OPP_TOV,OPP_STL,OPP_BLK,OPP_BLKA,OPP_PF,OPP_PFD,OPP_PTS,PLUS_MINUS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,OPP_FGM_RANK,OPP_FGA_RANK,OPP_FG_PCT_RANK,OPP_FG3M_RANK,OPP_FG3A_RANK,OPP_FG3_PCT_RANK,OPP_FTM_RANK,OPP_FTA_RANK,OPP_FT_PCT_RANK,OPP_OREB_RANK,OPP_DREB_RANK,OPP_REB_RANK,OPP_AST_RANK,OPP_TOV_RANK,OPP_STL_RANK,OPP_BLK_RANK,OPP_BLKA_RANK,OPP_PF_RANK,OPP_PFD_RANK,OPP_PTS_RANK,PLUS_MINUS_RANK
1610612737,Atlanta Hawks,82,40,42,0.488,46.4,41.8,86.8,0.481,13.7,36.4,0.377,17.5,21.8,0.802,9.9,32.1,42.0,27.2,15.4,8.9,4.7,4.9,18.3,18.4,114.8,1.1,1,16,16,16,28,16,4,28,18,7,28,21,18,30,3,8,3,19,6,23,13,14,10,18,19,18
1610612738,Boston Celtics,82,61,21,0.744,49.7,41.4,91.9,0.45,13.2,38.1,0.347,14.1,18.2,0.777,11.0,33.9,44.9,24.7,13.1,7.1,3.7,5.7,18.0,16.3,110.1,-9.4,1,3,3,3,2,11,29,2,11,19,3,2,1,14,12,22,21,5,24,4,1,2,9,29,4,3
1610612751,Brooklyn Nets,82,26,56,0.317,49.6,41.6,86.7,0.48,13.3,36.7,0.362,18.9,24.3,0.779,10.4,34.6,45.0,27.8,15.4,8.3,5.7,4.4,19.4,21.3,115.5,7.3,1,25,25,25,3,13,3,27,13,10,17,29,29,18,5,29,22,24,7,16,28,24,28,1,23,26
1610612766,Charlotte Hornets,82,19,63,0.232,48.9,42.2,90.3,0.467,14.4,40.6,0.355,17.1,21.7,0.79,11.5,34.4,45.9,27.2,13.5,8.9,5.4,4.6,18.4,19.0,115.9,9.2,1,28,28,28,9,21,19,15,26,29,8,18,16,25,20,27,27,20,22,24,24,20,11,12,24,28
1610612741,Chicago Bulls,82,39,43,0.476,46.3,42.7,91.3,0.467,13.1,38.1,0.344,16.2,20.7,0.786,10.5,33.7,44.3,27.8,12.1,7.8,4.9,4.5,16.1,16.9,114.7,1.5,1,18,18,18,29,23,26,16,8,18,2,9,8,21,7,20,15,23,29,10,16,22,1,27,18,20
1610612739,Cleveland Cavaliers,82,64,18,0.78,47.8,40.9,90.2,0.454,13.4,37.2,0.359,16.3,21.0,0.779,11.5,31.7,43.2,25.4,14.4,7.8,4.4,4.2,18.8,18.0,111.5,-9.5,1,2,2,2,21,9,18,3,15,12,13,10,10,16,19,6,9,7,16,9,8,27,19,21,8,2
1610612742,Dallas Mavericks,82,39,43,0.476,47.9,42.9,91.3,0.469,12.8,35.3,0.363,16.3,21.0,0.779,12.1,33.0,45.1,26.9,13.2,8.1,4.6,5.4,18.6,17.7,114.9,1.2,1,18,18,18,20,25,25,18,5,4,19,11,11,17,29,16,23,16,23,14,12,6,15,23,20,19
1610612743,Denver Nuggets,82,50,32,0.61,47.7,42.7,91.6,0.466,13.9,38.1,0.365,15.8,20.4,0.777,11.6,30.2,41.8,28.6,12.8,8.6,5.0,4.8,18.8,17.3,115.1,-3.8,1,6,6,6,23,22,28,13,22,16,22,6,6,13,23,1,1,27,27,21,19,15,17,26,21,9
1610612765,Detroit Pistons,82,44,38,0.537,47.9,40.2,87.2,0.461,13.5,36.9,0.366,18.7,24.1,0.776,10.4,31.7,42.1,24.6,14.9,8.8,5.0,5.2,18.8,20.5,112.7,-1.9,1,14,14,14,19,4,7,9,16,11,25,28,27,12,6,4,5,4,9,22,17,10,18,4,12,13
1610612744,Golden State Warriors,82,48,34,0.585,48.3,40.6,87.2,0.465,13.2,36.4,0.363,16.5,21.4,0.769,10.6,33.6,44.2,25.9,15.8,7.6,5.4,4.8,18.6,19.2,110.9,-3.3,1,11,11,11,15,6,6,11,10,8,18,13,13,5,9,19,14,11,4,7,25,17,16,8,7,10
1610612745,Houston Rockets,82,52,30,0.634,48.5,40.7,88.8,0.459,12.4,34.7,0.357,16.5,21.8,0.759,10.6,31.7,42.4,23.6,14.4,8.0,5.7,5.0,19.3,19.1,110.3,-4.5,1,4,4,4,13,8,14,6,2,2,11,14,17,1,8,5,6,2,15,12,27,11,25,10,5,7
1610612754,Indiana Pacers,82,50,32,0.61,47.6,41.9,88.4,0.474,12.7,35.7,0.355,16.7,21.7,0.773,11.0,33.3,44.3,25.5,14.7,7.0,4.4,5.4,18.5,18.4,113.2,-2.2,1,6,6,6,24,17,12,23,3,5,9,15,15,8,13,18,16,8,12,2,9,7,12,17,14,12
1610612746,LA Clippers,82,50,32,0.61,48.9,40.0,86.8,0.461,13.1,37.5,0.35,16.4,21.3,0.772,9.9,32.2,42.0,26.0,15.2,8.9,4.3,4.6,18.0,18.6,109.6,-4.7,1,6,6,6,8,3,5,8,9,14,5,12,12,7,2,9,4,12,8,26,7,19,8,15,3,5
1610612747,Los Angeles Lakers,82,50,32,0.61,48.8,42.0,90.5,0.463,13.8,38.6,0.356,16.1,20.8,0.775,11.4,32.3,43.6,27.7,13.9,8.3,4.3,4.5,19.5,17.5,113.8,-1.2,1,6,6,6,11,19,21,10,19,23,10,8,9,10,18,11,13,22,20,17,4,21,29,24,15,14
1610612763,Memphis Grizzlies,82,48,34,0.585,46.3,40.4,88.4,0.456,13.6,37.9,0.36,18.2,23.6,0.77,11.1,30.8,41.9,26.0,14.6,8.3,5.3,5.4,19.4,20.1,112.6,-4.7,1,11,11,11,30,5,13,4,17,15,15,25,26,6,15,2,2,13,14,18,23,5,27,5,10,6
1610612748,Miami Heat,82,37,45,0.451,49.4,41.9,90.0,0.466,13.9,38.5,0.36,14.1,18.2,0.776,10.9,34.5,45.4,27.0,14.0,7.7,4.7,3.9,17.2,15.8,111.9,-0.6,1,20,20,20,4,18,17,12,21,22,14,1,2,11,10,28,25,17,17,8,15,30,2,30,9,15
1610612749,Milwaukee Bucks,82,48,34,0.585,48.0,41.5,90.8,0.457,13.9,39.3,0.353,15.8,20.2,0.783,10.9,34.2,45.1,26.3,12.8,7.3,3.8,4.7,18.9,17.9,112.7,-2.5,1,11,11,11,17,12,22,5,20,27,7,5,5,19,11,25,24,15,26,5,2,18,20,22,11,11
1610612750,Minnesota Timberwolves,82,49,33,0.598,49.0,41.0,89.1,0.46,12.8,36.4,0.353,15.9,20.7,0.767,11.2,32.2,43.4,25.1,14.9,8.5,4.5,5.0,19.4,18.5,110.7,-5.1,1,10,10,10,6,10,16,7,6,9,6,7,7,4,16,10,10,6,11,19,10,13,26,16,6,4
1610612740,New Orleans Pelicans,82,21,61,0.256,48.1,43.7,90.3,0.483,14.6,40.1,0.365,17.2,21.8,0.786,11.8,33.8,45.7,28.6,14.0,9.0,5.2,5.2,17.9,18.3,119.1,9.4,1,27,27,27,16,28,20,29,29,28,21,19,19,22,26,21,26,28,18,27,22,9,6,19,29,29
1610612752,New York Knicks,82,51,31,0.622,49.1,42.1,88.9,0.474,13.2,36.1,0.367,15.6,19.8,0.789,11.0,31.4,42.4,25.6,14.7,7.1,5.0,4.0,19.2,17.4,113.2,-4.2,1,5,5,5,5,20,15,25,12,6,26,4,4,23,14,3,7,9,13,3,18,29,23,25,13,8
1610612760,Oklahoma City Thunder,82,68,14,0.829,47.6,37.5,86.0,0.436,13.3,38.9,0.342,18.2,23.4,0.774,11.5,32.9,44.4,24.4,16.8,6.6,4.7,5.6,17.9,19.7,106.5,-12.7,1,1,1,1,26,1,2,1,14,25,1,24,25,9,21,14,18,3,1,1,14,3,7,6,1,1
1610612753,Orlando Magic,82,41,41,0.5,49.7,39.4,84.2,0.468,11.8,32.4,0.365,18.5,24.1,0.766,9.5,34.1,43.5,23.6,16.7,8.0,4.5,6.1,21.0,20.8,109.1,0.1,1,15,15,15,1,2,1,17,1,1,23,27,28,3,1,24,11,1,2,13,11,1,30,3,2,17
1610612755,Philadelphia 76ers,82,24,58,0.293,48.9,42.9,87.9,0.488,14.4,38.1,0.378,17.1,21.5,0.794,11.7,34.4,46.1,28.6,16.2,7.5,5.2,4.5,18.9,19.2,117.3,6.3,1,26,26,26,7,26,10,30,27,17,29,17,14,28,25,26,29,29,3,6,21,23,21,9,26,25
1610612756,Phoenix Suns,82,36,46,0.439,48.8,43.0,90.9,0.473,14.3,38.7,0.37,17.4,22.0,0.79,11.6,33.0,44.6,27.5,12.3,8.6,4.1,4.8,18.6,18.1,117.8,3.0,1,21,21,21,10,27,24,21,25,24,27,20,20,24,24,15,20,21,28,20,3,16,14,20,27,23
1610612757,Portland Trail Blazers,82,36,46,0.439,48.3,41.6,88.4,0.471,12.7,35.2,0.361,18.0,22.5,0.799,11.9,32.3,44.3,26.2,15.5,9.5,5.5,5.3,19.3,19.0,114.0,3.0,1,21,21,21,14,14,11,20,4,3,16,23,23,29,27,12,17,14,5,29,26,8,24,11,17,22
1610612758,Sacramento Kings,82,40,42,0.488,48.6,41.6,87.9,0.474,14.6,38.2,0.381,17.6,22.4,0.783,10.0,32.4,42.4,27.0,13.9,7.9,4.3,4.4,18.5,18.9,115.4,-0.5,1,16,16,16,12,15,9,22,28,20,30,22,22,20,4,13,8,18,19,11,5,25,13,13,22,16
1610612759,San Antonio Spurs,82,34,48,0.415,47.9,43.7,92.2,0.474,14.3,39.2,0.365,14.6,18.5,0.79,12.1,33.9,46.0,27.9,13.6,8.1,4.3,5.5,17.3,16.6,116.2,2.7,1,23,23,23,18,29,30,24,24,26,24,3,3,26,28,23,28,26,21,15,6,4,3,28,25,21
