team_id,team_name,gp,w,l,w_pct,min,def_rating,dreb,dreb_pct,stl,blk,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,def_rating_rank,dreb_rank,dreb_pct_rank,stl_rank,blk_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,6,2,4,0.333,48.8,107.7,33.6,0.731,6.1,3.4,18.6,10.5,21.0,40.0,10,10,2,10,13,3,7,9,15,14,15,2,16,2,ATLANTA HAWKS
1610612738,Boston Celtics,18,9,9,0.5,50.6,113.5,29.9,0.682,8.1,4.3,16.0,15.0,13.3,48.4,1,3,16,5,8,12,16,15,6,11,6,14,8,13,BOSTON CELTICS
1610612741,Chicago Bulls,6,2,4,0.333,51.5,110.5,36.7,0.747,7.7,5.5,17.9,12.0,12.0,49.7,10,10,2,10,6,9,1,4,11,4,13,6,5,15,CHICAGO BULLS
1610612739,Cleveland Cavaliers,18,13,5,0.722,49.5,111.8,34.0,0.704,7.6,4.8,15.0,12.8,13.8,44.4,1,2,10,2,11,11,5,12,12,7,4,10,12,9,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,17,16,1,0.941,47.6,105.3,36.1,0.732,8.6,6.1,17.2,12.4,13.4,44.6,3,1,1,1,15,2,2,8,2,3,11,9,10,11,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,11,6,5,0.545,49.5,108.9,33.7,0.679,7.9,4.7,19.0,14.5,15.2,49.4,6,6,10,3,10,4,6,16,10,9,16,13,13,14,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,50.5,119.0,31.8,0.711,8.4,3.9,13.9,13.2,4.7,41.1,15,15,2,15,9,15,13,11,4,12,2,11,1,4,INDIANA PACERS
1610612746,LA Clippers,7,3,4,0.429,53.0,109.0,33.1,0.782,6.9,2.7,16.7,12.1,8.4,47.0,9,9,2,7,3,5,10,1,14,16,8,7,3,12,LA CLIPPERS
1610612763,Memphis Grizzlies,6,2,4,0.333,55.7,119.2,31.7,0.692,5.9,2.9,16.7,15.2,10.5,41.8,10,10,2,10,1,16,14,13,16,15,9,15,4,5,MEMPHIS GRIZZLIES
1610612749,Milwaukee Bucks,6,2,4,0.333,53.2,103.7,33.1,0.74,9.1,5.5,18.1,10.7,12.6,41.0,10,10,2,10,2,1,11,5,1,5,14,4,7,3,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.4,113.7,31.7,0.686,8.5,8.1,12.1,18.5,6.7,52.0,14,14,2,14,14,13,15,14,3,1,1,16,2,16,OKLAHOMA CITY THUNDER
1610612757,Portland Trail Blazers,4,0,4,0.0,47.3,116.9,33.5,0.736,7.1,4.7,16.0,10.6,19.7,43.8,15,15,2,15,16,14,8,7,13,10,5,3,15,7,PORTLAND TRAIL BLAZERS
1610612759,San Antonio Spurs,16,8,8,0.5,51.3,111.6,33.4,0.737,8.2,4.9,16.8,11.9,17.2,43.3,4,4,15,5,7,10,9,6,5,6,10,5,14,6,SAN ANTONIO SPURS
1610612761,Toronto Raptors,10,4,6,0.4,51.7,110.1,35.0,0.759,8.0,4.7,17.6,8.8,13.4,39.9,8,7,12,8,4,6,3,3,8,8,12,1,9,1,TORONTO RAPTORS
1610612762,Utah Jazz,11,4,7,0.364,51.6,110.4,34.8,0.769,7.9,3.4,14.4,12.2,13.6,44.4,6,7,14,9,5,7,4,2,9,13,3,8,11,10,UTAH JAZZ
1610612764,Washington Wizards,13,7,6,0.538,49.3,110.5,32.5,0.719,8.1,6.7,16.5,13.8,12.5,43.9,5,5,12,4,12,8,12,10,7,2,7,12,6,8,WASHINGTON WIZARDS
