team_id,team_name,gp,w,l,w_pct,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,team
1610612737,Atlanta Hawks,6,2,4,0.333,48.8,38.1,85.9,0.444,8.5,27.8,0.305,22.5,29.5,0.764,11.5,33.6,45.1,22.7,16.3,6.1,3.4,7.6,21.7,25.3,107.3,-1.2,10,10,2,10,13,13,12,12,13,8,15,1,1,12,5,7,4,7,15,15,14,15,7,1,10,7,ATLANTA HAWKS
1610612738,Boston Celtics,18,9,9,0.5,50.6,40.3,88.2,0.457,13.3,36.1,0.369,16.5,21.3,0.773,9.9,29.9,39.8,28.3,14.1,8.1,4.3,5.4,21.8,19.9,110.4,-3.0,1,3,16,5,8,6,6,7,2,2,6,15,15,8,8,16,16,1,11,6,11,12,8,12,5,9,BOSTON CELTICS
1610612741,Chicago Bulls,6,2,4,0.333,51.5,39.0,88.6,0.44,7.5,25.2,0.298,18.1,21.3,0.849,13.4,36.7,50.1,21.5,16.5,7.7,5.5,3.9,19.7,18.4,103.6,-7.3,10,10,2,10,6,9,4,14,16,15,16,13,16,2,2,1,1,10,16,11,4,5,2,16,14,13,CHICAGO BULLS
1610612739,Cleveland Cavaliers,18,13,5,0.722,49.5,42.2,85.7,0.493,14.7,35.0,0.42,20.7,27.0,0.767,9.5,34.0,43.5,22.8,13.5,7.6,4.8,3.9,19.4,23.0,119.9,8.2,1,2,10,2,11,3,13,2,1,3,1,3,3,11,10,5,9,6,6,12,7,4,1,5,1,2,CLEVELAND CAVALIERS
1610612744,Golden State Warriors,17,16,1,0.941,47.6,42.5,86.2,0.494,12.6,32.6,0.386,20.5,25.2,0.815,9.2,36.1,45.3,28.0,13.5,8.6,6.1,3.8,21.6,21.4,118.2,13.4,3,1,1,1,15,2,11,1,4,5,4,4,7,3,11,2,3,2,7,2,3,3,6,11,2,1,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,11,6,5,0.545,49.5,38.1,86.9,0.439,13.1,39.3,0.333,20.8,26.4,0.789,10.1,33.7,43.9,20.0,14.3,7.9,4.7,7.2,21.4,19.9,110.1,1.2,6,6,10,3,10,14,9,15,3,1,10,2,5,7,7,6,7,14,12,10,9,14,4,13,7,3,HOUSTON ROCKETS
1610612754,Indiana Pacers,4,0,4,0.0,50.5,42.6,91.6,0.466,11.8,30.3,0.391,17.4,22.6,0.767,12.4,31.8,44.2,23.7,13.9,8.4,3.9,6.6,23.9,19.2,114.5,-4.2,15,15,2,15,9,1,1,4,5,6,3,14,14,10,3,13,5,3,9,4,12,13,15,14,3,10,INDIANA PACERS
1610612746,LA Clippers,7,3,4,0.429,53.0,40.2,85.0,0.473,9.0,25.9,0.348,18.5,26.5,0.696,8.5,33.1,41.6,20.3,13.4,6.9,2.7,3.5,22.4,23.0,107.9,-1.3,9,9,2,7,3,7,15,3,11,12,9,11,4,14,14,10,14,13,4,14,16,1,10,3,9,8,LA CLIPPERS
1610612763,Memphis Grizzlies,6,2,4,0.333,55.7,39.5,88.0,0.449,10.6,27.6,0.386,20.2,23.2,0.869,8.7,31.7,40.5,21.5,12.9,5.9,2.9,4.4,25.3,21.9,109.9,-9.5,10,10,2,10,1,8,8,9,7,9,5,5,12,1,13,14,15,9,2,16,15,7,16,9,8,15,MEMPHIS GRIZZLIES
1610612749,Milwaukee Bucks,6,2,4,0.333,53.2,38.6,86.7,0.446,10.0,24.0,0.415,16.1,23.1,0.696,9.1,33.1,42.1,23.5,14.8,9.1,5.5,5.2,23.7,23.5,103.3,-0.7,10,10,2,10,2,11,10,10,9,16,2,16,13,15,12,11,12,4,13,1,5,10,14,2,15,6,MILWAUKEE BUCKS
1610612760,Oklahoma City Thunder,5,1,4,0.2,48.4,38.9,88.1,0.442,8.5,27.2,0.311,18.8,27.2,0.689,12.3,31.7,44.0,20.0,12.9,8.5,8.1,5.0,22.4,22.8,105.0,-8.7,14,14,2,14,14,10,7,13,14,10,14,10,2,16,4,15,6,15,1,3,1,9,9,6,12,14,OKLAHOMA CITY THUNDER
