team_id,team_name,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,team
1610612737,Atlanta Hawks,44,24,20,0.545,165.71166666666667,15.6,14.2,10.1,41.7,11.3,17.7,10.4,35.9,10,13,12,13,16,12,18,10,6,8,27,22,15,ATLANTA HAWKS
1610612738,Boston Celtics,46,25,21,0.543,157.63666666666666,18.6,17.7,16.1,45.1,11.9,15.5,8.2,40.8,7,7,15,14,19,4,4,2,2,10,23,11,27,BOSTON CELTICS
1610612751,Brooklyn Nets,41,15,26,0.366,141.425,13.9,14.6,9.2,38.7,20.4,9.8,8.1,42.1,21,25,23,25,24,19,15,13,13,28,1,10,29,BROOKLYN NETS
1610612766,Charlotte Hornets,42,22,20,0.524,155.2,15.2,15.2,6.5,29.1,8.0,13.6,11.8,39.6,16,15,12,15,20,14,13,24,29,2,14,26,25,CHARLOTTE HORNETS
1610612741,Chicago Bulls,46,27,19,0.587,212.23833333333332,10.2,9.0,1.8,29.4,12.4,19.4,11.8,44.8,7,5,9,7,3,27,29,30,28,11,30,27,30,CHICAGO BULLS
1610612739,Cleveland Cavaliers,33,19,14,0.576,142.355,15.8,15.2,11.5,41.1,13.8,14.8,9.1,35.1,28,20,3,9,23,11,12,7,8,13,21,19,11,CLEVELAND CAVALIERS
1610612742,Dallas Mavericks,49,25,24,0.51,225.8733333333333,17.2,8.3,11.3,31.0,7.7,13.2,8.5,35.7,5,7,20,16,1,7,30,8,25,1,12,15,14,DALLAS MAVERICKS
1610612743,Denver Nuggets,52,25,27,0.481,193.775,9.7,11.1,9.4,38.1,15.4,12.6,7.7,37.2,2,7,25,19,8,29,24,12,14,18,7,7,19,DENVER NUGGETS
1610612765,Detroit Pistons,42,25,17,0.595,172.16166666666666,13.9,13.7,5.6,42.4,8.1,10.6,5.0,36.2,16,7,4,4,10,17,19,26,5,3,4,1,16,DETROIT PISTONS
1610612744,Golden State Warriors,34,30,4,0.882,143.57166666666666,18.1,17.7,15.0,42.8,13.0,10.4,8.7,35.4,26,2,1,1,22,5,3,4,4,12,2,16,12,GOLDEN STATE WARRIORS
1610612745,Houston Rockets,49,28,21,0.571,196.47833333333327,15.1,10.5,17.3,28.3,14.4,12.9,8.1,36.6,5,4,15,10,7,15,27,1,30,14,10,9,17,HOUSTON ROCKETS
1610612754,Indiana Pacers,53,30,23,0.566,214.53,19.5,12.8,8.7,32.2,15.7,14.8,8.9,38.9,1,2,19,11,2,2,21,15,24,19,20,17,21,INDIANA PACERS
1610612746,LA Clippers,42,25,17,0.595,166.025,15.9,11.0,2.3,34.1,11.9,14.7,5.5,33.0,16,7,4,4,15,10,25,29,19,9,19,3,5,LA CLIPPERS
1610612747,Los Angeles Lakers,33,11,22,0.333,114.53333333333332,15.9,15.5,6.3,32.7,15.9,16.8,10.5,39.4,28,29,17,27,29,9,10,25,20,21,25,23,23,LOS ANGELES LAKERS
1610612763,Memphis Grizzlies,44,26,18,0.591,170.43333333333334,19.7,22.5,8.2,41.7,14.9,12.7,5.9,35.5,10,6,6,6,13,1,1,18,7,16,8,4,13,MEMPHIS GRIZZLIES
1610612748,Miami Heat,43,25,18,0.581,177.83333333333334,17.3,17.5,13.5,45.3,10.0,13.0,8.4,33.5,14,7,6,8,9,6,5,5,1,6,11,12,7,MIAMI HEAT
1610612749,Milwaukee Bucks,40,20,20,0.5,161.46,18.7,12.8,7.1,43.4,16.4,11.0,10.7,33.9,23,18,12,17,18,3,20,22,3,23,5,24,8,MILWAUKEE BUCKS
1610612750,Minnesota Timberwolves,50,20,30,0.4,206.68166666666667,13.9,19.7,8.6,35.3,15.8,13.2,6.5,39.0,4,18,29,23,4,18,2,17,17,20,13,5,22,MINNESOTA TIMBERWOLVES
1610612740,New Orleans Pelicans,46,18,28,0.391,171.985,12.8,10.6,8.7,34.6,16.5,13.7,7.8,34.6,7,22,27,24,11,21,26,16,18,24,15,8,10,NEW ORLEANS PELICANS
1610612752,New York Knicks,41,15,26,0.366,164.72333333333333,6.7,14.3,5.0,32.6,16.0,13.7,10.2,40.2,21,25,23,25,17,30,17,27,21,22,16,21,26,NEW YORK KNICKS
1610612760,Oklahoma City Thunder,44,22,22,0.5,171.545,10.9,17.1,12.3,36.9,16.8,16.8,7.3,34.1,10,15,17,17,12,25,7,6,15,25,26,6,9,OKLAHOMA CITY THUNDER
1610612753,Orlando Magic,44,19,25,0.432,198.44833333333327,9.7,10.4,7.3,39.7,16.9,14.3,8.5,31.4,10,20,21,21,6,28,28,20,10,26,17,14,3,ORLANDO MAGIC
1610612755,Philadelphia 76ers,35,5,30,0.143,133.38666666666666,10.8,11.9,9.0,30.9,22.7,14.4,15.8,38.9,25,30,29,30,26,26,22,14,27,29,18,30,20,PHILADELPHIA 76ERS
1610612756,Phoenix Suns,39,12,27,0.308,126.485,12.9,17.1,7.6,32.6,28.8,12.9,12.5,39.5,24,28,25,29,28,20,6,19,22,30,9,28,24,PHOENIX SUNS
1610612757,Portland Trail Blazers,42,23,19,0.548,138.77333333333334,16.3,11.4,10.0,36.7,8.6,19.0,9.3,31.8,16,14,9,12,25,8,23,11,16,4,29,20,4,PORTLAND TRAIL BLAZERS
1610612758,Sacramento Kings,43,18,25,0.419,149.61666666666667,12.2,14.8,10.3,39.1,18.9,15.1,11.5,33.4,14,22,21,22,21,22,14,9,12,27,22,25,6,SACRAMENTO KINGS
1610612759,San Antonio Spurs,30,21,9,0.7,106.055,15.4,15.8,2.7,32.6,10.9,18.1,5.4,26.3,30,17,2,2,30,13,8,28,23,7,28,2,1,SAN ANTONIO SPURS
1610612761,Toronto Raptors,51,32,19,0.627,166.20333333333335,11.6,15.3,7.2,39.9,9.8,10.4,8.4,31.2,3,1,9,3,14,23,11,21,9,5,3,13,2,TORONTO RAPTORS
1610612762,Utah Jazz,42,14,28,0.333,203.76833333333332,11.1,15.8,6.6,39.6,15.3,16.0,9.0,41.9,16,27,27,27,5,24,9,23,11,17,24,18,28,UTAH JAZZ
1610612764,Washington Wizards,34,16,18,0.471,130.15666666666667,14.4,14.4,15.5,31.0,14.8,11.4,15.1,36.9,26,24,6,20,27,16,16,3,26,15,6,29,18,WASHINGTON WIZARDS
