season,team,team_id,sos_v0,win_pct
2017-18,ATL,1610612737,-0.1284949434860202,0.293
2017-18,BOS,1610612738,-0.4503271861986913,0.671
2017-18,CLE,1610612739,-0.5353955978584176,0.61
2017-18,NOP,1610612740,0.5208209399167164,0.585
2017-18,CHI,1610612741,-0.16225461035098152,0.329
2017-18,DAL,1610612742,0.3988697204045212,0.293
2017-18,DEN,1610612743,0.2279892920880429,0.561
2017-18,GSW,1610612744,-0.3425044616299821,0.707
2017-18,HOU,1610612745,-0.1100535395597858,0.793
2017-18,LAC,1610612746,0.004461629982153571,0.512
2017-18,LAL,1610612747,0.5130874479476503,0.427
2017-18,MIA,1610612748,-0.45315288518738844,0.537
2017-18,MIL,1610612749,-0.24419988102320048,0.537
2017-18,MIN,1610612750,0.1472337894110649,0.573
2017-18,BKN,1610612751,0.019631171921475305,0.341
2017-18,NYK,1610612752,-0.09756097560975605,0.354
2017-18,ORL,1610612753,0.07376561570493756,0.305
2017-18,IND,1610612754,-0.09830458060678166,0.585
2017-18,PHI,1610612755,0.08447352766210596,0.634
2017-18,PHX,1610612756,0.6020226055919097,0.256
2017-18,POR,1610612757,0.1969066032123737,0.598
2017-18,SAC,1610612758,0.35975609756097565,0.329
2017-18,SAS,1610612759,-0.018143961927424103,0.573
2017-18,OKC,1610612760,0.21609161213563358,0.585
2017-18,TOR,1610612761,-0.45597858417608556,0.72
2017-18,UTA,1610612762,0.2501487209994052,0.585
2017-18,MEM,1610612763,0.12849494348602028,0.268
2017-18,WAS,1610612764,-0.24509220701963114,0.524
2017-18,DET,1610612765,-0.13622843545508626,0.476
2017-18,CHA,1610612766,-0.26606186793575254,0.439
