group_set,player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pct_fga_2pt,pct_fga_3pt,pct_pts_2pt,pct_pts_2pt_mr,pct_pts_3pt,pct_pts_fb,pct_pts_ft,pct_pts_off_tov,pct_pts_paint,pct_ast_2pm,pct_uast_2pm,pct_ast_3pm,pct_uast_3pm,pct_ast_fgm,pct_uast_fgm,fgm,fga,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pct_fga_2pt_rank,pct_fga_3pt_rank,pct_pts_2pt_rank,pct_pts_2pt_mr_rank,pct_pts_3pt_rank,pct_pts_fb_rank,pct_pts_ft_rank,pct_pts_off_tov_rank,pct_pts_paint_rank,pct_ast_2pm_rank,pct_uast_2pm_rank,pct_ast_3pm_rank,pct_uast_3pm_rank,pct_ast_fgm_rank,pct_uast_fgm_rank,fgm_rank,fga_rank,fg_pct_rank
Players,1627732,Ben Simmons,Ben,1610612751,BKN,27.0,5,2,3,0.4,3.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,1,1.0,320,315,132,326,67,1,324,1,128,222,169,272,226,1,1,251,217,79,1,259,290,364,1
Players,1630560,Cam Thomas,Cam,1610612751,BKN,22.0,24,8,16,0.333,3.7,0.511,0.489,0.385,0.192,0.173,0.058,0.442,0.135,0.192,0.2,0.8,0.667,0.333,0.308,0.692,13,47,0.277,127,181,411,353,79,235,163,242,26,186,136,38,147,299,264,64,172,42,297,56,73,39,324
Players,1629661,Cameron Johnson,Cameron,1610612751,BKN,28.0,22,7,15,0.318,3.5,0.441,0.559,0.5,0.063,0.281,0.125,0.219,0.188,0.438,0.625,0.375,1.0,0.0,0.727,0.273,11,34,0.324,141,200,399,367,102,287,112,173,92,151,71,181,95,170,139,189,1,79,151,202,94,69,307
Players,1630549,Day'Ron Sharpe,Day'Ron,1610612751,BKN,22.0,9,4,5,0.444,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,265,261,196,285,435,371,324,332,128,222,169,272,226,329,286,251,217,79,323,259,355,399,355
Players,203471,Dennis Schröder,Dennis,1610612751,BKN,30.0,40,17,23,0.425,3.5,0.667,0.333,0.506,0.115,0.241,0.023,0.253,0.138,0.391,0.364,0.636,0.714,0.286,0.448,0.552,29,66,0.439,6,44,463,315,100,159,224,172,52,163,166,149,143,201,220,112,167,52,259,96,21,15,184
Players,1628372,Dennis Smith Jr.,Dennis,1610612751,BKN,26.0,14,4,10,0.286,2.4,0.75,0.25,0.667,0.0,0.0,0.333,0.333,0.5,0.667,0.0,1.0,0.0,0.0,0.0,1.0,2,8,0.25,215,261,303,376,274,119,268,109,128,222,19,74,16,98,286,1,217,79,323,1,252,211,329
Players,1627827,Dorian Finney-Smith,Dorian,1610612751,BKN,31.0,28,12,16,0.429,3.9,0.367,0.633,0.353,0.0,0.618,0.147,0.029,0.059,0.353,0.667,0.333,1.0,0.0,0.846,0.154,13,30,0.433,87,121,411,304,50,309,90,251,128,40,63,270,209,217,114,196,1,79,111,244,73,74,190
Players,1631367,Jacob Gilyard,Jacob,1610612751,BKN,25.0,5,2,3,0.4,1.6,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,320,315,132,326,367,238,130,332,128,222,169,272,226,329,286,251,217,79,323,259,355,330,355
Players,1630592,Jalen Wilson,Jalen,1610612751,BKN,23.0,6,5,1,0.833,2.2,0.667,0.333,0.286,0.0,0.429,0.286,0.285,0.0,0.286,1.0,0.0,1.0,0.0,1.0,0.0,2,3,0.667,308,240,29,33,314,159,224,277,128,91,26,116,226,246,1,251,1,79,1,259,252,299,37
Players,1628966,Keita Bates-Diop,Keita,1610612751,BKN,28.0,11,5,6,0.455,2.3,0.286,0.714,0.25,0.0,0.75,0.25,0.0,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,3,7,0.429,253,240,218,272,286,338,57,288,128,17,34,272,226,262,1,251,1,79,1,259,216,220,194
