season,team_id,team,team_name,game_id,game_date,matchup,wl,min,e_off_rating,off_rating,e_def_rating,def_rating,e_net_rating,net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,efg_pct,ts_pct,e_pace,pace,pace_per40,poss,pie,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,off_rating_rank,def_rating_rank,net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,efg_pct_rank,ts_pct_rank,pace_rank,pie_rank,available_flag,season_start,season_end,is_home,home,away,MON
2018-19,1610612744,GSW,Golden State Warriors,21801225,2019-04-10,GSW @ MEM,L,48.0,113.4,115.8,129.5,130.7,-16.1,-14.9,0.696,2.29,22.4,0.255,0.654,0.465,0.139,0.571,0.596,102.5,101.0,84.17,101,0.467,1,1231,1231,1231,135,715,2384,2100,365,583,150,1387,2126,1895,1271,562,656,1063,1563,1,2018,2019,False,MEM,GSW,APR
2018-19,1610612744,GSW,Golden State Warriors,21801215,2019-04-09,GSW @ NOP,W,48.0,109.5,108.7,96.8,99.0,12.7,9.7,0.581,1.67,18.0,0.224,0.828,0.551,0.146,0.551,0.57,104.3,103.5,86.25,103,0.543,1,1,1,1,135,1316,423,581,1405,1330,1097,1785,185,352,1458,810,1058,627,796,1,2018,2019,False,NOP,GSW,APR
2018-19,1610612744,GSW,Golden State Warriors,21801205,2019-04-07,GSW vs. LAC,W,48.0,126.4,123.6,98.3,98.1,28.1,25.5,0.642,3.09,22.5,0.239,0.813,0.532,0.104,0.608,0.632,104.7,106.0,88.33,106,0.647,1,1,1,1,135,278,372,105,815,199,136,1600,281,614,416,249,279,313,109,1,2018,2019,True,GSW,LAC,APR
2018-19,1610612744,GSW,Golden State Warriors,21801191,2019-04-05,GSW vs. CLE,W,48.0,120.6,121.2,111.6,112.9,8.9,8.3,0.63,2.23,22.0,0.098,0.673,0.427,0.131,0.644,0.663,100.8,100.0,83.33,99,0.508,1,1,1,1,135,369,1493,665,920,631,196,2450,1985,2293,1065,87,110,1299,1164,1,2018,2019,True,GSW,CLE,APR
2018-19,1610612744,GSW,Golden State Warriors,21801179,2019-04-04,GSW @ LAL,W,48.0,101.7,103.8,81.7,85.7,20.0,18.1,0.698,2.0,20.5,0.214,0.629,0.444,0.144,0.531,0.539,108.2,104.5,87.08,104,0.575,1,1,1,1,135,1732,32,243,355,840,437,1898,2282,2141,1410,1126,1568,473,475,1,2018,2019,False,LAL,GSW,APR
2018-19,1610612744,GSW,Golden State Warriors,21801164,2019-04-02,GSW vs. DEN,W,48.0,108.9,109.4,90.5,97.1,18.4,12.3,0.72,1.5,22.9,0.333,0.703,0.55,0.226,0.614,0.607,109.6,105.5,87.92,106,0.601,1,1,1,1,135,1246,309,457,254,1605,107,402,1608,360,2426,211,523,369,295,1,2018,2019,True,GSW,DEN,APR
2018-19,1610612744,GSW,Golden State Warriors,21801150,2019-03-31,GSW vs. CHA,W,48.0,139.4,141.2,90.0,91.8,49.4,49.4,0.774,2.73,27.2,0.361,0.782,0.615,0.155,0.722,0.734,99.1,97.5,81.25,97,0.705,1,1,1,1,135,7,141,3,76,294,2,244,593,25,1662,5,7,1771,25,1,2018,2019,True,GSW,CHA,MAR
2018-19,1610612744,GSW,Golden State Warriors,21801132,2019-03-29,GSW @ MIN,L,53.0,110.8,113.0,110.1,111.0,0.7,2.0,0.587,1.8,17.6,0.193,0.661,0.437,0.13,0.561,0.589,107.0,105.51,87.92,115,0.501,1,1231,1231,1231,21,942,1346,1133,1339,1143,1203,2118,2061,2210,1048,683,744,363,1225,1,2018,2019,False,MIN,GSW,MAR
2018-19,1610612744,GSW,Golden State Warriors,21801118,2019-03-27,GSW @ MEM,W,48.0,119.7,120.4,102.8,104.0,16.9,16.4,0.667,2.14,22.2,0.175,0.672,0.481,0.143,0.625,0.651,99.4,98.5,82.08,98,0.598,1,1,1,1,135,414,746,294,542,734,166,2265,2007,1604,1365,142,165,1581,310,1,2018,2019,False,MEM,GSW,MAR
2018-19,1610612744,GSW,Golden State Warriors,21801101,2019-03-24,GSW vs. DET,W,48.0,132.4,133.0,122.6,122.6,9.9,10.4,0.674,1.94,23.8,0.276,0.689,0.527,0.176,0.709,0.735,92.2,92.0,76.67,91,0.543,1,1,1,1,135,49,2149,533,531,947,42,1120,1795,702,2074,10,6,2361,802,1,2018,2019,True,GSW,DET,MAR
2018-19,1610612744,GSW,Golden State Warriors,21801092,2019-03-23,GSW vs. DAL,L,48.0,89.9,95.8,133.1,131.3,-43.2,-35.5,0.611,2.2,16.7,0.268,0.775,0.479,0.105,0.422,0.458,98.0,95.5,79.58,95,0.306,1,1231,1231,1231,135,2205,2396,2440,1105,656,1489,1232,677,1638,449,2349,2366,2071,2427,1,2018,2019,True,GSW,DAL,MAR
