season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2024-25,1641794,Dillon Jones,Dillon,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,36.13333333333333,2,3,2,8,7,10,9,40,0,1,5,1,26.5,1,1,1,1,2581,6942,3453,6000,4288,11441,19393,16699,23261,8263,17462,25158,11254,9093,1,36:08,2024,2025
2024-25,1641745,Adam Flagler,Adam,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,21.92333333333333,0,0,0,2,5,6,5,20,0,0,1,0,3.2,1,1,1,1,14559,12252,10743,10985,13901,8055,12121,9616,10385,8263,1,6051,17725,23585,1,21:55,2024,2025
2024-25,1631119,Jaylin Williams,Jaylin,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,2.2666666666666666,0,0,0,0,0,0,0,2,0,0,0,0,2.4,1,1,1,1,25330,12252,10743,10985,19404,1,1,1,766,8263,1,1,17725,24155,1,2:16,2024,2025
2024-25,1642349,Ajay Mitchell,Ajay,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,17.84,0,0,0,4,3,3,3,20,1,0,4,3,13.2,1,1,1,1,17678,12252,10743,10985,9689,4967,6537,6106,10385,2537,1,22904,4218,17566,1,17:50,2024,2025
2024-25,1642505,Alex Ducas,Alex,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,14.88,0,3,0,0,2,2,4,14,0,0,4,1,12.5,1,1,1,1,19655,12252,3453,10985,19404,2807,3675,7406,6493,8263,1,22904,11254,18057,1,14:53,2024,2025
2024-25,1629026,Kenrich Williams,Kenrich,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,37.1,2,0,2,14,8,9,6,46,0,0,1,3,40.4,1,1,1,1,1922,6942,10743,6000,947,13254,17844,11374,25042,8263,1,6051,4218,3114,1,37:06,2024,2025
2024-25,1630198,Isaiah Joe,Isaiah,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,34.806666666666665,3,2,3,4,7,9,5,38,0,1,3,3,31.7,1,1,1,1,3609,4557,5638,3983,9689,11441,17844,9616,22431,8263,17462,18916,4218,6320,1,34:48,2024,2025
2024-25,1630598,Aaron Wiggins,Aaron,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,36.5,7,5,4,12,4,9,4,38,0,1,4,6,51.9,1,1,1,1,2337,703,1211,2520,1646,6180,17844,7406,22431,8263,17462,22904,792,936,1,36:30,2024,2025
2024-25,1642382,Branden Carlson,Branden,1610612760,OKC,Oklahoma City Thunder,22401196,2025-04-13T00:00:00,OKC @ NOP,W,38.55,3,8,2,16,9,7,9,42,3,1,3,2,48.0,1,1,1,1,1087,4557,190,6000,538,14868,14198,16699,23975,252,17462,18916,6956,1485,1,38:33,2024,2025
2024-25,1631119,Jaylin Williams,Jaylin,1610612760,OKC,Oklahoma City Thunder,22401181,2025-04-11T00:00:00,OKC @ UTA,W,25.07333333333333,3,2,3,4,7,8,3,28,1,0,2,2,47.2,1,1,1,1,11938,4557,5638,3983,9689,11441,16097,6106,16342,2537,1,12976,6956,1597,1,25:04,2024,2025
