GROUP_SET,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,AGE,GP,W,L,W_PCT,MIN,E_OFF_RATING,OFF_RATING,sp_work_OFF_RATING,E_DEF_RATING,DEF_RATING,sp_work_DEF_RATING,E_NET_RATING,NET_RATING,sp_work_NET_RATING,AST_PCT,AST_TO,AST_RATIO,OREB_PCT,DREB_PCT,REB_PCT,TM_TOV_PCT,E_TOV_PCT,EFG_PCT,TS_PCT,USG_PCT,E_USG_PCT,E_PACE,PACE,PACE_PER40,sp_work_PACE,PIE,POSS,FGM,FGA,FGM_PG,FGA_PG,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,E_OFF_RATING_RANK,OFF_RATING_RANK,sp_work_OFF_RATING_RANK,E_DEF_RATING_RANK,DEF_RATING_RANK,sp_work_DEF_RATING_RANK,E_NET_RATING_RANK,NET_RATING_RANK,sp_work_NET_RATING_RANK,AST_PCT_RANK,AST_TO_RANK,AST_RATIO_RANK,OREB_PCT_RANK,DREB_PCT_RANK,REB_PCT_RANK,TM_TOV_PCT_RANK,E_TOV_PCT_RANK,EFG_PCT_RANK,TS_PCT_RANK,USG_PCT_RANK,E_USG_PCT_RANK,E_PACE_RANK,PACE_RANK,sp_work_PACE_RANK,PIE_RANK,FGM_RANK,FGA_RANK,FGM_PG_RANK,FGA_PG_RANK,FG_PCT_RANK
Players,203932,Aaron Gordon,Aaron,1610612753,ORL,23.0,2,1,1,0.5,3.1,125.0,136.4,136.4,126.3,115.4,115.4,-1.3,21.0,21.0,0.333,2.0,50.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,0.143,0.154,93.6,94.07,78.39,94.07,-0.039,11,0,1,0.0,0.5,0.0,71,58,20,45,60,25,14,14,85,83,83,57,30,30,13,6,5,43,66,72,110,110,70,74,53,51,66,82,82,107,70,66,70,71,70
Players,201571,D.J. Augustin,D.J.,1610612753,ORL,31.0,2,1,1,0.5,3.0,125.0,136.4,136.4,137.9,115.4,115.4,-12.9,21.0,21.0,0.25,0.0,33.3,0.0,0.0,0.0,0.0,0.0,1.25,1.25,0.143,0.154,90.39,94.81,79.01,94.81,0.226,11,2,2,1.0,1.0,1.0,71,58,20,45,62,25,14,14,92,83,83,73,30,30,21,33,11,43,66,72,1,1,8,8,53,51,83,76,76,11,33,56,11,36,1
Players,203095,Evan Fournier,Evan,1610612753,ORL,26.0,2,1,1,0.5,3.1,125.0,136.4,136.4,126.3,115.4,115.4,-1.3,21.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.667,0.667,0.214,0.231,93.6,94.07,78.39,94.07,0.157,11,2,3,1.0,1.5,0.667,71,58,20,45,60,25,14,14,85,83,83,57,30,30,54,33,54,43,66,72,1,1,28,31,36,34,66,82,82,24,33,46,11,25,22
Players,1628371,Jonathan Isaac,Jonathan,1610612753,ORL,21.0,1,1,0,1.0,4.1,142.9,125.0,125.0,122.2,122.2,122.2,20.6,2.8,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.125,0.143,94.46,100.37,83.64,100.37,0.156,8,1,1,1.0,1.0,1.0,99,58,1,1,46,18,23,23,84,93,93,29,50,50,54,33,54,43,66,72,1,1,1,1,62,58,55,52,52,26,51,66,11,36,1
Players,203487,Michael Carter-Williams,Michael,1610612753,ORL,27.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.55,993.1,827.59,993.11,0.0,1,0,0,0.0,0.0,0.0,99,58,1,1,118,108,108,108,2,1,1,50,56,56,54,33,54,43,66,72,1,1,70,74,92,92,2,4,4,71,70,91,70,91,70
Players,202696,Nikola Vučević,Nikola,1610612753,ORL,28.0,2,1,1,0.5,3.0,125.0,136.4,136.4,137.9,115.4,115.4,-12.9,21.0,21.0,0.0,0.0,0.0,0.167,0.25,0.2,0.0,0.0,0.5,0.5,0.214,0.231,90.39,94.81,79.01,94.81,0.094,11,1,3,0.5,1.5,0.333,71,58,20,45,62,25,14,14,92,83,83,73,30,30,54,33,54,8,8,4,1,1,39,50,36,34,83,76,76,45,51,46,41,25,50
Players,203082,Terrence Ross,Terrence,1610612753,ORL,28.0,2,1,1,0.5,1.0,100.0,125.0,125.0,138.9,80.0,80.0,-38.9,45.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.286,0.333,91.88,104.94,87.45,104.94,-0.667,4,0,2,0.0,1.0,0.0,71,58,20,45,102,76,23,23,94,21,21,95,18,18,54,33,54,43,66,72,1,1,70,74,19,15,78,37,37,123,70,56,70,36,70
Players,1628411,Wes Iwundu,Wes,1610612753,ORL,24.0,1,1,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,496.55,993.1,827.59,993.11,0.0,1,0,0,0.0,0.0,0.0,99,58,1,1,118,108,108,108,2,1,1,50,56,56,54,33,54,43,66,72,1,1,70,74,92,92,2,4,4,71,70,91,70,91,70
