close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fgm_lt_06,fga_lt_06,lt_06_pct,ns_lt_06_pct,plusminus
1627751,Jakob Poeltl,1610612759,SAS,C,23.0,7,7,0.496,4.57,9.86,0.464,0.604,-0.14
200746,LaMarcus Aldridge,1610612759,SAS,C-F,33.0,7,7,0.351,3.43,7.57,0.453,0.597,-0.145
200752,Rudy Gay,1610612759,SAS,F,32.0,7,7,0.554,3.29,5.14,0.639,0.598,0.041
1628401,Derrick White,1610612759,SAS,G,24.0,7,7,0.312,2.71,4.86,0.559,0.576,-0.017
1627854,Bryn Forbes,1610612759,SAS,G,25.0,7,6,0.38,1.43,3.86,0.37,0.575,-0.205
201988,Patty Mills,1610612759,SAS,G,30.0,7,7,0.324,2.29,3.14,0.727,0.579,0.148
201942,DeMar DeRozan,1610612759,SAS,G,29.0,7,7,0.362,1.43,3.0,0.476,0.577,-0.101
202722,Dāvis Bertāns,1610612759,SAS,F,26.0,5,5,0.464,1.0,2.6,0.385,0.604,-0.219
201158,Marco Belinelli,1610612759,SAS,G-F,33.0,7,7,0.348,1.71,2.29,0.75,0.598,0.152
202700,Donatas Motiejunas,1610612759,SAS,F-C,28.0,5,3,0.333,0.8,0.8,1.0,0.606,0.394
201967,Dante Cunningham,1610612759,SAS,F,32.0,2,1,0.5,0.5,0.5,1.0,0.627,0.373
1629022,Lonnie Walker IV,1610612759,SAS,G,20.0,3,1,0.167,0.33,0.33,1.0,0.497,0.503
202347,Quincy Pondexter,1610612759,SAS,F,31.0,3,1,0.2,0.33,0.33,1.0,0.497,0.503
