close_def_person_id,player,team_id,team,player_position,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
1628401,Derrick White,1610612759,SAS,G,24.0,7,7,0.33,1.71,5.14,0.333,0.355,-0.022
200746,LaMarcus Aldridge,1610612759,SAS,C-F,33.0,7,7,0.219,1.57,4.71,0.333,0.34,-0.007
1627751,Jakob Poeltl,1610612759,SAS,C,23.0,7,6,0.209,1.43,4.14,0.345,0.337,0.007
200752,Rudy Gay,1610612759,SAS,F,32.0,7,7,0.338,1.14,3.14,0.364,0.361,0.003
1627854,Bryn Forbes,1610612759,SAS,G,25.0,7,6,0.282,1.29,2.86,0.45,0.346,0.105
201942,DeMar DeRozan,1610612759,SAS,G,29.0,7,7,0.328,1.29,2.71,0.474,0.346,0.128
201988,Patty Mills,1610612759,SAS,G,30.0,7,7,0.25,0.71,2.43,0.294,0.357,-0.063
201158,Marco Belinelli,1610612759,SAS,G-F,33.0,7,6,0.283,0.43,1.86,0.231,0.363,-0.132
202347,Quincy Pondexter,1610612759,SAS,F,31.0,3,3,0.8,0.33,1.33,0.25,0.39,-0.14
1629022,Lonnie Walker IV,1610612759,SAS,G,20.0,3,3,0.667,0.0,1.33,0.0,0.329,-0.329
202722,Dāvis Bertāns,1610612759,SAS,F,26.0,5,4,0.179,0.6,1.0,0.6,0.377,0.223
202700,Donatas Motiejunas,1610612759,SAS,F-C,28.0,5,3,0.417,0.4,1.0,0.4,0.377,0.023
201967,Dante Cunningham,1610612759,SAS,F,32.0,2,1,0.5,0.5,0.5,1.0,0.403,0.597
