SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PTS_OFF_TOV,PTS_2ND_CHANCE,PTS_FB,PTS_PAINT,OPP_PTS_OFF_TOV,OPP_PTS_2ND_CHANCE,OPP_PTS_FB,OPP_PTS_PAINT,BLK,BLKA,PF,PFD,NBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PTS_OFF_TOV_RANK,PTS_2ND_CHANCE_RANK,PTS_FB_RANK,PTS_PAINT_RANK,OPP_PTS_OFF_TOV_RANK,OPP_PTS_2ND_CHANCE_RANK,OPP_PTS_FB_RANK,OPP_PTS_PAINT_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,NBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2015-16,201567,Kevin Love,Kevin,1610612739,CLE,Cleveland Cavaliers,0041500407,2016-06-19T00:00:00,CLE @ GSW,W,30.033333333333335,0.0,11.2,0.0,9.6,8.0,3.2,8.0,22.4,0.0,0.0,3.2,6.4,56.4,1,1,1,1,607,788,67,639,602,510,401,758,1637,563,1,820,400,326,1.0,30:02
2015-16,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,0041500407,2016-06-19T00:00:00,GSW vs. CLE,L,39.27,3.7,0.0,2.4,4.9,17.1,15.9,19.6,46.4,1.2,1.2,4.9,3.7,34.2,1,947,947,947,168,532,720,579,1022,1232,1315,1552,559,503,1369,1162,840,1048,1.0,39:16
2015-16,2571,Leandro Barbosa,Leandro,1610612744,GSW,Golden State Warriors,0041500407,2016-06-19T00:00:00,GSW vs. CLE,L,4.403333333333333,32.7,0.0,0.0,0.0,0.0,0.0,0.0,21.8,0.0,10.9,10.9,0.0,32.7,1,947,947,947,1687,6,720,639,1276,1,1,1,1649,563,1886,1739,1307,1102,1.0,4:24
2015-16,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0041500407,2016-06-19T00:00:00,GSW vs. CLE,L,42.29,2.3,0.0,3.4,4.5,18.2,14.8,20.4,52.2,0.0,0.0,2.3,0.0,22.0,1,947,947,947,52,756,720,446,1057,1289,1240,1594,347,563,1,585,1307,1478,1.0,42:17
2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,0041500407,2016-06-19T00:00:00,GSW vs. CLE,L,29.4,0.0,0.0,0.0,3.3,9.8,26.1,13.1,52.2,0.0,0.0,6.5,1.6,27.6,1,947,947,947,640,788,720,639,1167,636,1759,1178,345,563,1,1454,1208,1300,1.0,29:24
2015-16,2210,Richard Jefferson,Richard,1610612739,CLE,Cleveland Cavaliers,0041500407,2016-06-19T00:00:00,CLE @ GSW,W,25.506666666666668,3.8,0.0,3.8,3.8,18.8,7.5,3.8,33.9,0.0,1.9,1.9,1.9,29.7,1,1,1,1,823,520,720,410,1115,1337,649,460,1158,563,1546,538,1156,1221,1.0,25:30
2015-16,203105,Festus Ezeli,Festus,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,14.7,0.0,6.5,0.0,13.1,22.9,13.1,26.1,39.2,0.0,0.0,9.8,0.0,30.4,1,947,947,947,1263,788,239,639,373,1567,1107,1755,900,563,1,1691,1307,1200,1.0,14:42
2015-16,202681,Kyrie Irving,Kyrie,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,39.233333333333334,2.4,4.9,2.4,2.4,13.5,9.8,12.2,31.8,2.4,1.2,2.4,4.9,50.5,1,1,1,1,172,723,356,578,1252,966,828,1117,1295,275,1371,639,622,460,1.0,39:14
2015-16,202684,Tristan Thompson,Tristan,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,42.63333333333333,0.0,0.0,4.5,13.5,14.6,10.1,11.3,29.3,0.0,0.0,4.5,4.5,40.2,1,1,1,1,43,788,720,352,340,1061,857,1035,1400,563,1,1086,700,825,1.0,42:38
2015-16,2590,Mo Williams,Mo,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,5.666666666666667,16.9,0.0,16.9,0.0,0.0,0.0,0.0,16.9,0.0,0.0,0.0,8.5,44.0,1,1,1,1,1631,23,720,16,1276,1,1,1,1736,563,1,1,213,682,1.0,5:40
2015-16,202389,Timofey Mozgov,Timofey,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,2.316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,0.0,87.0,1,1,1,1,1796,788,720,639,1276,1,1,1,790,563,1,1,1307,46,1.0,2:19
2015-16,201567,Kevin Love,Kevin,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,11.916666666666666,0.0,4.0,0.0,0.0,28.2,8.1,12.1,32.2,0.0,4.0,12.1,12.1,50.8,1,1,1,1,1395,788,436,639,1276,1717,684,1106,1274,563,1783,1773,70,452,1.0,11:55
2015-16,203110,Draymond Green,Draymond,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,40.733333333333334,0.0,0.0,2.4,7.1,14.1,14.1,17.7,44.8,1.2,2.4,5.9,3.5,40.1,1,947,947,947,105,788,720,595,799,1013,1192,1464,634,525,1612,1372,867,829,1.0,40:44
2015-16,203521,Matthew Dellavedova,Matthew,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,2.316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,0.0,20.7,93.2,1,1,1,1,1796,788,720,639,1276,1,1,1,790,563,1,1,12,38,1.0,2:19
2015-16,2738,Andre Iguodala,Andre,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,30.316666666666666,0.0,0.0,0.0,0.0,14.2,15.8,20.6,50.7,0.0,0.0,3.2,3.2,21.1,1,947,947,947,594,788,720,639,1276,1024,1310,1603,403,563,1,814,933,1510,1.0,30:19
2015-16,2563,Dahntay Jones,Dahntay,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,4.616666666666666,0.0,0.0,0.0,20.8,20.8,20.8,20.8,41.6,10.4,0.0,0.0,20.8,95.7,1,1,1,1,1680,788,720,639,110,1460,1600,1608,784,19,1,1,11,36,1.0,4:37
2015-16,2544,LeBron James,LeBron,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,42.583333333333336,11.3,4.5,7.9,27.1,18.0,6.8,11.3,31.6,3.4,0.0,3.4,7.9,98.2,1,1,1,1,47,84,394,139,51,1283,589,1038,1303,168,1,855,251,32,1.0,42:35
2015-16,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,38.083333333333336,6.3,1.3,2.5,12.6,13.9,12.6,18.9,42.9,1.3,3.8,2.5,8.8,44.2,1,947,947,947,212,279,712,570,399,997,1077,1521,733,494,1769,664,198,678,1.0,38:05
2015-16,2760,Anderson Varejao,Anderson,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,6.816666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0.0,0.0,14.1,0.0,33.1,1,947,947,947,1585,788,720,639,1276,1,1,1,1454,563,1,1816,1307,1091,1.0,6:49
2015-16,2571,Leandro Barbosa,Leandro,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,18.7,0.0,10.3,5.1,10.3,20.5,5.1,15.4,46.2,0.0,0.0,0.0,7.7,47.2,1,947,947,947,1094,788,95,303,548,1445,485,1347,572,563,1,1,268,561,1.0,18:42
2015-16,202697,Iman Shumpert,Iman,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,14.166666666666666,0.0,0.0,0.0,0.0,33.9,13.6,6.8,20.3,0.0,0.0,13.6,3.4,0.7,1,1,1,1,1298,788,720,639,1276,1794,1143,658,1682,563,1,1808,887,1768,1.0,14:10
2015-16,2592,James Jones,James,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,2.316666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.4,0.0,0.0,20.7,0.0,0.0,1,1,1,1,1796,788,720,639,1276,1,1,1,790,563,1,1872,1307,1770,1.0,2:19
2015-16,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,35.233333333333334,12.3,2.7,5.4,5.4,10.9,13.6,15.0,46.3,0.0,1.4,8.2,9.5,44.8,1,947,947,947,361,65,583,267,961,736,1153,1322,565,563,1424,1606,161,648,1.0,35:14
2015-16,2747,JR Smith,JR,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,40.36666666666667,0.0,3.6,2.4,2.4,15.5,10.7,9.5,30.9,1.2,1.2,5.9,0.0,42.0,1,1,1,1,122,788,492,591,1262,1122,904,877,1332,517,1355,1383,1307,753,1.0,40:22
2015-16,203949,James Michael McAdoo,James Michael,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,3.3833333333333333,0.0,0.0,0.0,28.4,28.4,0.0,56.7,28.4,0.0,0.0,0.0,0.0,45.4,1,947,947,947,1730,788,720,639,43,1722,1,1883,1445,563,1,1,1307,632,1.0,3:23
2015-16,2210,Richard Jefferson,Richard,1610612739,CLE,Cleveland Cavaliers,0041500406,2016-06-16T00:00:00,CLE vs. GSW,W,31.866666666666667,1.5,0.0,3.0,0.0,12.1,7.5,7.5,27.1,0.0,0.0,4.5,3.0,25.2,1,1,1,1,517,781,720,493,1276,843,650,727,1492,563,1,1088,969,1386,1.0,31:52
2015-16,201578,Marreese Speights,Marreese,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,2.316666666666667,0.0,0.0,0.0,0.0,41.4,0.0,41.4,0.0,0.0,0.0,0.0,0.0,149.2,1,947,947,947,1796,788,720,639,1276,1843,1,1859,1786,563,1,1,1307,10,1.0,2:19
2015-16,203546,Ian Clark,Ian,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,3.3833333333333333,0.0,0.0,0.0,0.0,28.4,0.0,56.7,28.4,0.0,0.0,0.0,0.0,63.8,1,947,947,947,1730,788,720,639,1276,1722,1,1883,1445,563,1,1,1307,203,1.0,3:23
2015-16,201575,Brandon Rush,Brandon,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,8.466666666666667,0.0,0.0,0.0,0.0,11.3,11.3,11.3,22.7,0.0,0.0,0.0,5.7,12.5,1,947,947,947,1530,788,720,639,1276,784,971,1043,1633,563,1,1,489,1679,1.0,8:28
2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,16.433333333333334,0.0,0.0,0.0,0.0,8.8,17.5,20.4,40.9,2.9,2.9,5.8,2.9,15.8,1,947,947,947,1198,788,720,639,1276,561,1431,1596,819,218,1702,1361,986,1631,1.0,16:26
2015-16,2733,Shaun Livingston,Shaun,1610612744,GSW,Golden State Warriors,0041500406,2016-06-16T00:00:00,GSW @ CLE,L,21.433333333333334,4.5,0.0,0.0,0.0,20.2,9.0,17.9,35.8,0.0,0.0,6.7,2.2,25.3,1,947,947,947,972,449,720,639,1276,1424,740,1472,1057,563,1,1480,1109,1382,1.0,21:26
2015-16,202681,Kyrie Irving,Kyrie,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,39.78666666666667,8.4,2.4,19.3,16.9,8.4,19.3,10.9,31.4,1.2,1.2,4.8,2.4,70.7,1,1,1,1,147,166,643,11,202,542,1530,995,1308,510,1361,1146,1080,128,1.0,39:47
2015-16,202697,Iman Shumpert,Iman,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,25.68,0.0,0.0,0.0,7.5,7.5,24.3,5.6,33.6,3.7,0.0,0.0,1.9,24.7,1,1,1,1,814,788,720,639,762,485,1719,569,1174,140,1,1,1159,1401,1.0,25:41
2015-16,2733,Shaun Livingston,Shaun,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,21.216666666666665,4.5,4.5,0.0,4.5,22.6,0.0,54.3,54.3,0.0,0.0,2.3,2.3,36.9,1,947,947,947,981,443,392,639,1060,1561,1,1880,285,563,1,582,1106,955,1.0,21:13
2015-16,201939,Stephen Curry,Stephen,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,40.11333333333334,2.4,2.4,2.4,7.2,19.1,10.8,23.9,47.9,3.6,3.6,2.4,8.4,53.1,1,947,947,947,136,734,647,586,786,1360,911,1697,504,151,1753,624,223,391,1.0,40:07
2015-16,2571,Leandro Barbosa,Leandro,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,9.886666666666667,0.0,14.6,0.0,0.0,19.4,0.0,48.6,38.8,0.0,0.0,14.6,0.0,4.9,1,947,947,947,1465,788,29,639,1276,1380,1,1875,918,563,1,1828,1307,1750,1.0,9:53
2015-16,2210,Richard Jefferson,Richard,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,14.3,6.7,0.0,6.7,26.9,20.1,20.1,3.4,33.6,0.0,3.4,3.4,0.0,51.0,1,1,1,1,1286,253,720,187,53,1422,1575,444,1179,563,1738,849,1307,446,1.0,14:18
2015-16,203949,James Michael McAdoo,James Michael,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,7.61,0.0,0.0,0.0,0.0,31.5,0.0,63.1,50.5,0.0,0.0,18.9,6.3,15.1,1,947,947,947,1558,788,720,639,1276,1770,1,1890,411,563,1,1863,408,1646,1.0,7:37
2015-16,203084,Harrison Barnes,Harrison,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,37.89333333333333,2.5,2.5,0.0,2.5,19.0,11.4,19.0,48.1,1.3,1.3,1.3,1.3,23.4,1,947,947,947,220,706,620,639,1247,1345,980,1524,487,491,1387,431,1286,1437,1.0,37:54
2015-16,201578,Marreese Speights,Marreese,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,11.331666666666667,0.0,0.0,0.0,0.0,8.5,0.0,21.2,42.4,0.0,0.0,8.5,0.0,32.2,1,947,947,947,1415,788,720,639,1276,544,1,1621,751,563,1,1624,1307,1118,1.0,11:20
2015-16,2760,Anderson Varejao,Anderson,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,8.608333333333333,0.0,5.6,5.6,0.0,11.2,0.0,0.0,22.3,0.0,0.0,0.0,27.9,31.8,1,947,947,947,1524,788,305,264,1276,767,1,1,1639,563,1,1,9,1131,1.0,8:37
2015-16,2738,Andre Iguodala,Andre,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,41.03333333333333,2.3,2.3,7.0,11.7,16.4,10.5,26.9,51.5,0.0,3.5,0.0,2.3,47.0,1,947,947,947,93,743,661,174,446,1185,890,1766,382,563,1751,1,1095,572,1.0,41:02
2015-16,2592,James Jones,James,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,1.8666666666666667,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1806,788,720,639,1276,1,1747,1,1786,563,1,1,1307,1770,1.0,1:52
2015-16,201575,Brandon Rush,Brandon,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,4.683333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.5,10.2,0.0,10.2,0.0,73.8,1,947,947,947,1675,788,720,639,1276,1,1,1,1678,20,1,1712,1307,104,1.0,4:41
2015-16,201567,Kevin Love,Kevin,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,32.89,2.9,0.0,0.0,0.0,7.3,17.5,13.1,29.2,1.5,1.5,5.8,1.5,11.8,1,1,1,1,470,633,720,639,1276,475,1427,1190,1406,432,1458,1360,1241,1688,1.0,32:53
2015-16,203105,Festus Ezeli,Festus,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,9.523333333333333,0.0,10.1,0.0,10.1,10.1,30.2,25.2,50.4,5.0,5.0,10.1,5.0,43.3,1,947,947,947,1477,788,101,639,564,657,1827,1736,415,81,1830,1705,593,703,1.0,9:31
2015-16,203521,Matthew Dellavedova,Matthew,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,3.466666666666667,0.0,0.0,0.0,0.0,27.7,13.8,0.0,27.7,0.0,13.8,41.5,0.0,-27.7,1,1,1,1,1725,788,720,639,1276,1704,1169,1,1466,563,1894,1896,1307,1899,1.0,3:28
2015-16,2563,Dahntay Jones,Dahntay,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,1.8666666666666667,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,25.7,0.0,0.0,1,1,1,1,1806,788,720,639,1276,1,1747,1,1786,563,1,1886,1307,1770,1.0,1:52
2015-16,202389,Timofey Mozgov,Timofey,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,1.8666666666666667,0.0,0.0,0.0,0.0,0.0,25.7,0.0,0.0,0.0,0.0,25.7,0.0,0.0,1,1,1,1,1806,788,720,639,1276,1,1747,1,1786,563,1,1886,1307,1770,1.0,1:52
2015-16,2590,Mo Williams,Mo,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,3.3833333333333333,0.0,0.0,0.0,0.0,28.4,42.6,0.0,28.4,0.0,0.0,14.2,0.0,-14.2,1,1,1,1,1730,788,720,639,1276,1722,1882,1,1445,563,1,1818,1307,1892,1.0,3:23
2015-16,202684,Tristan Thompson,Tristan,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,41.54,0.0,0.0,3.5,2.3,10.4,18.5,9.2,32.4,2.3,1.2,1.2,6.9,38.1,1,1,1,1,77,788,720,436,1267,687,1483,858,1265,299,1339,405,338,912,1.0,41:32
2015-16,2747,JR Smith,JR,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,30.72,6.3,4.7,3.1,6.3,14.1,10.9,10.9,21.9,0.0,4.7,7.8,7.8,24.8,1,1,1,1,578,283,377,476,875,1011,928,1012,1646,563,1810,1572,258,1394,1.0,30:43
2015-16,2544,LeBron James,LeBron,1610612739,CLE,Cleveland Cavaliers,0041500405,2016-06-13T00:00:00,CLE @ GSW,W,42.63333333333333,3.4,4.5,5.6,18.0,12.4,20.3,9.0,33.8,3.4,1.1,1.1,6.8,97.6,1,1,1,1,43,573,395,262,170,871,1580,832,1164,169,1326,400,355,34,1.0,42:38
2015-16,101106,Andrew Bogut,Andrew,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,7.583333333333333,0.0,0.0,0.0,0.0,25.3,19.0,12.7,50.6,19.0,0.0,25.3,0.0,67.1,1,947,947,947,1560,788,720,639,1276,1644,1504,1151,405,4,1,1885,1307,163,1.0,7:35
2015-16,202691,Klay Thompson,Klay,1610612744,GSW,Golden State Warriors,0041500405,2016-06-13T00:00:00,GSW vs. CLE,L,40.516666666666666,3.6,5.9,0.0,9.5,19.0,10.7,30.8,52.1,0.0,1.2,2.4,4.7,48.7,1,947,947,947,110,550,281,639,613,1342,899,1818,354,563,1350,612,647,523,1.0,40:31
2015-16,101112,Channing Frye,Channing,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,9.743333333333334,0.0,0.0,0.0,0.0,24.6,9.9,0.0,9.9,0.0,4.9,9.9,0.0,5.9,1,947,947,947,1469,788,720,639,1276,1627,833,1,1780,563,1824,1694,1307,1746,1.0,9:45
2015-16,203105,Festus Ezeli,Festus,1610612744,GSW,Golden State Warriors,0041500404,2016-06-10T00:00:00,GSW @ CLE,W,1.3166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.5,36.5,0.0,1,1,1,1,1838,788,720,639,1276,1,1,1,1786,563,1,1894,2,1770,1.0,1:19
2015-16,201578,Marreese Speights,Marreese,1610612744,GSW,Golden State Warriors,0041500404,2016-06-10T00:00:00,GSW @ CLE,W,0.09166666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1893,788,720,639,1276,1,1,1,1786,563,1,1,1307,1770,1.0,0:06
2015-16,202697,Iman Shumpert,Iman,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,14.616666666666667,0.0,0.0,0.0,0.0,6.6,13.1,9.9,19.7,0.0,0.0,0.0,3.3,7.2,1,947,947,947,1273,788,720,639,1276,429,1117,907,1689,563,1,1,911,1740,1.0,14:37
2015-16,2563,Dahntay Jones,Dahntay,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,0.13666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,947,947,947,1891,788,720,639,1276,1,1,1,1786,563,1,1,1307,1770,1.0,0:08
2015-16,2747,JR Smith,JR,1610612739,CLE,Cleveland Cavaliers,0041500404,2016-06-10T00:00:00,CLE vs. GSW,L,43.391666666666666,2.2,2.2,2.2,2.2,19.9,21.0,10.0,22.1,0.0,0.0,5.5,2.2,15.4,1,947,947,947,27,766,682,607,1273,1412,1615,912,1642,563,1,1302,1116,1639,1.0,43:24
