player_id,player,team_id,team,age,gp,g,fga_frequency,fgm,fga,fg_pct,efg_pct,fg2a_frequency,fg2m,fg2a,fg2_pct,fg3a_frequency,fg3m,fg3a,fg3_pct
1629639,Tyler Herro,1610612748,MIA,23.0,67,67,0.486,3.16,8.04,0.393,0.482,0.252,1.73,4.16,0.416,0.234,1.43,3.88,0.369
203506,Victor Oladipo,1610612748,MIA,31.0,42,41,0.4,1.55,3.83,0.404,0.506,0.179,0.76,1.71,0.444,0.221,0.79,2.12,0.371
202710,Jimmy Butler III,1610612748,MIA,33.0,64,62,0.253,1.5,3.52,0.427,0.447,0.217,1.36,3.02,0.451,0.036,0.14,0.5,0.281
1628389,Bam Adebayo,1610612748,MIA,25.0,75,74,0.215,1.41,3.19,0.444,0.444,0.211,1.41,3.13,0.451,0.004,0.0,0.05,0.0
1629216,Gabe Vincent,1610612748,MIA,27.0,68,63,0.377,1.31,3.15,0.416,0.509,0.16,0.72,1.34,0.538,0.217,0.59,1.81,0.325
200768,Kyle Lowry,1610612748,MIA,37.0,55,50,0.342,1.18,3.02,0.392,0.503,0.122,0.51,1.07,0.475,0.221,0.67,1.95,0.346
1629130,Duncan Robinson,1610612748,MIA,29.0,42,29,0.283,0.64,1.6,0.403,0.552,0.059,0.17,0.33,0.5,0.224,0.48,1.26,0.377
1628997,Caleb Martin,1610612748,MIA,27.0,71,54,0.181,0.65,1.39,0.465,0.54,0.115,0.44,0.89,0.492,0.066,0.21,0.51,0.417
1629622,Max Strus,1610612748,MIA,27.0,80,54,0.141,0.44,1.39,0.315,0.428,0.034,0.13,0.34,0.37,0.106,0.31,1.05,0.298
201567,Kevin Love,1610612748,MIA,34.0,62,39,0.142,0.32,0.97,0.333,0.433,0.04,0.13,0.27,0.471,0.101,0.19,0.69,0.279
2617,Udonis Haslem,1610612748,MIA,43.0,7,2,0.138,0.29,0.57,0.5,0.5,0.138,0.29,0.57,0.5,0.0,0.0,0.0,
1631288,Jamal Cain,1610612748,MIA,24.0,18,5,0.106,0.06,0.39,0.143,0.143,0.076,0.06,0.28,0.2,0.03,0.0,0.11,0.0
1629312,Haywood Highsmith,1610612748,MIA,26.0,54,15,0.074,0.09,0.3,0.313,0.375,0.051,0.06,0.2,0.273,0.023,0.04,0.09,0.4
203469,Cody Zeller,1610612748,MIA,30.0,15,3,0.051,0.0,0.2,0.0,0.0,0.051,0.0,0.2,0.0,0.0,0.0,0.0,
1631107,Nikola Jović,1610612748,MIA,20.0,15,3,0.043,0.0,0.2,0.0,0.0,0.043,0.0,0.2,0.0,0.0,0.0,0.0,
1630209,Omer Yurtseven,1610612748,MIA,25.0,9,1,0.037,0.0,0.11,0.0,0.0,0.037,0.0,0.11,0.0,0.0,0.0,0.0,
