player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,e_off_rating,off_rating,sp_work_off_rating,e_def_rating,def_rating,sp_work_def_rating,e_net_rating,net_rating,sp_work_net_rating,ast_pct,ast_to,ast_ratio,oreb_pct,dreb_pct,reb_pct,tm_tov_pct,e_tov_pct,efg_pct,ts_pct,usg_pct,e_usg_pct,e_pace,pace,pace_per40,sp_work_pace,pie,poss,fgm,fga,fgm_pg,fga_pg,fg_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,e_off_rating_rank,off_rating_rank,sp_work_off_rating_rank,e_def_rating_rank,def_rating_rank,sp_work_def_rating_rank,e_net_rating_rank,net_rating_rank,sp_work_net_rating_rank,ast_pct_rank,ast_to_rank,ast_ratio_rank,oreb_pct_rank,dreb_pct_rank,reb_pct_rank,tm_tov_pct_rank,e_tov_pct_rank,efg_pct_rank,ts_pct_rank,usg_pct_rank,e_usg_pct_rank,e_pace_rank,pace_rank,sp_work_pace_rank,pie_rank,fgm_rank,fga_rank,fgm_pg_rank,fga_pg_rank,fg_pct_rank
1628499,Antonius Cleveland,Antonius,1610612742,DAL,26.0,2,0,2,0.0,4.6,81.5,80.0,80.0,121.8,109.5,109.5,-40.4,-29.5,-29.5,0.0,0.0,0.0,0.091,0.0,0.056,0.0,0.0,0.004,0.004,0.227,0.242,101.59,108.13,90.11,108.13,0.041,20,2,5,1.0,2.5,0.4,182,165,40,165,189,198,200,200,189,118,118,204,192,192,187,170,187,20,201,153,1,1,166,179,45,41,99,24,24,184,173,176,151,152,131
1626246,Boban Marjanović,Boban,1610612742,DAL,31.0,6,2,4,0.333,13.7,122.5,121.6,121.6,111.8,112.7,112.7,10.7,8.9,8.9,0.082,1.67,12.2,0.08,0.33,0.215,0.073,0.071,0.00567,0.00604,0.184,0.196,102.06,102.06,85.05,102.06,0.148,176,17,30,2.8,5.0,0.567,98,109,77,135,129,19,16,16,134,141,141,33,36,36,124,80,136,25,8,4,75,75,69,66,86,81,87,92,92,36,110,121,93,109,26
1626153,Delon Wright,Delon,1610612742,DAL,28.0,4,1,3,0.25,13.3,106.3,105.1,105.1,123.5,123.5,123.5,-17.2,-18.4,-18.4,0.179,1.4,29.2,0.019,0.056,0.034,0.20800000000000002,0.207,0.006500000000000001,0.00656,0.133,0.139,106.42,107.02,89.18,107.02,0.077,118,6,10,1.5,2.5,0.6,132,131,55,146,134,104,119,119,193,196,196,175,181,181,58,99,21,111,189,190,211,211,24,30,157,155,29,35,35,122,143,158,135,152,12
1627827,Dorian Finney-Smith,Dorian,1610612742,DAL,27.0,6,2,4,0.333,31.8,107.2,107.3,107.3,116.0,115.4,115.4,-8.8,-8.1,-8.1,0.138,2.11,23.2,0.06,0.111,0.085,0.11,0.109,0.0054800000000000005,0.00563,0.138,0.142,103.76,103.99,86.66,103.99,0.07,411,23,52,3.8,8.7,0.442,98,109,77,135,56,93,95,95,165,158,158,146,145,145,81,47,47,44,126,98,144,144,85,101,149,149,67,69,69,138,87,92,72,71,96
200826,J.J. Barea,J.J.,1610612742,DAL,36.0,1,1,0,1.0,5.2,84.1,91.7,91.7,164.6,175.0,175.0,-80.5,-83.3,-83.3,0.0,0.0,0.0,0.0,0.0,0.0,0.33299999999999996,0.301,0.0,0.00647,0.231,0.254,119.65,111.13,92.6,111.13,0.0,12,0,1,0.0,1.0,0.0,199,131,1,1,184,195,181,181,215,216,216,214,214,214,187,170,187,163,201,202,215,215,197,35,40,29,4,11,11,198,197,199,197,189,197
1629729,Josh Reaves,Josh,1610612742,DAL,23.0,2,0,2,0.0,4.6,81.5,80.0,80.0,121.8,109.5,109.5,-40.4,-29.5,-29.5,0.2,1.0,16.7,0.0,0.286,0.111,0.16699999999999998,0.17,0.00333,0.00515,0.227,0.236,101.59,108.13,90.11,108.13,0.095,20,1,3,0.5,1.5,0.333,182,165,40,165,189,198,200,200,189,118,118,204,192,192,47,122,85,163,11,58,202,203,183,133,45,48,99,24,24,90,181,189,180,181,167
1628382,Justin Jackson,Justin,1610612742,DAL,25.0,3,1,2,0.333,5.3,81.2,82.9,82.9,146.9,144.4,144.4,-65.7,-61.6,-61.6,0.0,0.0,0.0,0.0,0.333,0.111,0.0,0.0,0.00167,0.0025800000000000003,0.211,0.211,107.58,107.39,89.5,107.39,-0.015,35,1,6,0.3,2.0,0.167,163,131,40,135,183,200,198,198,212,214,214,213,212,212,187,170,187,163,1,58,1,1,196,195,63,69,20,32,32,210,181,174,189,168,195
204001,Kristaps Porziņģis,Kristaps,1610612742,DAL,24.0,3,1,2,0.333,31.5,114.9,114.3,114.3,118.0,117.6,117.6,-3.1,-3.3,-3.3,0.033,0.67,3.7,0.032,0.228,0.133,0.055999999999999994,0.054000000000000006,0.00638,0.0070799999999999995,0.23,0.237,106.37,106.84,89.03,106.84,0.156,210,21,40,7.0,13.3,0.525,163,131,40,135,59,40,43,43,177,174,174,123,124,124,178,148,183,80,28,37,55,55,26,14,43,45,31,36,36,33,95,108,19,38,38
1629029,Luka Dončić,Luka,1610612742,DAL,21.0,6,2,4,0.333,35.8,108.5,109.2,109.2,118.2,118.2,118.2,-9.7,-9.1,-9.1,0.437,1.68,21.9,0.018,0.243,0.132,0.131,0.13,0.00563,0.00596,0.365,0.377,102.65,102.35,85.29,102.35,0.189,459,64,128,10.7,21.3,0.5,98,109,77,135,30,84,75,75,178,178,178,150,146,146,10,79,55,116,23,38,174,174,74,70,2,3,78,87,87,21,29,33,3,3,48
1628467,Maxi Kleber,Maxi,1610612742,DAL,28.0,6,2,4,0.333,33.9,105.5,106.7,106.7,122.2,122.6,122.6,-16.7,-16.0,-16.0,0.058,2.25,15.5,0.046,0.144,0.093,0.069,0.07,0.0039700000000000004,0.00452,0.103,0.102,103.82,103.12,85.93,103.12,0.042,436,13,39,2.2,6.5,0.333,98,109,77,135,43,117,101,101,191,195,195,173,172,172,153,38,98,59,87,85,71,72,172,168,190,195,66,79,79,182,120,110,114,89,167
203077,Michael Kidd-Gilchrist,Michael,1610612742,DAL,26.0,6,2,4,0.333,9.1,115.4,107.6,107.6,124.2,121.8,121.8,-8.7,-14.3,-14.3,0.07,3.0,14.3,0.04,0.078,0.059,0.048,0.048,0.00357,0.00421,0.14,0.15,99.58,104.12,86.76,104.12,0.011,119,4,14,0.7,2.3,0.286,98,109,77,135,155,37,91,91,196,194,194,145,168,168,139,17,112,67,164,146,47,50,180,176,147,139,129,67,67,196,154,143,173,160,180
