close_def_person_id,player,team_id,team,pos,age,gp,g,freq,fg3m,fg3a,fg3_pct,ns_fg3_pct,plusminus
202322,John Wall,1610612764,WAS,G,27.0,6,6,0.382,9,29,0.31,0.377,-0.066
203078,Bradley Beal,1610612764,WAS,G,25.0,6,6,0.351,13,26,0.5,0.379,0.121
101162,Marcin Gortat,1610612764,WAS,C,34.0,6,6,0.248,14,25,0.56,0.372,0.188
1626162,Kelly Oubre Jr.,1610612764,WAS,F,22.0,6,6,0.392,5,20,0.25,0.337,-0.087
203490,Otto Porter Jr.,1610612764,WAS,F,25.0,5,5,0.313,8,15,0.533,0.342,0.191
203118,Mike Scott,1610612764,WAS,F,29.0,6,6,0.3,7,15,0.467,0.336,0.131
202693,Markieff Morris,1610612764,WAS,F,28.0,6,5,0.2,4,13,0.308,0.374,-0.067
201951,Ty Lawson,1610612764,WAS,G,30.0,5,5,0.387,1,12,0.083,0.382,-0.299
203107,Tomas Satoransky,1610612764,WAS,G-F,26.0,6,4,0.4,1,6,0.167,0.352,-0.185
101133,Ian Mahinmi,1610612764,WAS,C,31.0,5,2,0.125,3,4,0.75,0.304,0.446
