season,player_id,player_name,nickname,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,nba_fantasy_pts,dd2,td3,wnba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,nba_fantasy_pts_rank,dd2_rank,td3_rank,wnba_fantasy_pts_rank,available_flag,min_sec,season_start,season_end
2019-20,1628418,Thomas Bryant,Thomas,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,32.85,10,15,0.667,2,4,0.5,4,6,0.667,3,6,9,2,2,4,2,0,2,5,26,11,55.8,0,0,51.0,1,1,1,1,4244,835,2874,2660,3640,6437,3230,2455,1776,8310,1221,2739,1902,7732,3918,87,720,1,9590,1560,1214,3220,459,1909,101,600,1,32:51,2019,2020
2019-20,1627784,Jarrod Uthoff,Jarrod,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,24.33333333333333,3,7,0.429,2,4,0.5,0,0,0.0,1,2,3,0,0,0,0,0,1,0,8,1,11.6,0,0,13.0,1,1,1,1,10744,10497,11066,11410,3640,6437,3230,12027,12814,12027,5288,11973,11272,16549,14568,10567,7040,1,4186,16138,11571,9535,15996,1909,101,14542,1,24:20,2019,2020
2019-20,1628972,Troy Brown Jr.,Troy,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,33.75,5,16,0.313,2,5,0.4,5,6,0.833,2,6,8,3,3,3,1,2,3,4,17,9,40.1,0,0,38.0,1,1,1,1,3601,5844,2287,16303,3640,4572,6455,1616,1776,6261,2526,2739,2524,5244,1782,348,2205,20277,14861,2590,4369,4119,2420,1909,101,2504,1,33:45,2019,2020
2019-20,1629010,Jerome Robinson,Jerome,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,27.3,4,10,0.4,2,6,0.333,0,0,0.0,1,2,3,1,4,0,0,1,4,0,10,1,11.1,0,0,16.0,1,1,1,1,8467,8029,7049,12431,3640,3146,7485,12027,12814,12027,5288,11973,11272,11429,787,10567,7040,14867,18631,16138,9478,9535,16273,1909,101,12636,1,27:18,2019,2020
2019-20,1629140,Johnathan Williams,Johnathan,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,25.3,2,7,0.286,0,0,0.0,1,2,0.5,7,9,16,1,1,0,1,1,2,1,5,-2,27.7,0,0,24.0,1,1,1,1,9952,13379,11066,16708,12218,17645,12218,9105,6839,9400,49,784,166,11429,7875,10567,2205,14867,9590,10668,14939,12258,6674,1909,101,7836,1,25:18,2019,2020
2019-20,1626170,Jerian Grant,Jerian,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,17.15,1,6,0.167,0,0,0.0,4,4,1.0,1,2,3,2,0,0,0,1,1,2,6,-1,12.6,0,0,11.0,1,1,1,1,15842,16399,12598,18973,12218,17645,12218,2455,3502,1,5288,11973,11272,7732,14568,10567,7040,14867,4186,6771,13720,11353,15328,1909,101,15832,1,17:09,2019,2020
2019-20,1629067,Isaac Bonga,Isaac,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,29.716666666666665,2,7,0.286,1,2,0.5,1,2,0.5,2,1,3,4,2,2,0,0,1,2,6,1,19.6,0,0,18.0,1,1,1,1,6624,13379,11066,16708,6857,11477,3230,9105,6839,9400,2526,15663,11272,3556,3918,1252,7040,1,4186,6771,13720,9535,11114,1909,101,11369,1,29:43,2019,2020
2019-20,1629021,Moritz Wagner,Moritz,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,19.05,2,7,0.286,1,5,0.2,2,2,1.0,1,7,8,1,1,1,0,0,4,2,7,2,20.1,0,0,19.0,1,1,1,1,14599,13379,11066,16708,6857,4572,11014,5552,6839,1,5288,1841,2524,11429,7875,3910,7040,1,18631,6771,12728,8690,10812,1909,101,10761,1,19:03,2019,2020
2019-20,202397,Ish Smith,Ish,1610612764,WAS,Washington Wizards,21901308,2020-08-13T00:00:00,WAS @ BOS,W,30.55,5,13,0.385,0,0,0.0,1,2,0.5,0,3,3,8,5,1,2,2,1,3,11,8,30.6,0,0,28.0,1,1,1,1,5960,5844,4211,13415,12218,17645,12218,9105,6839,9400,11304,8691,11272,746,331,3910,720,20277,4186,4183,8592,4621,5463,1909,101,5950,1,30:33,2019,2020
2019-20,1628394,Anžejs Pasečņiks,Anžejs,1610612764,WAS,Washington Wizards,21901303,2020-08-11T00:00:00,WAS vs. MIL,L,20.766666666666666,4,9,0.444,0,1,0.0,2,4,0.5,3,3,6,1,1,1,0,0,4,6,10,2,20.7,0,0,19.0,1,11184,11184,11184,13400,8029,8240,10851,12218,14524,12218,5552,3502,9400,1221,8691,4656,11429,7875,3910,7040,1,18631,894,9478,8690,10445,1909,101,10761,1,20:46,2019,2020
2019-20,1629060,Rui Hachimura,Rui,1610612764,WAS,Washington Wizards,21901303,2020-08-11T00:00:00,WAS vs. MIL,L,29.216666666666665,6,18,0.333,3,9,0.333,5,6,0.833,2,3,5,1,2,0,0,0,4,3,20,-14,25.5,0,0,29.0,1,11184,11184,11184,7005,4285,1431,14612,1756,860,7485,1616,1776,6261,2526,8691,6393,11429,3918,10567,7040,1,18631,4183,2998,20111,7761,1909,101,5527,1,29:13,2019,2020
2019-20,1629678,Admiral Schofield,Admiral,1610612764,WAS,Washington Wizards,21901303,2020-08-11T00:00:00,WAS vs. MIL,L,13.991666666666667,2,5,0.4,2,5,0.4,1,2,0.5,0,3,3,0,0,0,1,0,3,2,7,-3,13.6,0,0,14.0,1,11184,11184,11184,17783,13379,14259,12431,3640,4572,6455,9105,6839,9400,11304,8691,11272,16549,14568,10567,2205,1,14861,6771,12728,13158,14751,1909,101,13895,1,13:60,2019,2020
2019-20,202397,Ish Smith,Ish,1610612764,WAS,Washington Wizards,21901303,2020-08-11T00:00:00,WAS vs. MIL,L,25.966666666666665,8,15,0.533,1,2,0.5,2,2,1.0,0,3,3,5,2,0,0,0,3,2,19,-7,28.1,0,0,28.0,1,11184,11184,11184,9469,2067,2874,6777,6857,11477,3230,5552,6839,1,11304,8691,11272,2442,3918,10567,7040,1,14861,6771,3441,16391,6486,1909,101,5950,1,25:58,2019,2020
