game_id,game_date,away_team,home_team,game_no,pf,opp_pf
21600006,2016-10-26,BKN,BOS,1,117,122.0
21600019,2016-10-28,IND,BKN,2,103,94.0
21600031,2016-10-29,BKN,MIL,3,108,110.0
21600043,2016-10-31,CHI,BKN,4,88,118.0
21600057,2016-11-02,DET,BKN,5,109,101.0
21600072,2016-11-04,CHA,BKN,6,95,99.0
21600101,2016-11-08,MIN,BKN,7,119,110.0
21600106,2016-11-09,BKN,NYK,8,96,110.0
21600139,2016-11-12,BKN,PHX,9,122,104.0
21600152,2016-11-14,BKN,LAC,10,95,127.0
21600157,2016-11-15,BKN,LAL,11,118,125.0
21600178,2016-11-18,BKN,OKC,12,105,124.0
21600194,2016-11-20,POR,BKN,13,109,129.0
21600217,2016-11-23,BOS,BKN,14,92,111.0
21600234,2016-11-25,BKN,IND,15,97,118.0
21600247,2016-11-27,SAC,BKN,16,105,122.0
21600261,2016-11-29,LAC,BKN,17,127,122.0
21600277,2016-12-01,MIL,BKN,18,93,111.0
21600291,2016-12-03,BKN,MIL,19,103,112.0
21600306,2016-12-05,WAS,BKN,20,113,118.0
21600323,2016-12-07,DEN,BKN,21,116,111.0
21600353,2016-12-10,BKN,SAS,22,101,130.0
21600364,2016-12-12,BKN,HOU,23,118,122.0
21600378,2016-12-14,LAL,BKN,24,107,97.0
21600390,2016-12-16,BKN,ORL,25,111,118.0
21600408,2016-12-18,BKN,PHI,26,107,108.0
21600420,2016-12-20,BKN,TOR,27,104,116.0
21600437,2016-12-22,GSW,BKN,28,101,117.0
21600444,2016-12-23,BKN,CLE,29,99,119.0
21600463,2016-12-26,CHA,BKN,30,120,118.0
21600480,2016-12-28,BKN,CHI,31,99,101.0
21600493,2016-12-30,BKN,WAS,32,95,118.0
21600515,2017-01-02,UTA,BKN,33,89,101.0
21600536,2017-01-05,BKN,IND,34,109,121.0
21600547,2017-01-06,CLE,BKN,35,108,116.0
21600560,2017-01-08,PHI,BKN,36,95,105.0
21600573,2017-01-10,ATL,BKN,37,97,117.0
21600586,2017-01-12,NOP,BKN,38,95,104.0
21600592,2017-01-13,BKN,TOR,39,113,132.0
21600609,2017-01-15,HOU,BKN,40,112,137.0
21600622,2017-01-17,TOR,BKN,41,109,119.0
21600645,2017-01-20,BKN,NOP,42,143,114.0
21600652,2017-01-21,BKN,CHA,43,105,112.0
21600666,2017-01-23,SAS,BKN,44,86,112.0
21600682,2017-01-25,MIA,BKN,45,106,109.0
21600695,2017-01-27,BKN,CLE,46,116,124.0
21600710,2017-01-28,BKN,MIN,47,109,129.0
21600719,2017-01-30,BKN,MIA,48,96,104.0
21600733,2017-02-01,NYK,BKN,49,90,95.0
21600747,2017-02-03,IND,BKN,50,97,106.0
21600765,2017-02-05,TOR,BKN,51,95,103.0
21600779,2017-02-07,BKN,CHA,52,107,111.0
21600784,2017-02-08,WAS,BKN,53,110,114.0
21600799,2017-02-10,MIA,BKN,54,99,108.0
21600822,2017-02-13,MEM,BKN,55,103,112.0
21600838,2017-02-15,MIL,BKN,56,125,129.0
21600864,2017-02-24,BKN,DEN,57,109,129.0
21600873,2017-02-25,BKN,GSW,58,95,112.0
21600905,2017-03-01,BKN,SAC,59,109,100.0
21600915,2017-03-03,BKN,UTA,60,97,112.0
21600926,2017-03-04,BKN,POR,61,116,130.0
21600939,2017-03-06,BKN,MEM,62,122,109.0
21600950,2017-03-08,BKN,ATL,63,105,110.0
21600971,2017-03-10,BKN,DAL,64,96,105.0
21600986,2017-03-12,NYK,BKN,65,120,112.0
21601000,2017-03-14,OKC,BKN,66,104,122.0
21601016,2017-03-16,BKN,NYK,67,121,110.0
21601022,2017-03-17,BOS,BKN,68,95,98.0
21601036,2017-03-19,DAL,BKN,69,104,111.0
21601052,2017-03-21,DET,BKN,70,98,96.0
21601067,2017-03-23,PHX,BKN,71,126,98.0
21601072,2017-03-24,BKN,WAS,72,108,129.0
21601088,2017-03-26,BKN,ATL,73,107,92.0
21601105,2017-03-28,PHI,BKN,74,101,106.0
21601121,2017-03-30,BKN,DET,75,89,90.0
21601139,2017-04-01,ORL,BKN,76,121,111.0
21601148,2017-04-02,ATL,BKN,77,91,82.0
21601154,2017-04-04,BKN,PHI,78,141,118.0
21601174,2017-04-06,BKN,ORL,79,107,115.0
21601188,2017-04-08,CHI,BKN,80,107,106.0
21601204,2017-04-10,BKN,BOS,81,105,114.0
21601222,2017-04-12,BKN,CHI,82,73,112.0
