player_id,player,nickname,team_id,team,age,gp,w,l,w_pct,min,pts_off_tov,pts_2nd_chance,pts_fb,pts_paint,opp_pts_off_tov,opp_pts_2nd_chance,opp_pts_fb,opp_pts_paint,blk,blka,pf,pfd,nba_fantasy_pts,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,pts_off_tov_rank,pts_2nd_chance_rank,pts_fb_rank,pts_paint_rank,opp_pts_off_tov_rank,opp_pts_2nd_chance_rank,opp_pts_fb_rank,opp_pts_paint_rank,blk_rank,blka_rank,pf_rank,pfd_rank,nba_fantasy_pts_rank
201572,Brook Lopez,Brook,1610612749,MIL,32.0,10,5,5,0.5,327.7866666666667,3.5,2.8,0.6,10.5,14.9,12.0,10.4,29.3,1.9,0.3,4.0,2.5,42.2,65,62,154,85,43,65,55,133,53,99,126,114,189,21,83,100,133,81
1628978,Donte DiVincenzo,Donte,1610612749,MIL,23.0,10,5,5,0.5,164.8733333333333,3.8,2.6,1.7,9.3,14.8,9.3,10.2,33.2,0.9,1.2,6.1,2.9,41.5,65,62,154,85,89,56,59,83,64,96,61,110,169,69,158,177,119,87
202339,Eric Bledsoe,Eric,1610612749,MIL,30.0,9,5,4,0.556,267.025,5.9,0.9,2.9,9.0,14.4,12.4,9.3,28.4,1.1,1.3,3.6,5.2,47.0,75,62,77,71,53,12,133,42,68,81,144,91,190,60,170,87,54,54
101141,Ersan Ilyasova,Ersan,1610612749,MIL,33.0,3,3,0,1.0,23.41333333333333,10.3,0.0,0.0,4.1,12.3,8.2,16.4,24.6,0.0,0.0,6.2,4.1,38.5,163,83,1,1,172,7,150,141,139,50,48,194,196,140,1,178,79,109
1628412,Frank Mason III,Frank,1610612749,MIL,26.0,2,0,2,0.0,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.9,0.0,0.0,0.0,0.0,34.4,182,165,40,165,211,157,150,141,180,1,1,1,43,140,1,1,183,141
201588,George Hill,George,1610612749,MIL,34.0,10,5,5,0.5,268.4433333333333,1.3,2.1,0.5,7.2,18.1,10.9,10.2,33.3,0.0,0.4,3.0,3.9,30.8,65,62,154,85,52,138,79,135,88,166,99,111,168,140,91,62,87,165
203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,25.0,9,5,4,0.556,277.24,4.8,4.3,6.1,25.6,17.8,13.3,9.5,27.7,1.4,1.4,5.4,10.4,82.6,75,62,77,71,48,27,31,9,2,161,166,97,192,47,179,153,5,3
203114,Khris Middleton,Khris,1610612749,MIL,28.0,10,5,5,0.5,355.27,3.9,1.5,3.6,4.3,15.5,11.3,9.7,30.8,0.3,1.4,5.5,5.8,51.4,65,62,154,85,40,52,105,33,136,113,111,101,185,130,177,158,42,38
2594,Kyle Korver,Kyle,1610612749,MIL,39.0,10,5,5,0.5,118.75666666666666,3.2,2.0,3.6,0.0,21.0,9.7,11.3,26.7,0.4,0.4,3.6,2.8,32.4,65,62,154,85,120,78,82,34,180,189,69,130,195,112,101,89,123,157
101107,Marvin Williams,Marvin,1610612749,MIL,34.0,10,5,5,0.5,178.755,1.3,2.4,0.0,3.8,19.1,7.0,12.9,33.8,0.8,0.0,3.8,2.1,39.5,65,62,154,85,79,134,67,141,146,179,34,155,163,77,1,90,148,104
1626192,Pat Connaughton,Pat,1610612749,MIL,27.0,10,5,5,0.5,170.915,0.0,2.2,0.0,3.9,18.3,14.9,12.6,33.7,0.6,0.6,3.4,1.1,31.0,65,62,154,85,83,157,73,141,143,170,184,152,166,99,108,74,175,164
201577,Robin Lopez,Robin,1610612749,MIL,32.0,3,2,1,0.667,20.566666666666663,0.0,4.7,0.0,14.0,28.0,4.7,16.3,32.7,0.0,0.0,4.7,0.0,25.2,163,109,21,38,175,157,22,141,22,211,27,192,174,140,1,123,183,192
1628425,Sterling Brown,Sterling,1610612749,MIL,25.0,1,1,0,1.0,3.55,0.0,0.0,0.0,0.0,0.0,0.0,40.6,0.0,0.0,0.0,0.0,0.0,16.2,199,131,1,1,202,157,150,141,180,1,1,216,207,140,1,1,183,207
202083,Wesley Matthews,Wesley,1610612749,MIL,33.0,10,5,5,0.5,246.315,2.5,3.1,0.6,2.3,17.9,10.9,10.5,32.0,0.8,0.0,3.9,1.9,27.1,65,62,154,85,60,97,50,134,165,165,100,115,177,80,1,99,154,183
